"","Number","N","P","corr","method","beta","S1","S21","S22","S23","S24","S25","S3","No_Predictors","VaddMethod","v1_bias","v2_bias","v3_bias","v4_bias","v5_bias","v1_variance","v2_variance","v3_variance","v4_variance","v5_variance","mse"
"1",106,100,100,0.7,3,"close",5,2,2,2,2,2,10,5,"5",1.23057389832739,1.10112335567958,1.10332093130841,1.20915878797294,1.08271058495691,2.19939446468319,3.68497340334399,2.14549304896697,3.32094714337203,2.620466864939,265.729889265429
"2",106,100,100,0.7,3,"close",5,2,2,2,2,2,10,6,"5",1.23057389832739,1.10112335567958,1.10332093130841,1.20915878797294,1.08271058495691,2.19939446468319,3.68497340334399,2.14549304896697,3.32094714337203,2.620466864939,265.729889265429
"3",106,100,100,0.7,3,"close",5,2,2,2,2,2,10,7,"5",1.09902840120256,1.09352741024061,1.04043800777943,1.13294546828275,1.07866312619234,1.69150260018939,2.90908752806882,2.05401926305255,2.81842272296305,2.62016320459007,176.835987261653
"4",106,100,100,0.7,3,"close",5,2,2,2,2,2,10,8,"5",1.0342815109413,1.03479759976303,1.04616264631975,1.07336538383431,1.0377653195344,1.7566778530574,2.87528659282127,1.80653993962655,3.21243325296546,2.10620095990721,125.585338978525
"5",106,100,100,0.7,3,"close",5,2,2,2,2,2,10,9,"5",0.96538328122883,0.947460688229927,0.92171234541996,0.936495332902219,0.96929907850797,1.58665931210086,2.585878317983,1.87393232453924,2.67970477364765,1.73013969955575,92.9153404064983
"6",106,100,100,0.7,3,"close",5,2,2,2,2,2,10,10,"5",0.894801915011537,0.81977971166989,0.807677956408682,0.89373991143313,0.887602722740818,1.15718838529444,2.100600454721,1.72243026321746,2.32470243863216,1.80391305165048,62.1446634659018
"7",106,100,100,0.7,3,"close",5,2,2,2,2,2,10,11,"5",0.838684170196513,0.766490034743777,0.767841497181648,0.855080441661857,0.742495812328944,1.51123539123795,1.92998788933145,1.75975053109563,2.32350595314379,1.57320715632237,46.5139473048712
"8",106,100,100,0.7,3,"close",5,2,2,2,2,2,10,12,"5",0.7624922114246,0.735902831774251,0.73430220188636,0.774356207370772,0.657135522029084,1.46566376854784,1.97780368119243,1.72504010991422,2.02734244578661,1.58936288486953,37.1426842696489
"9",106,100,100,0.7,3,"close",5,2,2,2,2,2,10,13,"5",0.664624754283086,0.705626210911817,0.633108620283062,0.742383610825546,0.593827577788214,1.59929930557632,2.00071346030743,1.40322539736078,1.85395411166291,1.55542420585557,31.1425051807791
"10",106,100,100,0.7,3,"close",5,2,2,2,2,2,10,14,"5",0.656881880297794,0.633992566847581,0.568996847713169,0.704400977443914,0.539929617438948,1.52103681371786,1.94136224174751,1.34021840043914,1.69696593656856,1.38506042933191,25.2648234927075
"11",106,100,100,0.7,3,"close",5,2,2,2,2,2,10,15,"5",0.571297484471352,0.587635087786144,0.534503382089491,0.611677879328623,0.515528819846621,1.47966080429244,1.88938257312854,1.30368532729357,1.55179210797084,1.34911935999845,21.180252721393
"12",106,100,100,0.7,3,"close",5,2,2,2,2,2,10,16,"5",0.491602148414163,0.537361933955856,0.504177775688821,0.560693242038176,0.471542567068813,1.28411531729324,1.90755761806601,1.23693998997261,1.46777872612651,1.20030003153426,18.0582882321221
"13",106,100,100,0.7,3,"close",5,2,2,2,2,2,10,17,"5",0.432406915474718,0.494651135045553,0.479111600510925,0.506498498343776,0.428761176663072,1.15299807765388,1.59845610010485,1.20707161580607,1.28250885282957,1.16425358088844,15.4128346795494
"14",106,100,100,0.7,3,"close",5,2,2,2,2,2,10,18,"5",0.399386660670634,0.461682602960645,0.450459255630906,0.436504654466744,0.379429759503213,1.06120697755138,1.37923260468203,1.10651472774735,1.15776668742854,0.954914905713084,12.9021440602008
"15",106,100,100,0.7,3,"close",5,2,2,2,2,2,10,19,"5",0.32392626136837,0.387257600486806,0.371874980973427,0.392290445317002,0.353817923680844,0.871330885967359,1.08484601896906,0.829871635483175,1.03309775151089,0.940995569617683,10.5180516557855
