"","Number","N","P","corr","method","beta","S1","S21","S22","S23","S24","S25","S3","No_Predictors","VaddMethod","v1_bias","v2_bias","v3_bias","v4_bias","v5_bias","v1_variance","v2_variance","v3_variance","v4_variance","v5_variance","mse"
"1",89,100,50,0.5,2,"close",5,2,2,2,2,2,10,5,"5",0.743287821943224,0.623028970489652,0.681924413733247,0.65870461366703,0.57757701898057,1.3100738987191,1.05563926890862,1.4614329377147,1.24878469577326,1.5854450710207,107.127030093966
"2",89,100,50,0.5,2,"close",5,2,2,2,2,2,10,6,"5",0.743287821943224,0.623028970489652,0.681924413733247,0.65870461366703,0.57757701898057,1.3100738987191,1.05563926890862,1.4614329377147,1.24878469577326,1.5854450710207,107.127030093966
"3",89,100,50,0.5,2,"close",5,2,2,2,2,2,10,7,"5",0.703088216309212,0.582310294294163,0.656980873620221,0.673457920734301,0.535775903100133,1.5403584746849,0.979548428097636,1.26470673228716,1.43892041067898,1.32413889663912,93.1277900506737
"4",89,100,50,0.5,2,"close",5,2,2,2,2,2,10,8,"5",0.648732472690618,0.554702683427396,0.660905747787129,0.6323794418741,0.527703220962362,1.48975896222638,1.03908722000937,1.43269199949174,1.40883531894308,1.39487226102081,80.9886172784765
"5",89,100,50,0.5,2,"close",5,2,2,2,2,2,10,9,"5",0.636799910626428,0.537124258786585,0.630570053213734,0.604577898262518,0.496507262378897,1.41742968496027,1.12891608071217,1.54881720384658,1.45902018809128,1.34529379049184,71.4750595183971
"6",89,100,50,0.5,2,"close",5,2,2,2,2,2,10,10,"5",0.594706980829384,0.516828084267876,0.603699313185834,0.587774886892989,0.503580076071241,1.36816620933836,1.06814117278168,1.62221627488892,1.45583404397387,1.30025653526884,63.4129990219402
"7",89,100,50,0.5,2,"close",5,2,2,2,2,2,10,11,"5",0.539546762434318,0.52887639727704,0.560030129356954,0.576862555909282,0.477082890375664,1.15950989428034,1.14164277074764,1.46970444822229,1.4204962026722,1.15198293426426,55.6135381908133
"8",89,100,50,0.5,2,"close",5,2,2,2,2,2,10,12,"5",0.50603069605574,0.495114283916747,0.531450965920103,0.525481494769325,0.445917862780373,1.13146746110135,1.13140489261568,1.32896530821924,1.26176353695944,1.06893700855094,48.0905904730768
"9",89,100,50,0.5,2,"close",5,2,2,2,2,2,10,13,"5",0.513196589318554,0.488459034868181,0.464640336656036,0.470077029754317,0.423574762758135,1.15945064575786,1.10127071587849,1.05878081659001,1.10891919497666,0.972333420089777,40.907682703906
"10",89,100,50,0.5,2,"close",5,2,2,2,2,2,10,14,"5",0.469898368759489,0.432725294484904,0.433327235809385,0.456834164375685,0.411390079774515,1.05755200010481,0.97067170490753,0.983925271844498,1.05248052747073,0.986234004584386,35.1974894149056
"11",89,100,50,0.5,2,"close",5,2,2,2,2,2,10,15,"5",0.434585147465757,0.394345397261057,0.372505973740069,0.424165863179541,0.374717766183002,0.889472054388664,0.852463163386055,0.754934568203163,0.971462696187648,0.837796780885272,30.9799413790786
"12",89,100,50,0.5,2,"close",5,2,2,2,2,2,10,16,"5",0.400618975679578,0.361039240550098,0.34885536077927,0.383611388091313,0.347246741537415,0.804484812108756,0.762209239875061,0.715271030999597,0.922458258941902,0.709323045698158,26.2940969696727
