"","Number","N","P","corr","method","beta","S1","S21","S22","S23","S24","S25","S3","No_Predictors","VaddMethod","v1_bias","v2_bias","v3_bias","v4_bias","v5_bias","v1_variance","v2_variance","v3_variance","v4_variance","v5_variance","mse"
"1",8,100,300,0.5,1,"close",5,4,4,4,4,4,20,5,"5",1.8119259893403,1.59106636772784,1.56953587476647,1.64147354597818,1.78326877160705,12.0276553433783,14.9378496327403,11.3063342546949,11.8200991189706,12.5076334130724,977.546009500492
"2",8,100,300,0.5,1,"close",5,4,4,4,4,4,20,6,"5",1.8119259893403,1.59106636772784,1.56953587476647,1.64147354597818,1.78326877160705,12.0276553433783,14.9378496327403,11.3063342546949,11.8200991189706,12.5076334130724,977.546009500492
"3",8,100,300,0.5,1,"close",5,4,4,4,4,4,20,7,"5",1.72704422999927,1.42923744730473,1.4776186236553,1.62574281532449,1.64223538870255,7.91475813120157,11.0863998415082,9.28207377530978,10.4483919999816,9.20980918704095,698.439409880468
"4",8,100,300,0.5,1,"close",5,4,4,4,4,4,20,8,"5",1.660656487766,1.38446689609,1.39955926243968,1.47931347847229,1.54264827581711,6.41467846036998,9.85317911098872,8.53858109240386,8.6007779237826,7.91098030286413,539.995707950886
"5",8,100,300,0.5,1,"close",5,4,4,4,4,4,20,9,"5",1.63086708702502,1.30090606584704,1.31955181008397,1.36016737653457,1.52401063649931,5.40513775040495,7.22697320601168,7.70563204295631,6.3644738275913,8.04882329987869,422.218566414437
"6",8,100,300,0.5,1,"close",5,4,4,4,4,4,20,10,"5",1.58495439252589,1.28493151162743,1.28557928447127,1.34089842837689,1.42969028922439,5.07999301193018,7.77714452077793,6.01939409458506,7.00989871701772,6.79163817035238,344.321343815746
"7",8,100,300,0.5,1,"close",5,4,4,4,4,4,20,11,"5",1.51982905713919,1.18685906557993,1.24647436573959,1.20908397346556,1.4315753359243,4.44750463204395,7.10276815855238,5.20559812068773,6.18085144673229,7.28987435102624,292.106914896465
"8",8,100,300,0.5,1,"close",5,4,4,4,4,4,20,12,"5",1.4433349577251,1.16519392944349,1.24305309468165,1.20697493861715,1.42134538528676,4.73458589803878,6.29905158081419,5.23627925135623,5.941176890468,7.70005337355188,256.520653519657
"9",8,100,300,0.5,1,"close",5,4,4,4,4,4,20,13,"5",1.34400223890102,1.11231331145763,1.19130860383691,1.14608256003994,1.35797053098841,4.74178668836845,5.27074362776239,4.55821773529569,5.75530913500112,6.87750886004314,227.497565056035
"10",8,100,300,0.5,1,"close",5,4,4,4,4,4,20,14,"5",1.26627819402537,1.06722804336141,1.12883403626873,1.05740200604335,1.30319045666136,4.61328285172412,4.9890975713688,4.22478092688871,5.68462494715144,6.14361297762134,201.269552480331
"11",8,100,300,0.5,1,"close",5,4,4,4,4,4,20,15,"5",1.21388306864361,0.972630105359433,1.1190091131696,1.02102502844028,1.23032629890877,4.41129922554099,4.78607361488592,4.48836439069923,5.57389752204792,5.65705598932811,182.997553692884
"12",8,100,300,0.5,1,"close",5,4,4,4,4,4,20,16,"5",1.17472128910718,0.942906808254462,1.06531503662229,1.02149906126127,1.11999725216079,4.30384434150933,4.99563531509938,3.94664766014882,5.44517051620173,5.42089168607354,163.562254742313
"13",8,100,300,0.5,1,"close",5,4,4,4,4,4,20,17,"5",1.08999223415059,0.87838697480192,0.996568323428408,0.958431250111203,1.03940311030988,4.67573466129758,4.61643404240269,3.71481834489969,5.23639297281658,4.85938931754303,148.236601554244
"14",8,100,300,0.5,1,"close",5,4,4,4,4,4,20,18,"5",1.0613219264887,0.862809952019068,0.958056868776293,0.934218322608333,0.980497773723975,4.64989360019541,4.61128051567791,3.93601092116005,4.62928264733954,4.65448237020205,133.732427216842
"15",8,100,300,0.5,1,"close",5,4,4,4,4,4,20,19,"5",1.06111422026554,0.815843721883088,0.895781433292661,0.841861502706323,0.91903813373635,4.17461517830374,3.97812944649243,4.05894500879809,3.99685930141828,4.60618262377297,121.884128251385
"16",8,100,300,0.5,1,"close",5,4,4,4,4,4,20,20,"5",1.02487965275234,0.761423838098669,0.862018083219412,0.805147355164483,0.905475521271717,4.00470302491509,3.62684481169722,3.82281422934331,3.62938691274948,3.85231098012491,109.370451751567
