"","Number","N","P","corr","method","beta","S1","S21","S22","S23","S24","S25","S3","No_Predictors","VaddMethod","v1_bias","v2_bias","v3_bias","v4_bias","v5_bias","v1_variance","v2_variance","v3_variance","v4_variance","v5_variance","mse"
"1",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,5,"5",0.60813263876319,0.612380061810725,0.611027558932679,0.672877689247866,0.635047759168968,1.57927963605552,1.37273165936539,1.45672125202782,2.2028374260966,1.38345005467848,160.212985914899
"2",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,6,"5",0.60813263876319,0.612380061810725,0.611027558932679,0.672877689247866,0.635047759168968,1.57927963605552,1.37273165936539,1.45672125202782,2.2028374260966,1.38345005467848,160.212985914899
"3",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,7,"5",0.547269923536328,0.609772525445653,0.589421133538979,0.643713227056123,0.624415655837959,1.40739030302225,1.31234049070049,1.51602210941743,2.2618038299282,1.65151353803865,140.935921285707
"4",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,8,"5",0.515036981727046,0.564627193980598,0.587845431960778,0.644409583442025,0.59058593179935,1.67182912187604,1.28143044625499,1.71750949258945,2.26945822293704,1.73997476387602,123.315642660655
"5",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,9,"5",0.505435635629188,0.534421933760919,0.562885565941998,0.591634494563937,0.55036458776239,1.60515695369818,1.26163147682313,1.80323801691435,1.95051181537393,1.77816776449513,106.050380074279
"6",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,10,"5",0.501418378850182,0.536751958013804,0.53940429908407,0.546832637713032,0.521543518639526,1.56798747759322,1.4509406910533,1.76582848586127,1.83330690534144,1.88958471755503,93.0889936529089
"7",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,11,"5",0.504741808022484,0.491748392306628,0.526273200523738,0.501371832127369,0.507333964691912,1.71394399409093,1.25797261451825,1.66662354430844,1.68542078639796,1.93481698769326,80.5098366897444
"8",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,12,"5",0.479340866456672,0.460236701045959,0.484344437879325,0.462087025640024,0.474152839788841,1.71624906671727,1.3193585021542,1.66604973554714,1.53172883353456,1.69026414647207,70.3524233773952
"9",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,13,"5",0.472600155217294,0.391669308394225,0.44437627053253,0.425081521879496,0.455175420295326,1.66751794096149,1.19954139858929,1.43095809438011,1.25001394385252,1.52722307327683,61.667424257916
"10",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,14,"5",0.413654341010972,0.371515476647294,0.418987570982772,0.416550109267683,0.448778033565035,1.45009419066333,0.96895271527038,1.24781712263508,1.36336006537083,1.61531599529054,53.8349714421213
"11",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,15,"5",0.386133354570393,0.339524017682679,0.372524917198941,0.384102863722124,0.425247512687243,1.37390266748455,0.890803192897852,1.12227363425969,1.23910102610546,1.41891252240292,46.4858710144606
"12",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,16,"5",0.366675680593506,0.32298343782118,0.340042148337703,0.380295070257967,0.386267068870518,1.15671892442881,0.901278432898695,0.943637161259073,1.32444682587772,1.30226895295616,39.3894393769325
"13",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,17,"5",0.337566842980214,0.309996661580224,0.313757950024167,0.326819563693146,0.353252980319738,0.986114368047424,0.797452617953615,0.870623546975085,1.04639244353107,1.17047714058235,32.8692183157933
"14",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,18,"5",0.315222308621393,0.289984979849362,0.289143477360449,0.278300501553029,0.31817361411844,0.905432130814583,0.731940500094932,0.776231011936699,0.804000948954886,0.978315927016073,27.9225343810931
"15",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,19,"5",0.299138563697644,0.268650733200967,0.257782649309545,0.270675081661528,0.292669584849117,0.858297415213759,0.648160970362054,0.641474640885855,0.790448672282005,0.804554291209671,22.9695476777729
"16",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,20,"5",0.261156413671629,0.243747792231887,0.247070510043219,0.238087858450439,0.262191067473168,0.658894257942648,0.540939619859721,0.618312421546018,0.59749014896263,0.70943459779771,17.7436337675444
"17",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,21,"5",0.230611393021687,0.212704963647971,0.217877751382653,0.190989553345086,0.23007460839902,0.562467688669742,0.448537027387419,0.494700167907226,0.45992506366008,0.603621630745172,14.107177334622
"18",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,22,"5",0.21966856301344,0.207980277536012,0.171728996227092,0.16963594600559,0.187634058426166,0.547385977285943,0.451217918992463,0.373218939245578,0.404495530005493,0.472169900390939,10.4848944837587
"19",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,23,"5",0.220171710606607,0.208728682413765,0.169837250120743,0.169221046489707,0.185457032579572,0.554502858460189,0.456152160476291,0.368104308463775,0.389936861045203,0.462655957345517,10.3530683390323
"20",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,24,"5",0.220733659760637,0.213323691890757,0.171582083449,0.167912104424358,0.188858813974499,0.56294081778847,0.462042176380676,0.373160384892908,0.392093848918641,0.473092769740169,10.2075430714912
"21",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,25,"5",0.222060231873622,0.215044083936435,0.174425040307089,0.167309058253464,0.189283202152879,0.57695966542313,0.458880997720347,0.377482391790766,0.387492964996426,0.469322086870968,10.0438239537559
"22",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,26,"5",0.219854908610284,0.215959090903918,0.174908842243531,0.169025742747466,0.189504758084241,0.573630321006082,0.461846137121689,0.366755536785036,0.386389333388721,0.479003351170045,9.8667608938961
"23",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,27,"5",0.220440995504656,0.213890206521807,0.17338459137823,0.169981698491972,0.188297210479523,0.573987153381121,0.457591817773105,0.364944187885599,0.392831904011091,0.475996930063834,9.74712846629908
"24",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,28,"5",0.223044770322837,0.215357201960279,0.172381370788781,0.169430605447319,0.191312568557308,0.596998298003712,0.470581826681158,0.360283327935919,0.401694792078128,0.482324257393406,9.5855636736478
"25",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,29,"5",0.221780188167971,0.213756871992021,0.172764563251393,0.170463637455059,0.191454903866358,0.582363354464094,0.462065200339842,0.370847030286164,0.398943139238732,0.480599672368208,9.44989013825696
"26",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,30,"5",0.222516994189226,0.216284476005619,0.172866231955451,0.169006002293078,0.193913547501607,0.586477107186693,0.466198247735726,0.384288202663838,0.399227870983883,0.490863421754804,9.29922830956334
"27",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,31,"5",0.224331038829296,0.213570473522709,0.177099671486756,0.168241711354305,0.199658190401807,0.592713478028252,0.462428186419576,0.39340732725805,0.400880132525582,0.513626860739843,9.13739163393298
"28",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,32,"5",0.221029644935619,0.215220992319187,0.178949300628544,0.171117720309367,0.20418270755434,0.582318947373912,0.455610028612631,0.408999650766988,0.417088254316085,0.53045209197128,9.02090548159173
"29",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,33,"5",0.223671316582298,0.218749351620937,0.174687271006495,0.17114099071539,0.205434348521861,0.594780782199765,0.472477321591417,0.404404924525118,0.420871838505034,0.542153530435232,8.86440554910467
"30",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,34,"5",0.228414967942058,0.21607409333208,0.17676432953512,0.175199927175858,0.205876399805016,0.618064037318989,0.467684216189596,0.400734743530925,0.437229696945274,0.555651766498844,8.73209597592931
"31",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,35,"5",0.234847419367112,0.21825043391906,0.174503082942407,0.176159674486227,0.204682992035654,0.646144693731203,0.480753688914006,0.402527047092559,0.456667549984706,0.561963268909051,8.59315849390157
"32",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,36,"5",0.236308013055967,0.21923897728799,0.177830518415817,0.180150484519575,0.20712439415918,0.645469451693421,0.477089424440009,0.412774308775589,0.466153829769595,0.569543573722891,8.46952887176661
"33",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,37,"5",0.240557718581753,0.219500879878548,0.177702962516222,0.178482166523564,0.207680854363683,0.656158415239457,0.47502042514259,0.409039484984954,0.460978692412552,0.56902125055287,8.37827022568982
"34",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,38,"5",0.239312228210131,0.222571238186958,0.174788525909692,0.178496117758994,0.209890817172639,0.646659784271043,0.476523176230009,0.410411035837734,0.457815578116532,0.584810844607135,8.23988066728961
"35",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,39,"5",0.238224558591523,0.221285800495287,0.177417997277565,0.176238857722316,0.209723164576164,0.647313892169881,0.478483342085529,0.427510336836939,0.454734313590283,0.580451957969202,8.13743837517785
"36",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,40,"5",0.238471079971095,0.222876426375364,0.176809867866259,0.175925295911108,0.20924229975309,0.641188858054677,0.481135077757387,0.418793654641682,0.455329872309833,0.577197563862215,8.02210931568361
"37",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,41,"5",0.241688708047404,0.226580709447087,0.176162823533466,0.175078695058912,0.210438664666949,0.658190912695275,0.500153976359099,0.435540476699897,0.448961444832132,0.581610378893092,7.88983059513872
"38",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,42,"5",0.239890618716162,0.225470688018793,0.175752931824814,0.182321937146873,0.211933246793909,0.656392196319267,0.497863001774174,0.432074641099156,0.469034789260392,0.577188863901055,7.75161589320067
"39",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,43,"5",0.242232419355537,0.226510671220684,0.177177026027533,0.181487006771484,0.213354764255965,0.669961275768572,0.507435425769896,0.435904199657417,0.457151059105018,0.584463801423668,7.63352187261165
"40",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,44,"5",0.241322475926964,0.228132654464883,0.183500365000764,0.180117220073919,0.216969389201693,0.680169668627304,0.522213712685184,0.452302315896938,0.460451630888148,0.596128202120445,7.49981354613934
"41",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,45,"5",0.238054153265784,0.229036931666676,0.183487687011494,0.184953116688016,0.222794650276616,0.663782785627808,0.52631891287849,0.461444317621128,0.479684641564133,0.613241046685152,7.35252241548492
"42",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,46,"5",0.238877994830784,0.232035067065597,0.18481206557596,0.182054258788529,0.223875823324095,0.66402373035574,0.53581578896548,0.465028029452395,0.487631795789475,0.615310674638659,7.21897902204389
"43",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,47,"5",0.240609802229017,0.232594010311938,0.188938779967021,0.184479361546472,0.220489182289351,0.680957703414324,0.547871767093685,0.472253344375081,0.48741023736482,0.609898034034433,7.0933155451344
"44",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,48,"5",0.240310295790562,0.240084614569038,0.195513348492395,0.190507216270829,0.219760979520765,0.687445177876723,0.567492235945198,0.49096529346316,0.509528577415464,0.628773315819326,6.96787782885433
"45",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,49,"5",0.242037370822762,0.242433595476284,0.193957236186767,0.189685902222111,0.22410513719421,0.698249748837635,0.575560679335498,0.495117147779437,0.521737667845744,0.651877304407538,6.86837791655467
"46",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,50,"5",0.240198955335663,0.241851237754962,0.201495897715257,0.187946978767559,0.21819149641005,0.689077503454893,0.578448667081462,0.525790166342741,0.516603004149136,0.627040292775102,6.71979333797116
"47",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,51,"5",0.239520007235743,0.250266175055627,0.203891298764678,0.196760861700893,0.221800318371439,0.681834253341001,0.612337878514401,0.535363521304013,0.560130365858435,0.65063861623945,6.56971912177713
"48",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,52,"5",0.239600802970683,0.252021191127641,0.206991321337939,0.195248028011258,0.226877229666761,0.6771891426497,0.632571528158437,0.548657800589557,0.560134831140401,0.671915271342186,6.44400363016164
"49",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,53,"5",0.238613535037707,0.255881204806933,0.20856910397904,0.197326124274403,0.225689164930072,0.656378778151719,0.654305229023038,0.555748405863378,0.560366078141951,0.694866019344683,6.31232780670314
"50",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,54,"5",0.241466199926799,0.258741660447448,0.206931460179257,0.201463932248456,0.226400437515879,0.669171820145061,0.666810671799362,0.546044176496081,0.575733868244193,0.71113833153701,6.16972885023749
"51",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,55,"5",0.242198237566668,0.260762166112961,0.207392116053624,0.202399775377844,0.227095552081376,0.67655352831505,0.669395759670463,0.554597995342947,0.593492440669978,0.708877398672064,6.06682946656735
"52",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,56,"5",0.244048872700491,0.262839788445731,0.20631377457147,0.206575673281199,0.231341269285132,0.674694355963553,0.678386048083519,0.554889298753334,0.605623363258897,0.70017606515653,5.92719009012081
"53",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,57,"5",0.244627106671146,0.259893152629402,0.211235792860949,0.209792838281927,0.232609147181737,0.675067348418082,0.675465212769111,0.558678589092388,0.62898046315147,0.687402009097497,5.76441210311926
"54",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,58,"5",0.248353090553972,0.265190194668892,0.211485396017023,0.217740731701077,0.234483958237982,0.693100128624384,0.698176873071942,0.559709457442187,0.656777893768509,0.686374228149024,5.6378957117908
"55",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,59,"5",0.25017602670767,0.26209265233803,0.212163427575784,0.220364494416288,0.235283744641009,0.701652213733737,0.690047767943206,0.571923468864901,0.684176257613783,0.688670438497446,5.52656698546375
"56",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,60,"5",0.256355935978357,0.266772509362037,0.213684196068264,0.222769020644527,0.238594232072542,0.726786298434981,0.734463710379118,0.575330149968914,0.692201714843225,0.704467000725414,5.41319305263805
"57",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,61,"5",0.25768179623739,0.269353985307723,0.211498379081298,0.230128080441045,0.245314971311537,0.740939551312179,0.755939577071423,0.561879857316703,0.71181015154272,0.744841093468723,5.26081237746104
"58",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,62,"5",0.261393831184331,0.276754307765332,0.213559582634097,0.232284739891389,0.244855238788317,0.763139107858148,0.788128400536859,0.587764454985734,0.716553472191506,0.740969234240691,5.14920076382517
"59",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,63,"5",0.267409161765487,0.285431879044707,0.221909986467112,0.235222617640184,0.248376958244888,0.761616879577618,0.824187201064312,0.621332081463477,0.726599366024522,0.756264185098108,5.01247781433619
"60",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,64,"5",0.267718631474053,0.283419091874412,0.224964943397876,0.239816425877733,0.241822899557143,0.763807076820653,0.835815762475256,0.63400188962126,0.761769719312646,0.754875111399859,4.88959918919576
"61",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,65,"5",0.27143236823942,0.291197786715679,0.229713946763796,0.240423846507941,0.243106089319988,0.782903548900418,0.90485407619087,0.655012363305263,0.762632999066633,0.739806355782203,4.77997318318895
"62",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,66,"5",0.274473942829297,0.290158584231958,0.230910875692786,0.239984977340251,0.245565328810676,0.804572257542391,0.905117073383449,0.65849080747903,0.772977272586703,0.750038362830952,4.65446348770263
"63",92,100,300,0.5,2,"close",5,2,2,2,2,2,10,67,"5",0.271546411489067,0.285938897836265,0.237983743715192,0.240273742332064,0.254387300711097,0.782602798894921,0.876927425978439,0.695110862401259,0.786708444544543,0.81664652544212,4.48594739359548
