"","Number","N","P","corr","method","beta","S1","S21","S22","S23","S24","S25","S3","No_Predictors","VaddMethod","v1_bias_mean","v2_bias_mean","v3_bias_mean","v4_bias_mean","v5_bias_mean","v1_variance","v2_variance","v3_variance","v4_variance","v5_variance","mse"
"1",99,100,200,0.3,3,"close",5,2,2,2,2,2,10,5,"Method4",1.51677004829756,1.46256372419867,1.62394186345454,1.43378676993877,1.44050036017423,2.33512887573484,1.86333568572168,2.09209066786154,1.64646791840377,1.97891073434304,181.012013983504
"2",99,100,200,0.3,3,"close",5,2,2,2,2,2,10,6,"Method4",1.51677004829756,1.46256372419867,1.62394186345454,1.43378676993877,1.44050036017423,2.33512887573484,1.86333568572168,2.09209066786154,1.64646791840377,1.97891073434304,181.012013983504
"3",99,100,200,0.3,3,"close",5,2,2,2,2,2,10,7,"Method4",1.41242516335311,1.40236001226854,1.4621851842545,1.25973142181488,1.3885821794877,1.97252107994218,1.58806587923906,1.8852273573498,1.59607498687063,1.78231355025677,153.424287525313
"4",99,100,200,0.3,3,"close",5,2,2,2,2,2,10,8,"Method4",1.3274602438003,1.26639343520397,1.35475581938964,1.3236083570029,1.31300680510074,1.81088284816142,1.17138300780765,1.6632259271718,1.63553699914145,1.57827714169811,130.076948408098
"5",99,100,200,0.3,3,"close",5,2,2,2,2,2,10,9,"Method4",1.26795514557671,1.26199799683084,1.35148906130924,1.30594560957445,1.27838382134013,1.57080239645193,1.41171750597216,1.6448464186227,1.72146399880346,1.43612759976818,108.674492113298
"6",99,100,200,0.3,3,"close",5,2,2,2,2,2,10,10,"Method4",1.2998931111282,1.16622803571304,1.32082799841831,1.21290066471708,1.26999824974117,1.57949722497687,1.28980527336809,1.58147212575206,1.59313755489617,1.58580627043253,92.9892658141247
"7",99,100,200,0.3,3,"close",5,2,2,2,2,2,10,11,"Method4",1.2370252493603,1.09653846372202,1.26057792150535,1.21427779721663,1.22046236716846,1.48171800615937,1.28234570156712,1.37561506010063,1.62626944924123,1.41785953625673,79.4985013841356
"8",99,100,200,0.3,3,"close",5,2,2,2,2,2,10,12,"Method4",1.17358560035112,1.08745950319829,1.16326035090955,1.17716953335302,1.12725131086675,1.23830297802904,1.42066505797603,1.1414410475777,1.45481447910451,1.20093780136559,66.8140599181025
"9",99,100,200,0.3,3,"close",5,2,2,2,2,2,10,13,"Method4",1.12197980715943,1.04265176223119,1.07474063206511,1.10925087969039,1.06030498687357,1.10795693656536,1.22597820270171,1.00748956577106,1.41878874705144,1.09720871294491,56.8233797496577
"10",99,100,200,0.3,3,"close",5,2,2,2,2,2,10,14,"Method4",1.03080336533542,0.896580665604028,0.981157311209672,0.993651553579183,0.964856555702239,1.03655261694015,1.08554462729106,0.955927229293606,1.18387063705742,0.920459927684221,49.4914843708781
