"","Number","N","P","corr","method","beta","S1","S21","S22","S23","S24","S25","S3","No_Predictors","VaddMethod","v1_bias_mean","v2_bias_mean","v3_bias_mean","v4_bias_mean","v5_bias_mean","v1_variance","v2_variance","v3_variance","v4_variance","v5_variance","mse"
"1",84,100,300,0.7,1,"close",5,2,2,2,2,2,10,5,"Method4",2.89837287960862,3.01503409889007,2.92665500582979,3.0928000611057,3.06152740701031,3.28629005937203,3.12410438541324,3.24999365412331,4.7602269454629,3.10560415289984,333.493415735384
"2",84,100,300,0.7,1,"close",5,2,2,2,2,2,10,6,"Method4",2.89837287960862,3.01503409889007,2.92665500582979,3.0928000611057,3.06152740701031,3.28629005937203,3.12410438541324,3.24999365412331,4.7602269454629,3.10560415289984,333.493415735384
"3",84,100,300,0.7,1,"close",5,2,2,2,2,2,10,7,"Method4",2.98041765080809,2.90328051031136,2.97942090061027,2.99193493063198,2.91412797711133,2.59140042376396,2.50747455483615,3.32532265248956,3.46037835010183,2.12938847580048,199.909518387277
"4",84,100,300,0.7,1,"close",5,2,2,2,2,2,10,8,"Method4",2.72071092549291,2.57439535754712,2.79638466306148,2.69685867665998,2.68110430719594,2.65881565282461,2.20237806909326,3.02432469476821,2.93566880552226,2.7662459174638,130.29947800328
"5",84,100,300,0.7,1,"close",5,2,2,2,2,2,10,9,"Method4",2.46017230414248,2.40427188016973,2.70794379557491,2.67818489390365,2.4765375940552,2.09405605264068,2.26173826638382,2.42397115071047,2.54400331652884,2.52264844168314,90.8304067557042
"6",84,100,300,0.7,1,"close",5,2,2,2,2,2,10,10,"Method4",2.25333338738562,2.31596311028237,2.52123449657429,2.45079404764586,2.2378523400224,1.68287996058055,1.91443411260506,2.33095910487659,2.35558294748555,2.86162052181043,66.3821012190864
"7",84,100,300,0.7,1,"close",5,2,2,2,2,2,10,11,"Method4",2.16176817212487,2.11726254549651,2.25317364143547,2.15478000482206,1.9924212226862,1.80787333905617,1.75076658004697,2.1875587995927,2.27139568048435,2.6713336374653,53.0499964770988
"8",84,100,300,0.7,1,"close",5,2,2,2,2,2,10,12,"Method4",1.97585877617313,1.96423011041239,2.04294199270264,1.99927973162534,1.8338653491745,2.01460701110311,1.55696367481922,2.14252577898796,2.25854898487877,2.57153843569188,44.2546638091805
"9",84,100,300,0.7,1,"close",5,2,2,2,2,2,10,13,"Method4",1.85933356173041,1.64645238924123,1.86710619400935,1.76986332376075,1.73354696637546,2.19275307545458,1.62730194480848,2.05102128046135,2.08879724298293,2.50770053082113,37.6933243306767
"10",84,100,300,0.7,1,"close",5,2,2,2,2,2,10,14,"Method4",1.76189219981138,1.54380492766874,1.71783693746352,1.63158426666921,1.55439622780572,2.10343099574864,1.65220214916242,2.02157227437581,1.93562776587977,2.37890254174802,31.8289063790327
"11",84,100,300,0.7,1,"close",5,2,2,2,2,2,10,15,"Method4",1.58503612645074,1.45413293759828,1.62232819814298,1.5070709990185,1.39070759494199,2.04162583756934,1.58157681317549,1.86813699580555,2.05264154408963,2.09641299215763,26.7845739379195
"12",84,100,300,0.7,1,"close",5,2,2,2,2,2,10,16,"Method4",1.3993976682297,1.34367131796168,1.4102225645482,1.40569155550591,1.35117987492375,1.63162935421936,1.42736300484159,1.68612917141096,2.12781854606527,2.0054601285978,22.4212537500648
"13",84,100,300,0.7,1,"close",5,2,2,2,2,2,10,17,"Method4",1.29695774167828,1.24522773740362,1.20263916106157,1.26654270966169,1.22890896534242,1.40817722943618,1.31473278521266,1.46856806775815,1.71773959206797,1.62018925357617,18.6869688721476
"14",84,100,300,0.7,1,"close",5,2,2,2,2,2,10,18,"Method4",1.20488952977544,1.09932723061961,1.08900166071491,1.08831222400717,1.18866334163589,1.29384558203273,1.06393114098119,1.22647897851786,1.46444945940519,1.548598894009,15.4708438989044
"15",84,100,300,0.7,1,"close",5,2,2,2,2,2,10,19,"Method4",1.10497611956484,0.918949019469489,0.953807339767103,0.986179611208724,0.989549408620417,1.1467762733729,0.908273901712741,0.938527828550463,1.28339690476658,1.10676616385258,12.9570806570191
"16",84,100,300,0.7,1,"close",5,2,2,2,2,2,10,20,"Method4",0.967366499236848,0.87476161958681,0.939288161887318,0.877645321366199,0.912465697678169,0.984792819529151,0.927903195073513,0.905322785818711,1.01852736720771,0.920732211242223,10.546816235665
"17",84,100,300,0.7,1,"close",5,2,2,2,2,2,10,21,"Method4",0.876642966018501,0.781204797987356,0.722592676158992,0.806667355163302,0.83910318926218,0.912767440723647,0.726316316993218,0.551488689059579,0.961511695380768,0.871920738279861,8.2623986794035
"18",84,100,300,0.7,1,"close",5,2,2,2,2,2,10,22,"Method4",0.876255167477478,0.779354392965519,0.72368147182868,0.80039043498099,0.836651152255382,0.929303117469736,0.730928935090662,0.562757648083938,0.949854085491361,0.870686919089877,8.14283133847756
"19",84,100,300,0.7,1,"close",5,2,2,2,2,2,10,23,"Method4",0.873585165905744,0.787819297127264,0.730332695245558,0.794704707295097,0.837824727247884,0.928153734860009,0.739874734645073,0.573930738147166,0.948470144516814,0.862033699941777,8.03815103046748
"20",84,100,300,0.7,1,"close",5,2,2,2,2,2,10,24,"Method4",0.873347826909374,0.785115931193498,0.729716843832365,0.803541556670458,0.835212181257888,0.93974889462602,0.733284282126453,0.573264231468382,0.957899223533836,0.850348157836662,7.89784517900547
"21",84,100,300,0.7,1,"close",5,2,2,2,2,2,10,25,"Method4",0.877074788643669,0.792439494630051,0.719654355501527,0.806780590085054,0.8295416653127,0.945200931734923,0.743761522292749,0.550196129315965,0.965798990466299,0.836648671635062,7.78991106541157
"22",84,100,300,0.7,1,"close",5,2,2,2,2,2,10,26,"Method4",0.882889749056589,0.789644985987423,0.723061889444175,0.807462529875921,0.835598229268862,0.95837384219721,0.737493015572239,0.557810376873129,0.973851614006337,0.858952922749077,7.72429123774793
