"","Number","N","P","corr","method","beta","S1","S21","S22","S23","S24","S25","S3","No_Predictors","VaddMethod","v1_bias_mean","v2_bias_mean","v3_bias_mean","v4_bias_mean","v5_bias_mean","v1_variance","v2_variance","v3_variance","v4_variance","v5_variance","mse"
"1",107,100,200,0.7,3,"close",5,2,2,2,2,2,10,5,"Method4",2.69522739495,2.87284128591707,3.07144111896166,2.98609186257532,2.81961106617283,3.90374072277456,3.22325390349842,3.06424255051977,3.06025203544423,3.17389175023019,300.043491747956
"2",107,100,200,0.7,3,"close",5,2,2,2,2,2,10,6,"Method4",2.69522739495,2.87284128591707,3.07144111896166,2.98609186257532,2.81961106617283,3.90374072277456,3.22325390349842,3.06424255051977,3.06025203544423,3.17389175023019,300.043491747956
"3",107,100,200,0.7,3,"close",5,2,2,2,2,2,10,7,"Method4",2.56176765074926,2.75499873145295,2.73880656643365,2.59500051409556,2.79404297659769,3.15423476488751,2.69667949387523,3.58877774943196,2.90062917198524,3.21309691256235,203.12924988729
"4",107,100,200,0.7,3,"close",5,2,2,2,2,2,10,8,"Method4",2.50333822043454,2.62439702882405,2.6130588101177,2.62806771908503,2.6144669747405,3.09478693430156,2.28494786678115,3.32813396876186,2.7165280928075,2.19957041137435,136.509854825929
"5",107,100,200,0.7,3,"close",5,2,2,2,2,2,10,9,"Method4",2.42373049999273,2.40585654841831,2.50157455715253,2.51598276391295,2.36557446374492,2.22481292356902,2.70760275266086,3.21690952830388,3.52715634806053,2.13451866427963,92.3028083895729
"6",107,100,200,0.7,3,"close",5,2,2,2,2,2,10,10,"Method4",2.41023215865478,2.16072052018678,2.33073261629021,2.21653473562582,2.30346163927504,2.28302499788966,2.40749392977744,2.50960203031066,3.26646038412108,2.44943338571646,69.5716857458003
"7",107,100,200,0.7,3,"close",5,2,2,2,2,2,10,11,"Method4",2.18281186395818,1.94987874022447,2.14736421497195,2.0766240762825,2.18851648566966,2.25819614321102,2.34118756243213,2.0659172049196,3.34081296777586,2.232245547688,51.8488353096069
"8",107,100,200,0.7,3,"close",5,2,2,2,2,2,10,12,"Method4",2.01502714706612,1.91514899723097,2.01431999438815,1.94310901480511,2.04871168581949,1.97672042056624,2.57553813899239,1.83359387417412,2.56786362355232,2.07733922703622,39.7086820680881
"9",107,100,200,0.7,3,"close",5,2,2,2,2,2,10,13,"Method4",1.95537471055154,1.75658230808769,1.89651600139131,1.77644520729659,1.83286677355012,1.88833070929899,2.40307347565744,1.91587805706273,2.49063530741646,2.04249650627463,32.4880538096553
"10",107,100,200,0.7,3,"close",5,2,2,2,2,2,10,14,"Method4",1.77968603903323,1.53115314077364,1.67287666918313,1.61291741220115,1.66692634149851,1.70641104444126,2.25267727208577,1.75026528579062,2.16235491179198,1.83738246595049,27.8139432298263
"11",107,100,200,0.7,3,"close",5,2,2,2,2,2,10,15,"Method4",1.69579350652611,1.47148801448007,1.54595333518278,1.51865758276372,1.46891527719423,1.75799337976593,2.04346265446444,1.80891681446244,1.96529228313957,1.65853947377479,24.0708896003851
"12",107,100,200,0.7,3,"close",5,2,2,2,2,2,10,16,"Method4",1.51456003457982,1.36649478673711,1.449227134668,1.36993638232785,1.37663375967945,1.8646492397211,1.88580459243831,1.90965651213131,1.94669706278642,1.68112677038256,20.375514154551
"13",107,100,200,0.7,3,"close",5,2,2,2,2,2,10,17,"Method4",1.48417792786641,1.28152861100347,1.28377226087516,1.20492444529685,1.24179671030791,1.85229647955243,1.94210453986466,1.5479855779402,1.72370706045647,1.46562104549757,17.1164564593658
"14",107,100,200,0.7,3,"close",5,2,2,2,2,2,10,18,"Method4",1.37931068069066,1.20912243493124,1.12334560981477,1.07324254006394,1.1062868851738,1.75987841902871,1.74094836980883,1.39259958829508,1.42675713857247,1.14215661051633,14.1277026839166
"15",107,100,200,0.7,3,"close",5,2,2,2,2,2,10,19,"Method4",1.18254324948668,1.07802300789741,1.08861059752478,0.984129574523314,1.0926453642536,1.49682026871266,1.49013065998179,1.40390048477789,1.22995008743908,1.2055948749605,11.9806123390821
