"","Number","N","P","corr","method","beta","S1","S21","S22","S23","S24","S25","S3","No_Predictors","VaddMethod","v1_bias_mean","v2_bias_mean","v3_bias_mean","v4_bias_mean","v5_bias_mean","v1_variance","v2_variance","v3_variance","v4_variance","v5_variance","mse"
"1",77,100,50,0.5,1,"close",5,2,2,2,2,2,10,5,"Method4",2.13619295538927,1.86870458989309,1.99578157434087,1.89598890408972,1.71380957369621,2.08160079040958,1.87364236856071,2.39242210081845,1.86382313621686,2.72095801153819,181.249656219322
"2",77,100,50,0.5,1,"close",5,2,2,2,2,2,10,6,"Method4",2.13619295538927,1.86870458989309,1.99578157434087,1.89598890408972,1.71380957369621,2.08160079040958,1.87364236856071,2.39242210081845,1.86382313621686,2.72095801153819,181.249656219322
"3",77,100,50,0.5,1,"close",5,2,2,2,2,2,10,7,"Method4",1.9144175671186,1.81252532194312,1.87641013667668,1.87542731273111,1.69447085885174,1.61757451527923,1.7498697154104,1.5888438901201,1.91171730521877,1.97424395829745,122.58734150009
"4",77,100,50,0.5,1,"close",5,2,2,2,2,2,10,8,"Method4",1.79030057460791,1.60011706146482,1.75241777920854,1.71901972810941,1.57710259637984,1.57280467517188,1.35270578923217,1.44435001610446,1.63430708105315,1.62473134533524,93.591193399906
"5",77,100,50,0.5,1,"close",5,2,2,2,2,2,10,9,"Method4",1.65294407927232,1.51546276404986,1.63644743098236,1.63892374471796,1.43216624192746,1.68707712085432,1.35668253792057,1.39953898983971,1.60510031931018,1.40605764760252,76.8549071911433
"6",77,100,50,0.5,1,"close",5,2,2,2,2,2,10,10,"Method4",1.50799309358339,1.4729131312516,1.47481885932516,1.62784012553652,1.28222797290158,1.38067488019293,1.18672296958385,1.13578052396366,1.5942879293482,0.99370358822339,61.9071405410178
"7",77,100,50,0.5,1,"close",5,2,2,2,2,2,10,11,"Method4",1.35885675133704,1.3934005316924,1.44946981253805,1.53741926231292,1.23245159111534,1.22981807260576,1.20041309750808,1.05454406675909,1.61091496308472,0.817966329491286,52.6133945345163
"8",77,100,50,0.5,1,"close",5,2,2,2,2,2,10,12,"Method4",1.25225481820475,1.31662632544186,1.37725046649685,1.34083542598648,1.23832169095346,1.11789180853601,1.06795643387079,0.830936156955333,1.15345716484072,0.892067776047031,43.4457649405657
"9",77,100,50,0.5,1,"close",5,2,2,2,2,2,10,13,"Method4",1.15512311180084,1.21972106219954,1.29262160822452,1.27487054221232,1.19219081477573,1.09886162790091,0.941794020717864,0.83037652432997,1.13301878049439,1.08305908359212,36.1328893232669
"10",77,100,50,0.5,1,"close",5,2,2,2,2,2,10,14,"Method4",1.0557939158351,1.10644212282948,1.19639444345055,1.22880824048025,1.14042011641615,1.0397413382255,1.0028289293777,0.89484048854991,0.998916652116042,0.952424858790698,30.9719846122279
"11",77,100,50,0.5,1,"close",5,2,2,2,2,2,10,15,"Method4",0.972872533019938,1.03497215598995,1.10394848868128,1.17799022919996,1.08043167479096,0.885653818566724,0.931709607439388,0.883185003754996,0.986287971368671,0.896409533457508,26.2325533959215
"12",77,100,50,0.5,1,"close",5,2,2,2,2,2,10,16,"Method4",0.899816047540843,0.984832771178217,0.972781599745652,1.06349253796791,1.04066716591602,0.796158921963274,0.862997423453004,0.672520655570794,0.848003277971963,0.802697695266717,22.301803887572
"13",77,100,50,0.5,1,"close",5,2,2,2,2,2,10,17,"Method4",0.797657869457171,0.908034243839928,0.871856817261439,1.01243925225974,0.952218355357819,0.701071712469258,0.768479720958185,0.642510521657133,0.854571134012448,0.719623451893139,19.012311024768
"14",77,100,50,0.5,1,"close",5,2,2,2,2,2,10,18,"Method4",0.723560394301283,0.816078034126001,0.808609410729396,0.913575420880683,0.849147370193357,0.590262502752829,0.697977761844049,0.617585753183372,0.820207561861795,0.645262059951682,16.0938608357591
"15",77,100,50,0.5,1,"close",5,2,2,2,2,2,10,19,"Method4",0.668714534907294,0.704659582583826,0.803170203565059,0.829557298385119,0.779428583506661,0.507131032375229,0.554542527837609,0.648993504288917,0.668662981990367,0.574337040731404,13.3576312838281
"16",77,100,50,0.5,1,"close",5,2,2,2,2,2,10,20,"Method4",0.572180046874273,0.581567405475086,0.752141655444936,0.718017914831444,0.678959417941035,0.389784189488952,0.415907723402721,0.56822317203877,0.586101592846987,0.474230654832443,10.9684528126718
"17",77,100,50,0.5,1,"close",5,2,2,2,2,2,10,21,"Method4",0.537922878426882,0.538918743137519,0.634431224810043,0.623831335445567,0.570909581560037,0.353671400748754,0.363783342899636,0.514497416178581,0.470021138461564,0.370343427033556,8.80259281628145
