"","Number","N","P","corr","method","beta","S1","S21","S22","S23","S24","S25","S3","No_Predictors","VaddMethod","v1_bias_mean","v2_bias_mean","v3_bias_mean","v4_bias_mean","v5_bias_mean","v1_variance","v2_variance","v3_variance","v4_variance","v5_variance","mse"
"1",9,100,50,0.7,1,"close",5,4,4,4,4,4,20,5,"Method4",5.26336408061052,4.98426597840752,5.25076059910633,5.19241348211265,5.48782466096698,10.3756059301665,10.8789979447129,8.48033936548654,14.3743108628926,12.4606851546456,861.10242374435
"2",9,100,50,0.7,1,"close",5,4,4,4,4,4,20,6,"Method4",5.26336408061052,4.98426597840752,5.25076059910633,5.19241348211265,5.48782466096698,10.3756059301665,10.8789979447129,8.48033936548654,14.3743108628926,12.4606851546456,861.10242374435
"3",9,100,50,0.7,1,"close",5,4,4,4,4,4,20,7,"Method4",4.98143290413328,4.64945377574219,5.28786529400075,5.09354429161083,4.85720677794292,10.9000399296102,8.26608589601599,9.81647941669018,9.03394327220405,11.0962996469907,574.183570923561
"4",9,100,50,0.7,1,"close",5,4,4,4,4,4,20,8,"Method4",4.7724693723745,4.28033651633595,4.96532194651963,4.80133402019525,4.67761047249247,8.82762318195123,7.8448170898085,7.61580523823617,8.95923842740845,8.00521706965688,389.387664365807
"5",9,100,50,0.7,1,"close",5,4,4,4,4,4,20,9,"Method4",4.14107417156204,4.27140404807989,4.56283965994089,4.54355590215917,4.3590331033975,6.393367026549,6.92736296680221,5.67438967930013,7.42770266408389,7.36743650490478,278.932560635028
"6",9,100,50,0.7,1,"close",5,4,4,4,4,4,20,10,"Method4",4.02208522305457,4.05467654303731,4.34622124094173,4.29478474901061,4.16365159987742,5.71101824988814,6.63948399909043,5.59651127996241,6.21597857139094,8.56412621196832,214.309970320628
"7",9,100,50,0.7,1,"close",5,4,4,4,4,4,20,11,"Method4",4.04327411871867,3.74707688745315,4.16692977871841,3.90323997911466,3.96932749671672,5.07089872934609,5.47765401172104,6.25138858022178,6.08968079809698,5.53301671967799,153.860345029888
"8",9,100,50,0.7,1,"close",5,4,4,4,4,4,20,12,"Method4",3.70917288817187,3.50702743521701,3.83031366947925,3.46471386579101,3.71190536211792,5.04003994794504,6.007989099316,5.45660792738879,5.31977847064555,5.20045348312072,132.976270291305
"9",9,100,50,0.7,1,"close",5,4,4,4,4,4,20,13,"Method4",3.60750407122287,3.41858363051795,3.60877814263781,3.29936055072286,3.61566475981056,5.06658593740063,6.13314634245499,5.29843563271954,5.611321550849,5.10908537978895,114.312212436054
"10",9,100,50,0.7,1,"close",5,4,4,4,4,4,20,14,"Method4",3.42622543439226,3.10157992445799,3.19249374621412,3.19242207225763,3.39563801405191,5.21345472231539,5.95890256303223,5.241569692207,5.75493785060597,5.14803485758268,99.9923440975376
