Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,50,0.05581171178009765,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,18,0.12441054484015628,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,30,0.11482699699126035,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,34,0.097817742856318,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,24,0.11482699699126034,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,30,0.0769091625617282,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,93,0.0028749976940186145,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,13,0.13479394282689977,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,23,0.10598168551525448,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,23,0.12441054484015628,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,64,0.027127306760985605,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,24,0.12441054484015628,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,27,0.07690916256172821,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,49,0.05581171178009765,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,30,0.09028268205951054,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,10,0.1582328851132841,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,19,0.12441054484015628,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,40,0.08332805932591807,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,25,0.097817742856318,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,31,0.097817742856318,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,19,0.12441054484015626,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,27,0.08332805932591805,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,33,0.0769091625617282,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,21,0.12441054484015628,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,38,0.06551665447917689,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,59,0.03184439837668466,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,31,0.09028268205951054,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,35,0.07098472391887985,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,48,0.05151244429388444,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,26,0.09028268205951054,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,32,0.06551665447917687,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,13,0.1460439470477822,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,21,0.12441054484015628,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,63,0.023108955094702267,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,33,0.0769091625617282,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,26,0.11482699699126034,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,17,0.1582328851132841,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,117,7.342550152818917e-15,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,20,0.12441054484015628,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,25,0.12441054484015628,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,20,0.11482699699126035,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,19,0.13479394282689977,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,34,0.09028268205951054,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,15,0.12441054484015626,Lasso
79,100,200,0.5,1,close,5,2,2,2,2,2,10,5,10,10,34,0.07098472391887985,Lasso
