Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,17,17,33,0.023108955094702267,Lasso
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,16,18,36,0.023108955094702267,Lasso
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,14,19,30,0.03738173188026989,Lasso
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,16,20,13,0.09028268205951054,Lasso
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,17,18,17,0.07098472391887985,Lasso
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,17,16,18,0.06046979937611888,Lasso
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,15,18,18,0.06551665447917689,Lasso
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,16,19,29,0.051512444293884435,Lasso
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,15,16,33,0.040501639441524254,Lasso
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,19,17,7,0.097817742856318,Lasso
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,17,15,34,0.023108955094702267,Lasso
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,15,19,22,0.04388193684298047,Lasso
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,17,15,19,0.06046979937611888,Lasso
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,20,17,25,0.03738173188026989,Lasso
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,19,17,7,0.097817742856318,Lasso
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,16,17,14,0.06551665447917689,Lasso
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,16,19,25,0.05151244429388444,Lasso
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,15,14,21,0.047544356417263504,Lasso
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,20,17,18,0.06551665447917689,Lasso
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,12,19,16,0.0769091625617282,Lasso
38,100,100,0.3,1,wide,5,4,4,4,4,4,20,5,14,20,20,0.05581171178009765,Lasso
