Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
111,100,200,0.3,1,wide,5,2,2,2,2,2,10,5,8,9,67,0.021328834469295406,Lasso
111,100,200,0.3,1,wide,5,2,2,2,2,2,10,5,8,9,13,0.1460439470477822,Lasso
111,100,200,0.3,1,wide,5,2,2,2,2,2,10,5,9,8,32,0.11482699699126034,Lasso
111,100,200,0.3,1,wide,5,2,2,2,2,2,10,5,7,10,37,0.09781774285631799,Lasso
111,100,200,0.3,1,wide,5,2,2,2,2,2,10,5,8,7,51,0.04388193684298045,Lasso
111,100,200,0.3,1,wide,5,2,2,2,2,2,10,5,8,9,47,0.04754435641726351,Lasso
111,100,200,0.3,1,wide,5,2,2,2,2,2,10,5,10,8,76,0.016769787868247475,Lasso
111,100,200,0.3,1,wide,5,2,2,2,2,2,10,5,9,7,12,0.17143912115085486,Lasso
111,100,200,0.3,1,wide,5,2,2,2,2,2,10,5,6,8,19,0.12441054484015628,Lasso
111,100,200,0.3,1,wide,5,2,2,2,2,2,10,5,8,9,20,0.13479394282689977,Lasso
111,100,200,0.3,1,wide,5,2,2,2,2,2,10,5,7,9,32,0.097817742856318,Lasso
111,100,200,0.3,1,wide,5,2,2,2,2,2,10,5,3,8,14,0.1582328851132841,Lasso
111,100,200,0.3,1,wide,5,2,2,2,2,2,10,5,7,8,34,0.0769091625617282,Lasso
111,100,200,0.3,1,wide,5,2,2,2,2,2,10,5,9,9,77,0.016769787868247475,Lasso
111,100,200,0.3,1,wide,5,2,2,2,2,2,10,5,7,10,38,0.06551665447917689,Lasso
111,100,200,0.3,1,wide,5,2,2,2,2,2,10,5,8,9,15,0.1460439470477822,Lasso
111,100,200,0.3,1,wide,5,2,2,2,2,2,10,5,8,10,9,0.17143912115085486,Lasso
111,100,200,0.3,1,wide,5,2,2,2,2,2,10,5,8,6,63,0.02132883446929541,Lasso
111,100,200,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,35,0.0769091625617282,Lasso
111,100,200,0.3,1,wide,5,2,2,2,2,2,10,5,6,8,41,0.0769091625617282,Lasso
