Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,6,8,22,0.11482699699126034,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,9,9,29,0.12441054484015629,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,8,5,19,0.17143912115085486,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,7,10,25,0.12441054484015628,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,7,9,30,0.09781774285631799,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,6,9,27,0.1460439470477822,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,6,7,22,0.13479394282689977,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,8,6,46,0.07098472391887985,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,5,8,9,0.2012501911589757,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,8,8,49,0.06046979937611887,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,8,10,20,0.12441054484015626,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,6,6,30,0.11482699699126034,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,8,7,74,0.025037645931273767,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,9,9,33,0.1460439470477822,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,8,9,47,0.06046979937611887,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,6,9,16,0.1582328851132841,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,7,10,36,0.0769091625617282,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,7,5,27,0.12441054484015626,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,9,9,9,0.21804668403179975,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,8,5,13,0.17143912115085486,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,6,5,31,0.12441054484015628,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,9,7,48,0.06046979937611887,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,10,8,37,0.10598168551525448,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,8,7,23,0.1460439470477822,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,6,6,22,0.13479394282689977,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,10,8,14,0.1582328851132841,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,5,9,25,0.13479394282689977,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,10,8,26,0.09781774285631802,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,8,9,23,0.13479394282689977,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,7,6,42,0.097817742856318,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,7,7,36,0.11482699699126034,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,7,10,60,0.05581171178009765,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,7,9,24,0.1460439470477822,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,7,9,24,0.12441054484015626,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,9,10,29,0.13479394282689977,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,6,7,33,0.097817742856318,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,4,8,15,0.1857475596171759,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,7,7,33,0.11482699699126034,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,8,8,35,0.11482699699126034,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,5,9,38,0.08332805932591805,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,8,9,23,0.11482699699126035,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,8,9,45,0.08332805932591805,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,9,5,12,0.17143912115085486,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,10,6,78,0.015477983667424536,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,6,10,29,0.11482699699126034,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,7,8,44,0.07098472391887985,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,8,7,9,0.18574755961717593,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,9,10,18,0.1460439470477822,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,6,7,29,0.10598168551525447,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,7,9,43,0.05581171178009765,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,7,8,14,0.1460439470477822,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,6,8,14,0.1857475596171759,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,8,8,62,0.03184439837668466,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,8,8,28,0.11482699699126034,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,7,9,36,0.09028268205951054,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,7,8,23,0.1460439470477822,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,8,6,28,0.12441054484015628,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,8,7,34,0.10598168551525448,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,4,9,35,0.1460439470477822,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,6,9,21,0.13479394282689977,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,6,9,27,0.09028268205951055,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,8,9,54,0.040501639441524254,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,6,8,21,0.1460439470477822,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,8,8,33,0.097817742856318,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,5,10,22,0.1582328851132841,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,6,6,31,0.11482699699126034,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,9,8,48,0.07098472391887985,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,9,9,51,0.04754435641726351,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,8,7,18,0.13479394282689977,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,6,8,32,0.097817742856318,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,7,8,34,0.10598168551525447,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,8,8,22,0.12441054484015626,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,10,7,14,0.18574755961717593,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,7,7,15,0.18574755961717593,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,10,9,30,0.09781774285631802,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,9,10,45,0.04754435641726352,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,7,7,19,0.12441054484015629,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,6,6,42,0.0769091625617282,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,7,9,22,0.12441054484015628,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,9,8,50,0.06551665447917689,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,8,7,28,0.10598168551525448,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,4,9,41,0.0769091625617282,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,9,9,23,0.10598168551525448,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,7,10,56,0.03738173188026989,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,7,7,24,0.1460439470477822,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,6,9,25,0.1460439470477822,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,6,8,33,0.10598168551525447,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,7,7,29,0.11482699699126032,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,5,7,18,0.1582328851132841,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,9,8,28,0.1460439470477822,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,7,8,45,0.07098472391887985,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,6,6,32,0.09028268205951054,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,9,8,17,0.12441054484015628,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,9,7,59,0.03450215590373633,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,5,7,24,0.11482699699126034,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,8,8,23,0.12441054484015626,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,8,8,17,0.13479394282689977,Lasso
116,100,300,0.5,1,wide,5,2,2,2,2,2,10,5,4,9,44,0.06551665447917689,Lasso
