Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,8,8,18,0.029391372260977485,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,8,9,8,0.08332805932591807,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,9,5,8,0.05581171178009765,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,8,10,13,0.05581171178009765,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,9,8,9,0.06551665447917689,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,9,8,11,0.06551665447917689,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,7,9,12,0.06551665447917689,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,8,8,8,0.07098472391887985,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,8,8,8,0.07690916256172821,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,5,9,8,0.07690916256172818,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,10,7,11,0.06046979937611887,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,8,7,12,0.06046979937611887,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,8,9,13,0.06046979937611887,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,8,9,9,0.0769091625617282,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,8,9,12,0.05581171178009765,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,9,10,12,0.05151244429388444,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,9,8,16,0.03450215590373633,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,8,5,9,0.07098472391887985,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,7,10,11,0.08332805932591805,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,7,3,4,0.11482699699126034,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,7,10,8,0.10598168551525448,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,9,9,11,0.07098472391887985,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,10,9,5,0.09028268205951055,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,10,6,10,0.05151244429388444,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,7,8,8,0.07098472391887985,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,6,8,15,0.05581171178009765,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,18,0.03450215590373633,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,8,9,12,0.04388193684298046,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,7,10,5,0.07098472391887985,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,7,7,12,0.04754435641726351,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,10,8,14,0.04388193684298046,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,10,10,6,0.06046979937611887,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,5,9,15,0.04388193684298046,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,7,8,5,0.097817742856318,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,10,9,12,0.07098472391887985,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,9,9,11,0.05151244429388444,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,7,8,9,0.06551665447917689,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,8,8,10,0.05581171178009765,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,6,10,10,0.06551665447917689,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,7,8,11,0.040501639441524254,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,8,8,12,0.06046979937611887,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,9,8,17,0.04050163944152426,Lasso
133,100,50,0.3,3,wide,5,2,2,2,2,2,10,5,9,8,17,0.03450215590373633,Lasso
