Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,26,0.06551665447917689,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,15,0.10598168551525448,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,10,0.12441054484015628,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,20,0.09781774285631799,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,34,0.06551665447917689,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,23,0.07098472391887985,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,18,0.097817742856318,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,19,0.0769091625617282,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,19,0.06551665447917689,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,30,0.05581171178009765,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,26,0.06551665447917689,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,23,0.09028268205951054,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,10,0.10598168551525448,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,16,0.10598168551525447,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,24,0.06551665447917689,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,22,0.07098472391887985,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,22,0.08332805932591805,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,12,0.097817742856318,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,15,0.11482699699126035,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,21,0.097817742856318,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,12,0.11482699699126034,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,13,0.097817742856318,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,11,0.12441054484015628,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,16,0.08332805932591805,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,8,0.13479394282689977,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,11,0.12441054484015628,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,26,0.08332805932591805,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,42,0.03738173188026989,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,19,0.08332805932591804,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,27,0.06551665447917689,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,12,0.12441054484015628,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,23,0.0769091625617282,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,40,0.029391372260977485,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,19,0.08332805932591804,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,22,0.07098472391887985,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,10,0.097817742856318,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,11,0.12441054484015628,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,40,0.029391372260977485,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,29,0.06046979937611887,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,19,0.08332805932591805,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,33,0.05151244429388444,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,33,0.06046979937611887,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,26,0.05151244429388444,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,21,0.08332805932591805,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,13,0.10598168551525448,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,12,0.12441054484015629,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,17,0.09028268205951054,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,20,0.08332805932591805,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,22,0.06046979937611887,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,22,0.06551665447917689,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,38,0.05581171178009765,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,16,0.09028268205951054,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,21,0.08332805932591805,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,14,0.10598168551525448,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,13,0.10598168551525448,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,17,0.09028268205951054,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,17,0.11482699699126034,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,18,0.097817742856318,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,20,0.08332805932591805,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,19,0.08332805932591805,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,14,0.09028268205951054,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,20,0.11482699699126034,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,33,0.04754435641726351,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,33,0.04754435641726352,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,15,0.10598168551525448,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,30,0.06046979937611887,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,32,0.055811711780097646,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,16,0.07098472391887985,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,30,0.05581171178009766,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,18,0.10598168551525448,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,11,0.097817742856318,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,10,0.11482699699126034,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,22,0.07098472391887985,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,7,0.13479394282689977,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,24,0.06046979937611887,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,17,0.08332805932591805,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,29,0.04754435641726351,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,17,0.09028268205951054,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,14,0.09028268205951054,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,20,0.0769091625617282,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,18,0.09028268205951054,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,18,0.10598168551525448,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,13,0.11482699699126034,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,10,0.10598168551525448,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,25,0.06551665447917689,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,51,0.02132883446929541,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,14,0.11482699699126034,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,27,0.05581171178009766,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,24,0.06551665447917689,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,22,0.06046979937611887,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,18,0.09028268205951054,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,5,0.1460439470477822,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,18,0.09028268205951054,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,24,0.06046979937611887,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,16,0.09028268205951054,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,20,0.08332805932591805,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,13,0.11482699699126034,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,12,0.11482699699126034,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,18,0.08332805932591805,Lasso
78,100,100,0.5,1,close,5,2,2,2,2,2,10,5,10,10,12,0.12441054484015628,Lasso
