Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,6,8,28,0.097817742856318,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,9,9,33,0.09028268205951054,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,10,4,20,0.17143912115085488,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,7,8,24,0.1460439470477822,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,6,7,38,0.09028268205951052,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,6,6,22,0.17143912115085486,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,8,7,30,0.097817742856318,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,8,7,96,0.004292432014143849,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,5,8,12,0.17143912115085486,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,7,8,43,0.0769091625617282,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,8,9,16,0.12441054484015628,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,4,6,44,0.08332805932591805,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,9,8,112,4.640343976261399e-14,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,9,8,30,0.1460439470477822,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,8,9,42,0.0769091625617282,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,6,8,16,0.1582328851132841,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,7,10,48,0.06551665447917689,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,7,5,30,0.12441054484015628,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,9,9,15,0.2012501911589757,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,9,5,12,0.17143912115085486,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,7,5,35,0.1059816855152545,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,10,6,60,0.03738173188026989,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,10,7,24,0.1460439470477822,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,8,6,22,0.13479394282689977,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,7,5,39,0.097817742856318,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,9,8,17,0.1460439470477822,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,5,9,29,0.13479394282689977,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,9,6,33,0.07098472391887985,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,8,9,30,0.11482699699126035,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,7,6,34,0.12441054484015628,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,7,7,42,0.0769091625617282,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,7,7,58,0.06046979937611888,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,7,9,22,0.1460439470477822,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,8,8,25,0.12441054484015628,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,9,9,31,0.11482699699126034,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,6,7,35,0.09028268205951052,Lasso
132,100,300,0.7,2,wide,5,2,2,2,2,2,10,5,6,7,22,0.1460439470477822,Lasso
