Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,14,15,44,0.04388193684298046,Lasso
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,11,14,50,0.04388193684298046,Lasso
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,11,18,56,0.03184439837668466,Lasso
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,16,17,79,0.008150962679858665,Lasso
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,12,15,38,0.0769091625617282,Lasso
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,11,17,42,0.040501639441524254,Lasso
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,13,18,74,0.00956831081750475,Lasso
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,8,17,29,0.12441054484015628,Lasso
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,9,18,42,0.07098472391887985,Lasso
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,12,18,40,0.06046979937611886,Lasso
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,11,14,39,0.06046979937611887,Lasso
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,9,17,32,0.0769091625617282,Lasso
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,12,15,43,0.03450215590373633,Lasso
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,13,16,41,0.05581171178009765,Lasso
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,17,16,68,0.014285689258041684,Lasso
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,11,19,59,0.029391372260977485,Lasso
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,15,16,37,0.07098472391887985,Lasso
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,14,16,182,1.6010187131593425e-15,Lasso
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,13,19,85,0.003656596636588066,Lasso
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,10,15,22,0.10598168551525448,Lasso
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,11,16,36,0.0769091625617282,Lasso
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,10,14,59,0.027127306760985608,Lasso
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,11,16,35,0.09028268205951054,Lasso
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,20,20,255,5.523859724622306e-17,Lasso
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,13,17,25,0.1059816855152545,Lasso
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,17,17,106,1.6045854266701236e-4,Lasso
68,100,300,0.5,3,wide,5,4,4,4,4,4,20,5,14,14,50,0.02939137226097748,Lasso
