Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,15,13,13,0.04754435641726351,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,16,14,25,0.04388193684298047,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,17,16,10,0.04754435641726351,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,18,18,25,0.029391372260977485,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,13,12,17,0.05581171178009765,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,16,14,22,0.03184439837668466,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,18,19,33,0.016769787868247475,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,10,18,15,0.0769091625617282,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,13,15,18,0.040501639441524254,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,14,15,19,0.03450215590373633,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,11,14,16,0.040501639441524254,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,13,19,29,0.015477983667424536,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,17,18,14,0.03738173188026989,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,15,17,25,0.0271273067609856,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,15,15,16,0.05581171178009765,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,14,16,20,0.03184439837668466,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,12,16,18,0.06046979937611887,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,11,15,21,0.03738173188026989,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,14,17,22,0.04754435641726351,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,12,15,9,0.06046979937611887,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,16,15,32,0.023108955094702267,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,12,14,15,0.06046979937611886,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,14,16,20,0.05581171178009765,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,13,18,28,0.02132883446929541,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,11,17,15,0.05151244429388445,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,14,17,19,0.04754435641726352,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,13,13,17,0.05581171178009766,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,16,12,15,0.05581171178009765,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,15,15,14,0.0769091625617282,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,15,13,15,0.05151244429388444,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,12,14,17,0.04388193684298046,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,15,16,24,0.02132883446929541,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,15,19,20,0.06551665447917689,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,13,14,14,0.047544356417263504,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,17,14,13,0.05581171178009765,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,14,18,14,0.04388193684298046,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,14,13,13,0.06551665447917689,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,15,16,18,0.025037645931273764,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,15,17,18,0.06046979937611887,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,10,15,17,0.05581171178009766,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,14,17,19,0.03184439837668466,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,15,16,19,0.040501639441524254,Lasso
70,100,100,0.7,3,wide,5,4,4,4,4,4,20,5,12,16,19,0.040501639441524254,Lasso
