Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,84,6.394445857865423e-14,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,95,1.3942877155284317e-14,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,47,0.029391372260977485,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,50,0.03450215590373633,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.523859724622305e-17,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,94,3.3674211490178245e-14,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,19,20,86,3.3674211490178245e-14,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,109,1.0118116167907339e-14,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.5238597246223045e-17,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,38,0.055811711780097646,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,70,0.008150962679858665,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,93,3.1080231876114186e-14,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,100,9.338701122660063e-15,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,40,0.040501639441524254,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.523859724622305e-17,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,140,1.2588003452053502e-15,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,115,6.25490260633328e-15,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,108,5.3283676380058e-15,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,58,0.023108955094702267,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,68,0.010366889261210325,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,78,0.0026535319171305475,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,66,0.0064086912606503635,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,43,0.04754435641726351,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,69,0.008150962679858665,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,63,0.014285689258041684,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,56,0.023108955094702267,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,53,0.02939137226097748,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.523859724622305e-17,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,52,0.025037645931273767,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,72,0.008150962679858665,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,90,4.640343976261399e-14,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.523859724622305e-17,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.5238597246223045e-17,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,84,0.001777290384010133,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,30,0.07098472391887985,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.523859724622305e-17,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,55,0.02132883446929541,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.523859724622305e-17,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,63,0.014285689258041684,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,44,0.05151244429388444,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,39,0.040501639441524254,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,63,0.006408691260650363,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,60,0.013185239238030912,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,99,1.921344053984671e-14,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,68,0.008150962679858665,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,81,6.268837137798298e-4,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.523859724622305e-17,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,33,0.0769091625617282,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,93,2.868607075639386e-14,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.5238597246223045e-17,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,25,0.06551665447917689,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,48,0.029391372260977485,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.523859724622305e-17,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.5238597246223045e-17,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,59,0.014285689258041684,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,24,0.0769091625617282,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,38,0.04388193684298046,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,128,2.2062216790607422e-15,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,41,0.03738173188026989,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.523859724622305e-17,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,62,0.02939137226097748,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,108,6.25490260633328e-15,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.523859724622305e-17,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.5238597246223045e-17,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.523859724622305e-17,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.5238597246223045e-17,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.523859724622306e-17,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,74,0.002449126011432874,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,46,0.01816940702282152,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,155,5.523859724622305e-17,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,48,0.04754435641726351,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,36,0.05581171178009765,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,72,0.005459375671276526,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,58,0.0271273067609856,Lasso
3,100,200,0.3,1,close,5,4,4,4,4,4,20,5,20,20,69,0.012169558683788826,Lasso
