Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,8,32,0.04754435641726351,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,6,6,16,0.10598168551525448,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,4,20,0.097817742856318,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,14,0.12441054484015628,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,7,13,0.13479394282689977,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,8,27,0.06551665447917689,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,20,0.097817742856318,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,5,19,0.0769091625617282,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,9,20,0.0769091625617282,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,8,24,0.0769091625617282,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,8,27,0.06551665447917689,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,8,26,0.07098472391887985,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,9,15,0.09028268205951054,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,9,20,0.097817742856318,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,9,24,0.06551665447917689,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,6,8,25,0.07098472391887985,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,9,18,0.10598168551525448,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,5,11,0.10598168551525448,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,10,18,0.10598168551525448,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,7,16,0.13479394282689977,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,7,6,0.13479394282689977,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,7,11,0.10598168551525448,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,7,20,0.09028268205951054,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,6,12,0.097817742856318,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,8,17,0.11482699699126034,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,13,0.12441054484015628,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,7,35,0.06046979937611887,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,8,46,0.029391372260977485,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,6,10,35,0.05581171178009765,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,5,7,22,0.09028268205951054,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,4,12,0.12441054484015628,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,9,26,0.07098472391887985,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,34,0.03738173188026989,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,8,18,0.09028268205951054,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,10,21,0.0769091625617282,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,6,15,0.09028268205951054,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,10,11,0.13479394282689977,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,9,11,0.1059816855152545,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,6,9,28,0.05581171178009765,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,7,18,0.09028268205951054,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,8,37,0.03738173188026989,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,9,32,0.06046979937611888,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,6,28,0.05581171178009765,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,5,6,15,0.11482699699126034,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,5,8,11,0.12441054484015628,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,17,0.11482699699126034,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,8,17,0.09028268205951054,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,10,28,0.06551665447917689,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,5,22,0.0769091625617282,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,9,24,0.06551665447917689,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,6,38,0.05151244429388444,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,6,18,0.097817742856318,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,9,11,0.11482699699126034,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,6,9,12,0.12441054484015628,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,5,9,12,0.12441054484015628,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,6,9,20,0.09028268205951054,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,7,13,0.13479394282689977,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,6,12,0.12441054484015628,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,10,24,0.07098472391887985,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,16,0.09028268205951054,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,6,7,15,0.09781774285631802,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,8,22,0.08332805932591805,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,33,0.05151244429388444,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,8,25,0.0769091625617282,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,9,17,0.097817742856318,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,8,24,0.0769091625617282,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,8,42,0.04754435641726351,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,8,17,0.07098472391887985,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,5,32,0.05581171178009765,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,7,16,0.11482699699126034,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,10,14,0.09028268205951055,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,10,9,10,0.11482699699126034,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,7,21,0.07098472391887985,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,7,5,0.1460439470477822,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,7,24,0.07098472391887985,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,7,14,0.09781774285631799,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,7,23,0.09028268205951054,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,5,19,0.09028268205951054,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,6,7,16,0.09028268205951052,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,6,20,0.08332805932591805,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,5,17,0.097817742856318,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,5,7,25,0.08332805932591805,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,15,0.10598168551525448,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,7,12,0.097817742856318,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,6,15,0.09028268205951054,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,6,7,25,0.08332805932591805,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,7,11,0.12441054484015628,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,29,0.05581171178009765,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,4,22,0.07098472391887985,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,8,22,0.06551665447917689,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,8,20,0.09028268205951055,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,5,9,0.13479394282689977,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,9,20,0.0769091625617282,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,10,26,0.06046979937611887,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,7,11,0.09781774285631799,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,8,16,0.097817742856318,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,7,18,0.097817742856318,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,7,8,13,0.11482699699126034,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,9,5,27,0.06551665447917689,Lasso
126,100,100,0.5,2,wide,5,2,2,2,2,2,10,5,8,8,22,0.10598168551525448,Lasso
