Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
64,100,300,0.3,3,wide,5,4,4,4,4,4,20,5,14,16,50,0.047544356417263504,Lasso
64,100,300,0.3,3,wide,5,4,4,4,4,4,20,5,13,14,67,0.01816940702282152,Lasso
64,100,300,0.3,3,wide,5,4,4,4,4,4,20,5,10,18,50,0.04754435641726351,Lasso
64,100,300,0.3,3,wide,5,4,4,4,4,4,20,5,16,18,48,0.040501639441524254,Lasso
64,100,300,0.3,3,wide,5,4,4,4,4,4,20,5,13,15,41,0.06551665447917689,Lasso
64,100,300,0.3,3,wide,5,4,4,4,4,4,20,5,13,17,50,0.03738173188026989,Lasso
64,100,300,0.3,3,wide,5,4,4,4,4,4,20,5,14,18,76,0.006408691260650363,Lasso
64,100,300,0.3,3,wide,5,4,4,4,4,4,20,5,8,17,30,0.13479394282689977,Lasso
64,100,300,0.3,3,wide,5,4,4,4,4,4,20,5,9,16,39,0.09028268205951054,Lasso
64,100,300,0.3,3,wide,5,4,4,4,4,4,20,5,10,18,31,0.09028268205951054,Lasso
64,100,300,0.3,3,wide,5,4,4,4,4,4,20,5,12,14,48,0.06551665447917689,Lasso
64,100,300,0.3,3,wide,5,4,4,4,4,4,20,5,9,17,34,0.09781774285631802,Lasso
64,100,300,0.3,3,wide,5,4,4,4,4,4,20,5,12,17,57,0.025037645931273767,Lasso
64,100,300,0.3,3,wide,5,4,4,4,4,4,20,5,13,16,46,0.06046979937611887,Lasso
64,100,300,0.3,3,wide,5,4,4,4,4,4,20,5,17,16,83,0.002449126011432874,Lasso
64,100,300,0.3,3,wide,5,4,4,4,4,4,20,5,10,18,56,0.03738173188026989,Lasso
64,100,300,0.3,3,wide,5,4,4,4,4,4,20,5,15,16,38,0.09028268205951055,Lasso
64,100,300,0.3,3,wide,5,4,4,4,4,4,20,5,16,16,178,1.2588003452053502e-15,Lasso
64,100,300,0.3,3,wide,5,4,4,4,4,4,20,5,13,18,67,0.016769787868247475,Lasso
