Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,9,9,29,0.04754435641726351,Lasso
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,6,6,19,0.10598168551525448,Lasso
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,9,4,19,0.097817742856318,Lasso
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,9,10,18,0.09028268205951054,Lasso
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,7,6,13,0.13479394282689977,Lasso
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,8,9,26,0.06046979937611888,Lasso
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,8,7,22,0.097817742856318,Lasso
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,8,6,21,0.07098472391887985,Lasso
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,6,8,21,0.0769091625617282,Lasso
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,7,8,25,0.0769091625617282,Lasso
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,8,8,25,0.06046979937611887,Lasso
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,7,7,23,0.08332805932591805,Lasso
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,9,9,18,0.08332805932591807,Lasso
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,8,10,22,0.09028268205951054,Lasso
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,7,10,29,0.05581171178009765,Lasso
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,8,8,31,0.05581171178009765,Lasso
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,8,9,25,0.08332805932591805,Lasso
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,8,5,11,0.10598168551525448,Lasso
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,8,10,22,0.09781774285631802,Lasso
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,5,8,6,16,0.13479394282689977,Lasso
