Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,37,0.05581171178009765,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,60,0.03184439837668466,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,105,0.001925624381091326,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,31,0.08332805932591805,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,175,5.523859724622305e-17,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,51,0.04754435641726351,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,97,0.0022604658271317864,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,37,0.06551665447917689,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,35,0.06046979937611886,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,82,0.011232117664654304,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,37,0.07098472391887985,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,30,0.08332805932591805,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,47,0.04754435641726351,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,37,0.04754435641726351,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,45,0.051512444293884435,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,32,0.09028268205951054,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,34,0.06046979937611888,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,52,0.04388193684298046,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,44,0.04388193684298047,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,40,0.05581171178009765,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,42,0.04388193684298046,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,24,0.07098472391887985,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,40,0.04050163944152426,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,39,0.05581171178009765,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,38,0.05581171178009765,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,46,0.06046979937611887,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,32,0.08332805932591805,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,25,0.07690916256172818,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,38,0.06046979937611887,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,34,0.0769091625617282,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,46,0.03450215590373633,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,65,0.027127306760985608,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,28,0.09028268205951055,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,46,0.040501639441524254,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,80,0.00956831081750475,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,41,0.06046979937611887,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,24,0.08332805932591805,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,24,0.0769091625617282,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,26,0.09028268205951055,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,44,0.05581171178009765,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,37,0.07690916256172818,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,29,0.09028268205951054,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,35,0.06551665447917689,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,46,0.05151244429388444,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,34,0.05581171178009765,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,60,0.03450215590373633,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,39,0.05151244429388444,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,40,0.04388193684298046,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,41,0.05151244429388444,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,47,0.05581171178009765,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,37,0.06046979937611887,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,27,0.07098472391887985,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,50,0.03450215590373633,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,36,0.07098472391887985,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,40,0.04754435641726351,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,63,0.02503764593127377,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,20,0.09028268205951052,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,35,0.05581171178009765,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,53,0.04388193684298046,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,34,0.08332805932591805,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,112,2.2111366501387111e-4,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,43,0.05151244429388444,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,49,0.04388193684298046,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,34,0.05151244429388444,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,83,0.004650681630293014,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,109,1.2616046723263924e-4,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,42,0.04754435641726351,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,41,0.05581171178009765,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,50,0.03184439837668466,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,68,0.019685839448573526,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,30,0.07098472391887986,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,50,0.03738173188026989,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,175,5.523859724622305e-17,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,52,0.040501639441524254,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,38,0.06551665447917689,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,35,0.07098472391887985,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,23,0.08332805932591805,Lasso
103,100,200,0.5,3,close,5,2,2,2,2,2,10,5,10,10,70,0.010366889261210325,Lasso
