Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,17,0.02132883446929541,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,13,0.03450215590373633,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,15,0.027127306760985605,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,12,0.04754435641726351,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,9,0.04050163944152426,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,6,0.05151244429388444,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,15,0.029391372260977485,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,12,0.029391372260977485,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,10,0.03738173188026989,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,12,0.040501639441524254,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,12,0.03184439837668466,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,15,0.03738173188026989,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,12,0.05151244429388444,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,8,0.05581171178009765,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,9,0.04754435641726351,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,15,0.03184439837668466,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,21,0.008150962679858665,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,13,0.04754435641726351,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,11,0.051512444293884435,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,13,0.05581171178009765,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,9,0.06046979937611887,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,11,0.055811711780097646,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,10,0.05581171178009765,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,6,0.06551665447917689,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,8,0.05151244429388444,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,20,0.027127306760985605,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,13,0.029391372260977485,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,20,0.016769787868247475,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,7,0.05581171178009765,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,9,0.03450215590373633,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,11,0.029391372260977485,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,7,0.05151244429388444,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,14,0.04388193684298046,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,4,0.06551665447917689,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,12,0.05581171178009765,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,14,0.029391372260977485,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,12,0.03450215590373633,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,14,0.03184439837668466,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,12,0.03450215590373633,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,15,0.016769787868247475,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,9,0.04754435641726351,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,20,0.02132883446929541,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,17,0.01318523923803091,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,16,0.016769787868247475,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,10,0.040501639441524254,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,17,0.027127306760985605,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,10,0.05151244429388444,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,17,0.023108955094702267,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,7,0.047544356417263504,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,11,0.03184439837668466,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,13,0.025037645931273767,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,10,0.04388193684298046,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,15,0.03450215590373633,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,9,0.040501639441524254,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,15,0.03738173188026989,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,10,0.05581171178009765,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,8,0.03184439837668466,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,7,0.06046979937611887,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,13,0.03450215590373633,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,15,0.023108955094702267,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,7,0.05581171178009765,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,13,0.03184439837668466,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,9,0.04754435641726351,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,11,0.04754435641726351,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,15,0.01816940702282152,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,17,0.023108955094702267,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,15,0.02132883446929541,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,15,0.02939137226097749,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,12,0.04754435641726351,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,7,0.04754435641726351,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,9,0.05581171178009765,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,7,0.04754435641726351,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,17,0.01816940702282152,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,14,0.01816940702282152,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,19,0.01318523923803091,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,10,0.040501639441524254,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,7,0.040501639441524254,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,3,0.06046979937611887,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,6,0.04754435641726351,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,15,0.05151244429388444,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,9,0.05151244429388444,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,6,0.06046979937611887,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,8,0.04754435641726351,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,10,0.04754435641726351,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,7,0.05581171178009765,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,12,0.06046979937611887,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,9,0.04388193684298046,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,10,0.04754435641726351,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,13,0.03184439837668466,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,10,0.029391372260977485,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,10,0.03184439837668466,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,13,0.029391372260977485,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,10,0.040501639441524254,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,13,0.03184439837668466,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,10,0.05151244429388444,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,13,0.03184439837668466,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,11,0.04388193684298046,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,15,0.021328834469295406,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,9,0.040501639441524254,Lasso
105,100,50,0.7,3,close,5,2,2,2,2,2,10,5,10,10,11,0.05151244429388444,Lasso
