Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5,10,10,175,5.5238597246223045e-17,Lasso
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5,10,10,18,0.12441054484015628,Lasso
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5,10,10,20,0.12441054484015626,Lasso
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5,10,10,33,0.097817742856318,Lasso
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5,10,10,15,0.13479394282689977,Lasso
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5,10,10,23,0.08332805932591805,Lasso
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5,10,10,93,0.0031149471718246915,Lasso
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5,10,10,11,0.1460439470477822,Lasso
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5,10,10,20,0.12441054484015628,Lasso
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5,10,10,22,0.13479394282689977,Lasso
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5,10,10,51,0.06046979937611887,Lasso
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5,10,10,10,0.1582328851132841,Lasso
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5,10,10,32,0.07098472391887985,Lasso
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5,10,10,14,0.1460439470477822,Lasso
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5,10,10,30,0.09028268205951054,Lasso
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5,10,10,11,0.1582328851132841,Lasso
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5,10,10,19,0.11482699699126034,Lasso
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5,10,10,35,0.09781774285631802,Lasso
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5,10,10,21,0.1059816855152545,Lasso
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5,10,10,26,0.10598168551525448,Lasso
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5,10,10,20,0.12441054484015628,Lasso
