Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,9,9,14,0.04388193684298046,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,6,8,4,0.097817742856318,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,7,6,15,0.051512444293884435,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,6,9,11,0.09028268205951054,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,8,9,7,0.06551665447917689,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,9,9,19,0.025037645931273767,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,5,8,11,0.06551665447917689,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,10,6,9,0.07098472391887985,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,9,9,12,0.06046979937611887,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,9,10,17,0.03450215590373633,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,10,9,13,0.04388193684298046,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,7,10,14,0.04050163944152425,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,8,8,7,0.08332805932591805,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,10,10,9,0.06046979937611887,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,10,7,15,0.05151244429388445,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,8,8,11,0.06551665447917689,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,9,10,18,0.02132883446929541,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,7,7,9,0.06551665447917689,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,8,8,16,0.05151244429388444,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,6,6,6,0.10598168551525448,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,8,6,8,0.097817742856318,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,7,6,8,0.08332805932591805,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,10,8,8,0.04754435641726351,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,9,8,12,0.05151244429388444,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,7,6,6,0.097817742856318,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,8,9,19,0.03450215590373633,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,8,8,11,0.04754435641726351,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,6,7,3,0.09028268205951054,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,7,10,11,0.06046979937611887,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,9,9,12,0.03738173188026989,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,8,7,10,0.06046979937611887,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,9,10,12,0.05151244429388444,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,8,8,10,0.07098472391887985,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,8,8,10,0.08332805932591805,Lasso
121,100,50,0.3,2,wide,5,2,2,2,2,2,10,5,9,10,9,0.06551665447917689,Lasso
