Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,3,10,22,0.06046979937611887,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,6,8,26,0.07098472391887985,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,3,6,32,0.07098472391887985,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,7,10,26,0.06046979937611887,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,6,8,64,0.01318523923803091,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,6,9,21,0.09028268205951054,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,6,8,32,0.04754435641726351,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,6,8,37,0.055811711780097646,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,7,10,18,0.08332805932591805,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,1,8,25,0.0769091625617282,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,6,8,25,0.0769091625617282,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,6,8,23,0.09028268205951054,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,7,8,32,0.06551665447917689,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,8,9,42,0.03450215590373633,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,6,7,40,0.06046979937611888,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,7,9,30,0.09028268205951054,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,6,9,24,0.06551665447917689,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,5,7,24,0.06551665447917689,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,5,9,32,0.05151244429388444,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,4,6,22,0.0769091625617282,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,6,8,35,0.040501639441524254,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,7,7,20,0.05581171178009765,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,6,10,96,0.004292432014143849,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,3,6,28,0.06551665447917689,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,5,7,29,0.07098472391887985,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,4,7,30,0.07098472391887985,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,5,7,29,0.0769091625617282,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,6,6,16,0.09028268205951052,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,6,10,29,0.055811711780097646,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,7,7,20,0.0769091625617282,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,6,7,51,0.027127306760985608,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,8,10,58,0.023108955094702267,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,6,9,21,0.08332805932591805,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,4,9,44,0.029391372260977485,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,7,9,46,0.03450215590373633,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,4,6,22,0.08332805932591805,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,6,8,20,0.07098472391887985,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,7,8,17,0.0769091625617282,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,5,10,21,0.08332805932591805,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,2,9,33,0.05581171178009766,Lasso
143,100,200,0.7,3,wide,5,2,2,2,2,2,10,5,6,9,35,0.08332805932591805,Lasso
