Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
39,100,200,0.3,1,wide,5,4,4,4,4,4,20,5,14,18,68,0.005459375671276526,Lasso
39,100,200,0.3,1,wide,5,4,4,4,4,4,20,5,16,16,30,0.06551665447917689,Lasso
39,100,200,0.3,1,wide,5,4,4,4,4,4,20,5,15,20,13,0.11482699699126034,Lasso
39,100,200,0.3,1,wide,5,4,4,4,4,4,20,5,16,18,25,0.09028268205951052,Lasso
39,100,200,0.3,1,wide,5,4,4,4,4,4,20,5,14,19,54,0.025037645931273767,Lasso
39,100,200,0.3,1,wide,5,4,4,4,4,4,20,5,15,20,25,0.08332805932591807,Lasso
39,100,200,0.3,1,wide,5,4,4,4,4,4,20,5,20,20,154,5.523859724622305e-17,Lasso
39,100,200,0.3,1,wide,5,4,4,4,4,4,20,5,14,16,24,0.08332805932591805,Lasso
39,100,200,0.3,1,wide,5,4,4,4,4,4,20,5,15,17,55,0.015477983667424536,Lasso
39,100,200,0.3,1,wide,5,4,4,4,4,4,20,5,14,17,25,0.08332805932591805,Lasso
39,100,200,0.3,1,wide,5,4,4,4,4,4,20,5,14,13,26,0.11482699699126034,Lasso
39,100,200,0.3,1,wide,5,4,4,4,4,4,20,5,12,16,27,0.0769091625617282,Lasso
39,100,200,0.3,1,wide,5,4,4,4,4,4,20,5,16,15,36,0.05581171178009766,Lasso
39,100,200,0.3,1,wide,5,4,4,4,4,4,20,5,19,18,45,0.0271273067609856,Lasso
39,100,200,0.3,1,wide,5,4,4,4,4,4,20,5,16,15,37,0.07098472391887985,Lasso
39,100,200,0.3,1,wide,5,4,4,4,4,4,20,5,15,17,39,0.06046979937611887,Lasso
39,100,200,0.3,1,wide,5,4,4,4,4,4,20,5,14,16,33,0.06551665447917689,Lasso
39,100,200,0.3,1,wide,5,4,4,4,4,4,20,5,16,15,37,0.05151244429388444,Lasso
