Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
72,100,300,0.7,3,wide,5,4,4,4,4,4,20,5,12,16,59,0.01816940702282152,Lasso
72,100,300,0.7,3,wide,5,4,4,4,4,4,20,5,11,14,64,0.01816940702282152,Lasso
72,100,300,0.7,3,wide,5,4,4,4,4,4,20,5,12,18,67,0.01816940702282152,Lasso
72,100,300,0.7,3,wide,5,4,4,4,4,4,20,5,15,17,94,0.004650681630293014,Lasso
72,100,300,0.7,3,wide,5,4,4,4,4,4,20,5,9,14,38,0.06046979937611887,Lasso
72,100,300,0.7,3,wide,5,4,4,4,4,4,20,5,9,16,41,0.040501639441524254,Lasso
72,100,300,0.7,3,wide,5,4,4,4,4,4,20,5,12,18,80,0.008150962679858665,Lasso
72,100,300,0.7,3,wide,5,4,4,4,4,4,20,5,8,16,26,0.10598168551525448,Lasso
72,100,300,0.7,3,wide,5,4,4,4,4,4,20,5,9,20,42,0.04388193684298046,Lasso
72,100,300,0.7,3,wide,5,4,4,4,4,4,20,5,10,17,39,0.04388193684298046,Lasso
72,100,300,0.7,3,wide,5,4,4,4,4,4,20,5,10,12,41,0.04388193684298046,Lasso
72,100,300,0.7,3,wide,5,4,4,4,4,4,20,5,9,15,33,0.06046979937611888,Lasso
72,100,300,0.7,3,wide,5,4,4,4,4,4,20,5,9,15,37,0.040501639441524254,Lasso
72,100,300,0.7,3,wide,5,4,4,4,4,4,20,5,12,16,44,0.04388193684298046,Lasso
72,100,300,0.7,3,wide,5,4,4,4,4,4,20,5,20,20,255,5.523859724622305e-17,Lasso
72,100,300,0.7,3,wide,5,4,4,4,4,4,20,5,10,20,70,0.016769787868247475,Lasso
72,100,300,0.7,3,wide,5,4,4,4,4,4,20,5,13,15,37,0.06046979937611887,Lasso
72,100,300,0.7,3,wide,5,4,4,4,4,4,20,5,11,14,78,0.012169558683788826,Lasso
72,100,300,0.7,3,wide,5,4,4,4,4,4,20,5,17,16,111,0.0015140214263144236,Lasso
72,100,300,0.7,3,wide,5,4,4,4,4,4,20,5,10,15,26,0.08332805932591805,Lasso
72,100,300,0.7,3,wide,5,4,4,4,4,4,20,5,12,18,38,0.05151244429388444,Lasso
72,100,300,0.7,3,wide,5,4,4,4,4,4,20,5,9,14,57,0.025037645931273767,Lasso
72,100,300,0.7,3,wide,5,4,4,4,4,4,20,5,10,15,34,0.06551665447917689,Lasso
