Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
50,100,100,0.3,2,wide,5,4,4,4,4,4,20,5,17,17,30,0.029391372260977485,Lasso
50,100,100,0.3,2,wide,5,4,4,4,4,4,20,5,15,17,33,0.029391372260977485,Lasso
50,100,100,0.3,2,wide,5,4,4,4,4,4,20,5,13,18,29,0.04388193684298046,Lasso
50,100,100,0.3,2,wide,5,4,4,4,4,4,20,5,17,19,23,0.05581171178009765,Lasso
50,100,100,0.3,2,wide,5,4,4,4,4,4,20,5,16,18,21,0.07098472391887985,Lasso
50,100,100,0.3,2,wide,5,4,4,4,4,4,20,5,18,14,22,0.040501639441524254,Lasso
50,100,100,0.3,2,wide,5,4,4,4,4,4,20,5,15,18,22,0.04388193684298046,Lasso
50,100,100,0.3,2,wide,5,4,4,4,4,4,20,5,15,18,23,0.04754435641726351,Lasso
50,100,100,0.3,2,wide,5,4,4,4,4,4,20,5,18,16,43,0.01816940702282152,Lasso
50,100,100,0.3,2,wide,5,4,4,4,4,4,20,5,20,17,11,0.0769091625617282,Lasso
50,100,100,0.3,2,wide,5,4,4,4,4,4,20,5,17,14,38,0.015477983667424536,Lasso
50,100,100,0.3,2,wide,5,4,4,4,4,4,20,5,15,17,26,0.03184439837668466,Lasso
50,100,100,0.3,2,wide,5,4,4,4,4,4,20,5,19,16,27,0.04388193684298047,Lasso
50,100,100,0.3,2,wide,5,4,4,4,4,4,20,5,19,17,28,0.03184439837668466,Lasso
50,100,100,0.3,2,wide,5,4,4,4,4,4,20,5,18,15,11,0.08332805932591805,Lasso
50,100,100,0.3,2,wide,5,4,4,4,4,4,20,5,12,15,17,0.06551665447917689,Lasso
50,100,100,0.3,2,wide,5,4,4,4,4,4,20,5,16,17,28,0.04754435641726351,Lasso
50,100,100,0.3,2,wide,5,4,4,4,4,4,20,5,14,16,30,0.029391372260977485,Lasso
50,100,100,0.3,2,wide,5,4,4,4,4,4,20,5,20,16,30,0.03184439837668466,Lasso
50,100,100,0.3,2,wide,5,4,4,4,4,4,20,5,13,15,22,0.07098472391887985,Lasso
