Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,65,0.02132883446929541,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,45,0.0769091625617282,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,54,0.06046979937611887,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,43,0.10598168551525448,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,69,0.029391372260977485,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,41,0.09028268205951054,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,69,0.03738173188026989,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,58,0.05581171178009765,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,43,0.08332805932591805,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,51,0.04754435641726352,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,29,0.09028268205951054,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,58,0.040501639441524254,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,273,5.523859724622306e-17,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,50,0.08332805932591805,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,77,0.019685839448573526,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,31,0.11482699699126034,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,46,0.05151244429388444,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,43,0.08332805932591805,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,27,0.1460439470477822,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,19,0.1582328851132841,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,88,0.011232117664654304,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,72,0.025037645931273767,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,74,0.023108955094702267,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,33,0.097817742856318,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,32,0.097817742856318,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,37,0.09028268205951054,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,43,0.0769091625617282,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,40,0.06551665447917689,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,43,0.0769091625617282,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,48,0.097817742856318,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,35,0.08332805932591805,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,85,0.023108955094702267,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,39,0.10598168551525448,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,55,0.05151244429388444,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,90,0.008150962679858665,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,73,0.019685839448573526,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,30,0.1582328851132841,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,46,0.09028268205951054,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,41,0.09028268205951054,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,45,0.05581171178009765,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,36,0.097817742856318,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,80,0.027127306760985605,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,27,0.12441054484015628,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,146,3.0401981295724764e-15,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,51,0.07098472391887985,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,55,0.04388193684298046,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,48,0.05581171178009766,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,29,0.11482699699126034,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,57,0.04754435641726351,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,56,0.029391372260977485,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,24,0.11482699699126034,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,44,0.09028268205951054,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,75,0.027127306760985605,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,47,0.05581171178009765,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,66,0.03738173188026989,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,40,0.08332805932591805,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,36,0.10598168551525448,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,45,0.09028268205951054,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,32,0.13479394282689977,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,32,0.0769091625617282,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,49,0.05151244429388444,Lasso
92,100,300,0.5,2,close,5,2,2,2,2,2,10,5,10,10,45,0.06551665447917689,Lasso
