Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,15,15,43,0.04754435641726351,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,12,15,21,0.1582328851132841,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,12,16,33,0.09028268205951054,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,18,17,49,0.03184439837668466,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,10,18,28,0.10598168551525448,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,17,17,96,1.921344053984671e-14,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,15,19,53,0.04388193684298046,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,14,18,36,0.09028268205951052,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,9,17,41,0.07098472391887985,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,13,16,59,0.025037645931273767,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,14,13,71,0.00956831081750475,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,10,18,37,0.09028268205951054,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,13,14,37,0.0769091625617282,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,16,18,89,2.595625027309083e-4,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,16,16,38,0.05581171178009765,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,14,14,62,0.025037645931273767,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,17,17,96,1.510656020779084e-14,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,10,16,43,0.09028268205951054,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,18,19,44,0.04388193684298046,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,14,16,96,5.340238055689659e-4,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,13,16,65,0.029391372260977485,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,17,13,33,0.0769091625617282,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,20,20,255,5.523859724622305e-17,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,16,15,64,0.016769787868247475,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,13,17,35,0.08332805932591805,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,19,16,53,0.03738173188026989,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,13,16,27,0.11482699699126035,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,16,14,65,0.01816940702282152,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,17,17,24,0.10598168551525448,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,9,17,26,0.1460439470477822,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,14,18,35,0.08332805932591805,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,18,19,41,0.06046979937611887,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,12,15,28,0.13479394282689977,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,17,19,23,0.1059816855152545,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,14,15,23,0.1460439470477822,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,9,15,36,0.08332805932591805,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,14,14,31,0.09028268205951054,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,14,14,71,0.008150962679858665,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,13,15,31,0.11482699699126034,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,17,15,66,0.015477983667424538,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,16,16,48,0.05151244429388444,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,16,15,31,0.09028268205951054,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,13,19,33,0.06551665447917689,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,13,17,38,0.05581171178009765,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,13,15,17,0.1460439470477822,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,18,16,60,0.016769787868247475,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,12,18,34,0.08332805932591805,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,20,16,67,0.014285689258041684,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,12,13,31,0.12441054484015629,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,17,17,97,2.6476335785424004e-14,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,13,15,43,0.05581171178009766,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,14,15,76,0.014285689258041684,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,17,16,33,0.07098472391887985,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,14,13,20,0.1460439470477822,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,13,19,32,0.06046979937611887,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,13,17,73,0.00956831081750475,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,16,14,30,0.08332805932591805,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,11,14,35,0.097817742856318,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,15,16,34,0.0769091625617282,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,16,15,62,0.016769787868247475,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,17,15,65,0.01318523923803091,Lasso
40,100,300,0.3,1,wide,5,4,4,4,4,4,20,5,16,15,21,0.13479394282689977,Lasso
