Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,16,14,11,0.07098472391887985,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,16,14,24,0.05581171178009765,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,17,16,11,0.06551665447917689,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,19,20,26,0.03184439837668466,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,14,14,18,0.055811711780097646,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,16,15,20,0.03738173188026989,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,16,19,27,0.025037645931273764,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,10,18,17,0.08332805932591805,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,13,16,23,0.04754435641726352,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,15,16,21,0.04388193684298046,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,14,16,20,0.029391372260977485,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,13,19,30,0.02132883446929541,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,17,18,18,0.03738173188026989,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,16,18,23,0.03450215590373633,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,15,18,19,0.051512444293884435,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,16,16,21,0.03450215590373633,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,12,17,16,0.07098472391887985,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,11,15,22,0.04754435641726351,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,16,19,23,0.04388193684298046,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,13,17,8,0.08332805932591805,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,14,17,32,0.029391372260977485,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,14,14,16,0.07098472391887985,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,14,17,19,0.07098472391887985,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,13,17,26,0.03184439837668466,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,13,18,14,0.06551665447917689,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,16,18,21,0.05581171178009765,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,14,16,31,0.029391372260977485,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,16,14,15,0.0769091625617282,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,18,16,11,0.0769091625617282,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,15,15,19,0.047544356417263504,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,13,14,16,0.05151244429388445,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,16,18,28,0.025037645931273767,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,15,19,20,0.07098472391887985,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,16,15,17,0.06046979937611887,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,17,17,14,0.06551665447917689,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,15,19,12,0.06551665447917689,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,16,14,14,0.07098472391887985,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,16,16,20,0.03450215590373633,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,15,17,19,0.06551665447917689,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,12,16,16,0.06046979937611887,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,14,17,19,0.03738173188026989,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,15,16,17,0.05581171178009765,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,14,16,17,0.04754435641726351,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,12,19,14,0.05151244429388444,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,15,16,16,0.06046979937611887,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,14,18,17,0.06551665447917689,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,14,15,12,0.06551665447917689,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,17,18,18,0.040501639441524254,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,14,16,16,0.07098472391887985,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,10,14,13,0.07098472391887985,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,16,16,36,0.015477983667424536,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,14,16,21,0.040501639441524254,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,14,14,29,0.029391372260977485,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,13,12,14,0.08332805932591805,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,13,17,13,0.0769091625617282,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,13,16,17,0.07098472391887985,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,12,16,24,0.05151244429388444,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,12,16,15,0.06046979937611887,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,16,16,25,0.04050163944152426,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,20,18,47,0.005915019285946334,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,17,18,25,0.027127306760985605,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,14,15,15,0.05581171178009765,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,11,15,19,0.05581171178009765,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,16,19,18,0.05581171178009766,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,14,14,25,0.03184439837668466,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,12,16,21,0.06551665447917689,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,13,19,11,0.08332805932591805,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,17,19,34,0.01816940702282152,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,18,19,41,0.008150962679858665,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,15,16,19,0.04388193684298046,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,17,16,21,0.03450215590373633,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,18,18,26,0.027127306760985605,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,15,16,16,0.05581171178009765,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,15,18,40,0.014285689258041684,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,13,19,26,0.04754435641726352,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,15,17,19,0.05151244429388444,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,13,16,17,0.07098472391887985,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,11,16,17,0.06551665447917689,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,14,17,15,0.06046979937611887,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,14,16,18,0.06046979937611887,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,14,18,20,0.055811711780097646,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,14,17,14,0.06551665447917689,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,16,16,22,0.040501639441524254,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,14,18,16,0.07098472391887985,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,10,15,17,0.051512444293884435,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,15,18,19,0.06551665447917689,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,16,17,29,0.027127306760985608,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,16,18,20,0.047544356417263504,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,13,17,33,0.02132883446929541,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,16,17,34,0.02132883446929541,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,18,16,32,0.012169558683788826,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,12,18,22,0.040501639441524254,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,12,17,21,0.0769091625617282,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,16,16,15,0.06551665447917689,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,18,16,20,0.040501639441524254,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,14,17,10,0.08332805932591805,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,11,15,16,0.05581171178009765,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,16,14,20,0.040501639441524254,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,14,16,16,0.0769091625617282,Lasso
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,5,16,16,25,0.029391372260977485,Lasso
