Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,9,8,12,0.05151244429388444,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,6,8,3,0.09781774285631802,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,6,9,0.07098472391887985,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,6,9,8,0.10598168551525448,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,8,5,0.0769091625617282,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,9,9,13,0.06046979937611887,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,6,9,10,0.06551665447917689,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,10,7,8,0.09028268205951054,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,9,9,12,0.06046979937611887,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,9,9,15,0.05151244429388444,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,10,9,13,0.04388193684298046,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,5,10,13,0.04388193684298045,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,7,5,0.09028268205951054,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,10,10,9,0.05581171178009765,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,10,8,13,0.05581171178009765,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,8,10,0.0769091625617282,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,10,18,0.027127306760985605,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,7,7,0.07098472391887985,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,9,9,15,0.05581171178009765,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,6,7,2,0.10598168551525448,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,7,8,0.09028268205951054,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,7,8,0.0769091625617282,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,10,8,7,0.05151244429388444,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,9,8,10,0.06046979937611887,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,8,6,0.097817742856318,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,9,18,0.03738173188026989,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,9,12,0.04388193684298046,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,6,7,4,0.09028268205951054,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,7,10,7,0.0769091625617282,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,9,8,12,0.03738173188026989,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,9,10,0.06046979937611886,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,9,10,9,0.06551665447917689,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,7,10,0.0769091625617282,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,8,9,9,0.08332805932591805,Lasso
109,100,50,0.3,1,wide,5,2,2,2,2,2,10,5,9,10,9,0.07098472391887985,Lasso
