Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,4,0.014285689258041684,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,4,0.014285689258041684,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,1,0.016769787868247475,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,5,0.004650681630293014,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,5,5.523859724622305e-17,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,4,0.006408691260650363,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,4,0.025037645931273767,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,5,0.00956831081750475,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,4,0.010366889261210325,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,5,0.003961778952150325,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,4,0.00956831081750475,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,4,0.025037645931273767,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,4,0.01816940702282152,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,3,0.027127306760985605,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,4,0.025037645931273767,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,4,0.012169558683788826,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,5,5.523859724622306e-17,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,5,4.810593213582624e-16,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,5,3.7823270572213707e-16,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,4,0.016769787868247475,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,5,0.023108955094702267,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,5,5.523859724622305e-17,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,3,0.023108955094702267,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,3,0.025037645931273764,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,4,0.008150962679858665,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,2,0.02132883446929541,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,4,0.019685839448573526,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,4,0.015477983667424535,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,2,0.023108955094702267,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,5,0.008150962679858665,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,5,5.523859724622305e-17,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,4,0.023108955094702267,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,3,0.023108955094702267,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,4,0.025037645931273767,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,4,0.023108955094702267,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,5,0.004292432014143849,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,5,0.019685839448573526,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,4,0.03738173188026989,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,5,0.004292432014143849,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,2,0.029391372260977485,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,5,5.523859724622305e-17,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,2,0.06046979937611887,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,1,0.01816940702282152,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,5,0.01318523923803091,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,4,0.01318523923803091,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,5,0.006943565471023718,Lasso
21,100,50,0.7,2,close,5,4,4,4,4,4,20,5,20,20,4,0.01816940702282152,Lasso
