Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,cv.lambda,VselecMethod
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,116,2.932604036726761e-13,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,55,0.05581171178009765,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,66,0.023108955094702267,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,67,0.023108955094702267,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,79,0.01816940702282152,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,92,0.02132883446929541,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,92,0.012169558683788826,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,92,0.003961778952150325,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,52,0.05151244429388444,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,80,0.01816940702282152,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,76,0.019685839448573526,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,82,0.011232117664654304,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,64,0.027127306760985605,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,53,0.06046979937611887,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,48,0.07098472391887985,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,45,0.06551665447917689,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,75,0.027127306760985605,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,47,0.07098472391887985,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,39,0.097817742856318,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,56,0.06046979937611888,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,82,0.012169558683788826,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,53,0.0769091625617282,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,61,0.04754435641726351,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,35,0.08332805932591805,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,44,0.06551665447917689,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,128,9.338701122660063e-15,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,61,0.05151244429388444,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,42,0.07098472391887985,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,118,2.4436820315179472e-14,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,55,0.06551665447917689,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,142,5.773077223324176e-15,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,275,5.523859724622305e-17,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,44,0.05151244429388444,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,140,5.773077223324176e-15,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,59,0.05581171178009765,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,57,0.03738173188026989,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,47,0.07098472391887986,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,35,0.0769091625617282,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,275,5.523859724622305e-17,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,43,0.06551665447917689,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,89,0.00956831081750475,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,64,0.04050163944152426,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,100,0.003961778952150325,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,41,0.07098472391887985,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,89,0.012169558683788826,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,31,0.11482699699126034,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,40,0.097817742856318,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,63,0.040501639441524254,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,84,0.019685839448573526,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,59,0.03738173188026989,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,77,0.029391372260977485,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,85,0.013185239238030912,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,36,0.08332805932591805,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,133,9.338701122660063e-15,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,38,0.09028268205951055,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,77,0.008150962679858665,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,95,0.005915019285946334,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,50,0.07098472391887985,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,62,0.03738173188026989,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,54,0.03738173188026989,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,108,3.30127351560956e-4,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,79,0.019685839448573526,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,60,0.04754435641726351,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,54,0.06046979937611887,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,50,0.06046979937611887,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,38,0.097817742856318,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,102,0.011232117664654304,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,91,0.005459375671276526,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,64,0.029391372260977485,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,265,2.744772411301103e-16,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,49,0.06551665447917689,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,57,0.04754435641726351,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,46,0.06046979937611887,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,275,5.523859724622305e-17,Lasso
100,100,300,0.3,3,close,5,2,2,2,2,2,10,5,10,10,81,0.014285689258041686,Lasso
