Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,prop.s2,prop.s3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,7.098923190874599,2.5281167255603707,9.83230661770778,6.278494398869187,2.1324762357041296,5,990.692503113581,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,7.098923190874599,2.5281167255603707,9.83230661770778,6.278494398869187,2.1324762357041296,6,990.692503113581,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,7.76423749322554,2.4261092545227085,9.722767823458524,5.236071174857428,-2.525740117072212,7,960.4148227332811,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,8.9168538630592,3.1238003285573352,11.031691334102986,11.96112351463174,0.4359732587192064,8,362.9159220516739,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,8.258453481781341,3.824290758881765,8.444908442436551,11.31306832504175,3.3160386691603034,9,222.24809443630477,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,7.884685912290653,5.810841620305718,8.770027350928686,10.520746947179147,1.9153551057858829,10,154.87105162026612,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,8.07679084089006,4.447057474636936,8.602733789234875,10.06750297498804,1.5830858812848876,11,151.86709363428443,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,8.129924866384384,4.907291349925076,8.516798404399882,9.796024377657043,1.4177868678358145,12,141.44788421275388,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,8.177207733982927,4.381688232334151,8.721230078603124,9.819914088699178,1.5183456301022702,13,140.53860174428422,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,8.15340855109649,4.093539161716598,8.852654129059788,10.020106808285421,1.6455324296248026,14,140.11309518681972,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,8.06879349157634,4.003825537057908,7.599266254051818,9.519491989158904,1.3477941617073255,15,138.20551309964983,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,8.099010852945609,4.172815989342429,7.0860742350618855,8.990302419030149,1.9981690749317804,16,123.98628239137345,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,7.994808010877851,4.585912504749593,6.6357800650529715,5.2068004667737355,0.9709952337460851,17,114.97829002107875,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,2.9314729123517393,4.253682993917328,7.07259858822385,4.889099772730223,1.5783939714567523,18,93.62747014526609,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,2.988838939225362,4.81563328764008,6.240032626383039,4.019103165066338,2.9100375335625537,19,75.72934081762781,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,3.2402624764234775,5.4844775375706,6.492755401540167,4.547463006585536,3.064703087036422,20,65.84756622286415,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,3.7365759106825682,5.340528326482448,6.366889974125128,4.64621787218898,2.995990906984142,21,59.10375744050595,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,4.0958454670900295,5.3817446052989535,5.923383418075306,4.7652895520137974,3.1279656222504757,22,56.549748321358145,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,4.057784666509521,5.125241279589505,4.405309962866777,4.681802319341947,2.670823686444253,23,53.28433931297296,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,4.147911963845022,4.476254090190572,4.433798304499248,4.866557168982515,2.665466972542823,24,49.840353034046196,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,4.3799821529977745,4.618187925876363,4.96676841982558,5.115701116876772,3.2573669296368792,25,43.76906583396292,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,4.495834111931683,4.274173304934981,4.966678038631416,5.106045044870474,3.3874051182042413,26,42.296372779060185,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,2.9338683649054658,3.565558609503819,5.131042241410341,5.454123294116897,4.297612781070099,27,32.37695544198937,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,3.234516097389178,3.692196017193616,5.1052238808418196,5.237193516104081,3.9766795660293006,28,30.52583456029257,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,3.2407178914066828,3.6850098525189847,5.135644077081461,5.234602215733555,3.977514646824724,29,30.523345437364146,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,3.3513793809315904,3.675377769701866,5.122240693092643,5.32182352903053,3.62017596766091,30,30.184133126249286,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,3.5259548723703658,3.906498314751729,4.93625826194074,5.4452508672884425,2.85852484990144,31,29.474502395446084,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,3.363591565090772,3.3451329939398016,4.737597760117052,3.7367617999160023,2.8950954807392453,32,25.028812336801973,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,3.2826616101032466,3.4362283133209734,4.214535496299577,3.948724542089012,3.1858183643137137,33,20.995984419684035,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,3.106388822906285,3.1442005027218074,3.9533020753536654,3.4389099682772497,3.1665909306084714,34,16.984006922596294,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,3.40926604377395,2.880081450398181,3.5914986696152544,3.6777589604756744,3.3117720646609246,35,16.022896560804387,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,3.672345840603101,3.2766830957980257,3.0637716045684877,3.2173093912606325,3.2300896100420875,36,14.401390159541009,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,2.3250568846265054,3.031224894613007,3.4316893090808334,2.764350146968999,2.7867252624467507,37,10.959871108695529,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,2.3318909268336165,3.06244375447015,3.435036617304504,2.754318939850991,2.7452777308404515,38,10.947850438759788,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,2.361039948343936,3.083002083852563,3.430460345655612,2.7451800029358613,2.7223343066902936,39,10.929446113654192,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,2.3715255479035195,2.836327338253454,3.5105476667903703,2.7670868936265784,2.881404219325312,40,10.38999852956996,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,2.3382625080203665,2.8569416662736993,3.5363205465628176,2.686831081367588,2.891836876180782,41,10.334592227963991,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,2.34122504416321,2.8613323566912263,3.532441831111494,2.6842598993971705,2.8941616869391744,42,10.334375619780095,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,2.5209563531916745,3.0016188430161383,3.5875010766392768,2.5446358302325307,2.854826748347623,43,9.977356819956691,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,2.5379086293133777,3.0093737359488797,3.457502517451078,2.404296989668638,2.8346472920027295,44,9.871069314561257,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,2.671687464177202,3.1917641551242415,3.521144644498749,2.4361353850464944,2.790555120838699,45,9.711566740479258,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,2.9210659808782733,3.2991227502308935,3.683664167502782,2.557125342354193,2.822642747480862,46,9.337633691880079,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,2.952885848294774,3.3133758272280844,3.4897366109526273,2.519786757335168,2.8616602671569926,47,9.14287350723155,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,2.900673690811899,3.3040405720674464,3.4856838807030672,2.5280784880238274,2.8663495157664998,48,9.102265412224142,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,2.816868149227607,3.1957234318521053,3.489788455781648,2.532329232948556,2.959053964569692,49,9.009674142386112,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,2.8310645709509354,2.9725340582289763,3.609443087030167,2.4605338470390525,2.8614585337095444,50,8.741845306492506,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
12,100,300,0.7,1,close,5,4,4,4,4,4,20,0.799,0.806,2.831080672712418,2.972498233061435,3.6095258516286854,2.4605974332757508,2.861401427403258,51,8.741845233630887,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
