Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,prop.s2,prop.s3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
92,100,300,0.5,2,close,5,2,2,2,2,2,10,0.799,0.806,3.269007043549854,2.9401050339474937,4.573692855275131,3.3983888592081533,3.4006333098151256,5,134.82684915891235,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
92,100,300,0.5,2,close,5,2,2,2,2,2,10,0.799,0.806,3.269007043549854,2.9401050339474937,4.573692855275131,3.3983888592081533,3.4006333098151256,6,134.82684915891235,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
92,100,300,0.5,2,close,5,2,2,2,2,2,10,0.799,0.806,3.350814874076515,1.6027486405213178,3.816358997429846,3.355831188145809,3.487495800333467,7,126.62360679579317,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
92,100,300,0.5,2,close,5,2,2,2,2,2,10,0.799,0.806,2.9412725929532817,1.8169699771907857,3.685888593155375,2.7171906890194153,4.113392134167427,8,108.61464613679281,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
92,100,300,0.5,2,close,5,2,2,2,2,2,10,0.799,0.806,3.0950374615776193,1.7801913991950884,3.7955865372303896,2.7712166097991044,4.319414289451127,9,106.41542950027093,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
92,100,300,0.5,2,close,5,2,2,2,2,2,10,0.799,0.806,3.1877280435968536,1.8275242275563826,3.5170558119851525,2.801433628556202,4.2913540942512665,10,106.06984187353457,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
92,100,300,0.5,2,close,5,2,2,2,2,2,10,0.799,0.806,3.2416203073374685,2.1250021081322363,3.544065993333491,3.438295747365935,3.8976549054465903,11,99.00379042262622,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
92,100,300,0.5,2,close,5,2,2,2,2,2,10,0.799,0.806,3.3691061155985325,2.681899366299504,3.3637240943829427,4.239258819980311,4.5738473163444295,12,68.40132257686686,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
92,100,300,0.5,2,close,5,2,2,2,2,2,10,0.799,0.806,3.154080730180124,2.955106492341404,4.047588618149949,4.266282174449448,4.233782206754379,13,57.7369162534337,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
92,100,300,0.5,2,close,5,2,2,2,2,2,10,0.799,0.806,3.1833227477744797,3.0304550666805334,3.99572346227586,4.519209537522435,4.173457773977705,14,56.397737440170815,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
92,100,300,0.5,2,close,5,2,2,2,2,2,10,0.799,0.806,3.1189581809773514,2.8914656042197993,4.019674935521741,4.024167929158281,3.2122782856488823,15,54.95179140708219,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
92,100,300,0.5,2,close,5,2,2,2,2,2,10,0.799,0.806,1.652216300370757,2.9604075402841943,3.905450819131142,4.077682956130361,3.179729464896306,16,45.757978720561745,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
