Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,prop.s2,prop.s3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
113,100,50,0.5,1,wide,5,2,2,2,2,2,10,0.799,0.806,4.063194919999707,3.7734620248331394,3.967818880123254,3.9513492373991403,3.748543798719008,5,6.976063305932307,3.5925823643887465,3.64530049276275,3.744555364622504,3.910378358556679,3.56102190485768,Method4
113,100,50,0.5,1,wide,5,2,2,2,2,2,10,0.799,0.806,4.063194919999707,3.7734620248331394,3.967818880123254,3.9513492373991403,3.748543798719008,6,6.976063305932307,3.5925823643887465,3.64530049276275,3.744555364622504,3.910378358556679,3.56102190485768,Method4
113,100,50,0.5,1,wide,5,2,2,2,2,2,10,0.799,0.806,3.971667208209396,3.815535896053244,3.870967942721143,3.838394247106105,3.590714965742674,7,3.3297156095457585,3.5925823643887465,3.64530049276275,3.744555364622504,3.910378358556679,3.56102190485768,Method4
113,100,50,0.5,1,wide,5,2,2,2,2,2,10,0.799,0.806,4.023727305774388,3.9831370995440816,3.8858916359324094,3.912291028378596,3.6806769057019326,8,2.7959331927992475,3.5925823643887465,3.64530049276275,3.744555364622504,3.910378358556679,3.56102190485768,Method4
113,100,50,0.5,1,wide,5,2,2,2,2,2,10,0.799,0.806,3.9707916613961483,4.035630371509937,3.8900223888203715,3.748507354624424,3.708557234377779,9,2.729566138686081,3.5925823643887465,3.64530049276275,3.744555364622504,3.910378358556679,3.56102190485768,Method4
113,100,50,0.5,1,wide,5,2,2,2,2,2,10,0.799,0.806,3.962949357008792,4.004260828082193,3.888078703447457,3.758347369979306,3.707587194134837,10,2.725823219587847,3.5925823643887465,3.64530049276275,3.744555364622504,3.910378358556679,3.56102190485768,Method4
113,100,50,0.5,1,wide,5,2,2,2,2,2,10,0.799,0.806,3.9416114302813696,4.0810739040431985,3.6219047625932124,3.7015654762745407,3.705840010248748,11,2.5079372280585233,3.5925823643887465,3.64530049276275,3.744555364622504,3.910378358556679,3.56102190485768,Method4
113,100,50,0.5,1,wide,5,2,2,2,2,2,10,0.799,0.806,3.924096043634343,4.017782426395075,3.7002848071337433,3.7698602820448035,3.698929977961447,12,2.017905916128517,3.5925823643887465,3.64530049276275,3.744555364622504,3.910378358556679,3.56102190485768,Method4
113,100,50,0.5,1,wide,5,2,2,2,2,2,10,0.799,0.806,3.8577576249271615,4.122002254408403,3.7374237884933112,3.7447478928005045,3.381104573162266,13,1.6714350470091979,3.5925823643887465,3.64530049276275,3.744555364622504,3.910378358556679,3.56102190485768,Method4
113,100,50,0.5,1,wide,5,2,2,2,2,2,10,0.799,0.806,3.841460209804482,4.154294180726008,3.6994784670556693,3.6186488976709352,3.4528147427341254,14,1.5939497380190892,3.5925823643887465,3.64530049276275,3.744555364622504,3.910378358556679,3.56102190485768,Method4
