Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,prop.s2,prop.s3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
28,100,300,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,-0.7998383359088903,3.2518926347618202,6.3567806348472216,5.18880689187281,4.801943577642561,5,769.6361337367554,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
28,100,300,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,-0.7998383359088903,3.2518926347618202,6.3567806348472216,5.18880689187281,4.801943577642561,6,769.6361337367554,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
28,100,300,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,-0.6494447929806777,3.869106749332852,5.081114416065689,5.327380616729492,2.31072287315016,7,739.8238388200721,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
28,100,300,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,2.798954490600933,5.0740238295675,3.836251237379515,5.808613471027439,4.404340564080885,8,554.859422764748,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
28,100,300,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,2.232030332726303,6.806872569687945,5.028932668578508,6.07757714572004,3.6952410735034324,9,436.62672809045296,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
28,100,300,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,1.5508045285663061,5.220223403959739,4.590284238093143,4.286213766431267,4.0989096024622125,10,359.97397479788947,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
28,100,300,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,2.738417146086742,4.685705027906052,4.116088846522309,3.465244985871562,4.286913624155603,11,345.0858086704664,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
28,100,300,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,2.447735525916167,3.3534250825125547,3.8001682878476184,4.11059771312045,3.840489232806677,12,308.9510002241954,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
28,100,300,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,2.560201157707467,1.614580848548984,3.54691715927967,5.105876901795206,2.75251604099336,13,277.0790871146208,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
28,100,300,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,2.5986532412875154,1.3624407501701212,2.956533577412544,4.753945880206729,2.626962896087167,14,266.19899281426274,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
28,100,300,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,2.986460463077931,2.308201133147066,0.17746629875423478,6.715340804098049,2.49640455610825,15,227.46886064273676,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
28,100,300,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,3.001891714536491,2.381995921090593,0.2496615602166727,7.047460528029954,2.211634683315475,16,211.39994115295613,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
28,100,300,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,2.9734172419555005,2.437086664994967,0.34609494456669754,6.671495486876655,2.1817050303470054,17,208.74027295552742,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
28,100,300,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,1.709630277331624,2.253613229957697,0.7350802975969759,5.632371255903016,2.2892277795570646,18,197.32331086631766,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
28,100,300,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,4.104058104241904,2.164392654814118,0.44650329600461125,5.772306148361311,1.7228995552618391,19,138.2723760885876,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
28,100,300,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,4.763861936503471,1.9530812320621351,1.3545866797187136,5.701381564972061,2.131860419273618,20,127.61347857770376,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
28,100,300,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,4.0250375642854035,2.2238108238535217,1.551781112515048,5.637987188275397,2.140828679238238,21,115.21985727934107,2.548539337165312,2.6119409198031334,2.73131002782188,2.930737446386174,2.510583075348679,Method4
