Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,prop.s2,prop.s3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
27,100,200,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,3.699588211823685,2.118178610011062,0.8745637913745977,3.6306484821274636,8.210306902455544,5,588.6725775595737,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
27,100,200,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,3.699588211823685,2.118178610011062,0.8745637913745977,3.6306484821274636,8.210306902455544,6,588.6725775595737,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
27,100,200,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,3.373687484955001,2.7871196824187656,2.7405367194228414,3.906326817706973,9.853358686318966,7,469.3807319225725,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
27,100,200,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,5.4371473139723765,2.472919527077778,2.588351759119965,3.9798230110593007,8.361945680376033,8,388.34416765350005,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
27,100,200,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,5.538796608949901,2.862809928664908,1.9649437964289465,2.4161963170167224,8.447093831153548,9,378.2843862819139,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
27,100,200,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,4.19832292108469,2.4526176474857464,2.3067162182660543,3.800145509983577,7.565344094881947,10,335.46914683904504,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
27,100,200,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,3.82000234645907,2.6462079558496208,2.4693813482396694,3.6335590881782,6.249446311819538,11,282.7278743503043,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
27,100,200,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,4.367152925276521,2.386790693280961,1.5973473015420012,3.695021295026432,7.307601525583199,12,252.36453229730176,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
27,100,200,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,4.320311290725613,2.07857920294675,1.5885832037812624,4.517733386209146,6.2266576495239825,13,239.2728641759381,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
27,100,200,0.3,3,close,5,4,4,4,4,4,20,0.799,0.806,3.848451858786439,1.9608318657805506,1.239381983805509,3.468545054273778,5.735584120610056,14,221.90082397252246,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
