Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,prop.s2,prop.s3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,5.143751434602563,4.876517866305115,4.796975380141684,4.486992861717679,4.679063215222787,5,9.022853544592683,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,5.143751434602563,4.876517866305115,4.796975380141684,4.486992861717679,4.679063215222787,6,9.022853544592683,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,5.137256353170257,4.572763803332791,4.776814149292985,4.541689769296354,4.670733531033315,7,8.9629280598044,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.911792724569571,4.7078705553255045,4.809730587484573,4.588041643361195,4.79539575176762,8,3.3919949218992587,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.812448389378529,4.88480355622939,4.771192963795115,4.608473184870816,4.704855476011718,9,2.4119512393031792,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.840932220375422,4.863036456587577,4.517398911841438,4.639832445587468,4.689534196919838,10,2.3373150794905264,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.821643571207934,4.89010942500112,4.647896529966524,4.6154365014583485,4.646808568260889,11,2.082725925097733,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.870439000516139,4.878239223584473,4.654324179418604,4.627637454857496,4.671664313956107,12,2.0474766534538387,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.777588088000744,4.909836653652216,4.675354413699322,4.605593852306994,4.691371093835782,13,1.8575980347947207,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.797296168656792,4.768976535930895,4.65897845827977,4.6435181623314055,4.714216279607605,14,1.7718162381296914,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.830815618584422,4.677563246594498,4.69705314043361,4.72053414602406,3.9903202155857183,15,1.444949595384883,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.382865439250837,4.569997822768279,4.636319141492425,4.784128847988384,4.11419148827122,16,1.054678797628205,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.400924473169186,4.54171441692171,4.700719598024187,4.796246001564928,4.1079501551021895,17,1.0401217346127638,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.402456677973625,4.494497162297317,4.694649280273523,4.790396844577596,4.109750870629601,18,1.0341659795521145,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.4066812517244935,4.441163219674516,4.698718329944182,4.8115562388677535,4.103199565565493,19,0.9867528757989712,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.371482343353283,4.4349653271886655,4.6892704327914565,4.673967374031586,4.195426519878953,20,0.9659865370175806,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.3724303008996035,4.431190461930291,4.691511021173121,4.676808158196488,4.194303174880361,21,0.9659028894289952,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.342394147057442,4.433317750213199,4.692556805481268,4.6868389854937496,4.193879517056558,22,0.9648627933007697,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.326994113028985,4.439274018988566,4.693589959461078,4.689943271403204,4.197361536019559,23,0.9644626586155912,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.258800218833595,4.5484813871622025,4.701104943793839,4.727829579756963,4.191146490730507,24,0.8994211852806044,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.246914703998666,4.527550610283534,4.733983330734957,4.741005610504868,4.227951669536484,25,0.8830840263289059,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.246154150590203,4.529551151918709,4.73149656320516,4.741075491279674,4.227602277951735,26,0.8830675824333656,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.255954376562013,4.576813833207754,4.773205644804636,4.725215005874189,4.249349984761719,27,0.8358683977603354,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.237030885169161,4.529388300917703,4.796223127168937,4.737390947819903,4.147321094916443,28,0.7902326401211612,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.25325206563562,4.500860418283836,4.77288757243025,4.801617109303617,4.069143577290262,29,0.7554992604328089,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.247357682407395,4.505519737461459,4.772605084889729,4.805738197752456,4.06800941633945,30,0.7550653084142179,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.250658572869231,4.506678207561216,4.760305174017759,4.799984112519574,4.06469357481237,31,0.754421757486058,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.2675355037727805,4.502747244816199,4.7431853163974935,4.797244257507123,4.061266082454016,32,0.7520502874049867,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.259359183459564,4.531077783539427,4.7446186880774786,4.74255591576884,4.050436752531602,33,0.7481377631083543,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.235130582578127,4.533922914198456,4.738766688168093,4.7406008480608905,3.930814833670286,34,0.7323212310451397,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.190604758748858,4.576377268775988,4.786759126935296,4.692684710147407,3.893679010905216,35,0.7169914851186284,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.137193848709959,4.696497079133227,4.8447259643124,4.716265535298739,3.8543665214997804,36,0.6618291330494109,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.118938001658614,4.7801396039686015,4.856483682557776,4.7135669589892615,3.8685685111815697,37,0.6411437723298455,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.157429588403461,4.751345079332107,4.840027030543082,4.692066280169921,3.850526947570049,38,0.6336243666647258,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.163259806209261,4.741503210357663,4.838092288447868,4.720075386517429,3.8333348453364096,39,0.6322686265135945,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.202042691657096,4.754124194159305,4.851356416226681,4.749056402990459,3.8193959160971596,40,0.6209802483798919,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.199586415787177,4.752155743360394,4.848546320027415,4.7528785858367675,3.8166116094226066,41,0.6208977803371324,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.200962655601201,4.84843808885814,4.893499352553202,4.711191072987827,3.7780429873751995,42,0.5664349614942176,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.232490878922531,4.8785901692368325,4.897785522153925,4.72185366715349,3.7329739664109054,43,0.5559168091819042,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.154889842679642,4.910578939073181,4.89191042026614,4.717222475639412,3.8611314748761347,44,0.5451813273915572,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.155417067406099,4.9436469595067765,4.886415688157364,4.709334065783543,3.875005495174957,45,0.5378301537184479,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.090272712160172,5.090789322630837,4.817188820363806,4.640308531818887,3.8321884844493925,46,0.5132895610227689,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.0911658308891266,5.104032460119698,4.786758956741926,4.616649165875743,3.810343543843942,47,0.5084957468855177,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.091553872669574,5.119212474611892,4.829865721103339,4.583215280964711,3.7435718155850983,48,0.4906479928086238,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.068145627076784,5.0911576799215075,4.866566907332654,4.54891647217073,3.7529693508355018,49,0.48463476032465735,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.066850240110666,5.090658744371295,4.863573795539503,4.549547913352079,3.7461464536404523,50,0.4845146529737682,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.024232095616332,5.143101575573133,4.8299853801380905,4.522635710847995,3.6968404819648715,51,0.4785336448633422,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.025477351727971,5.139886253653366,4.830048511887073,4.524974226154602,3.6975429975582825,52,0.47851731969493366,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,4.021601056313854,5.127581026053881,4.842969245954393,4.524482605642718,3.7065747516097725,53,0.47797187889688025,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,3.9835481231712935,5.183389723365002,4.851070951413369,4.485989085407382,3.74262832500616,54,0.4739162817342182,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,3.9399220415098104,5.232144177785127,4.808673917311123,4.472580720355589,3.7964952421821776,55,0.4622331553243723,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,3.9523464889848694,5.263174821177698,4.809010725114466,4.4146869775010265,3.7812154044659976,56,0.44522043645122855,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,3.887980587672763,5.154086405038485,4.720557788553335,4.477284487132337,3.62428740216786,57,0.40646409108937986,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,3.8908652561757577,5.158233020257799,4.716802624567896,4.476343003547495,3.6770015991550378,58,0.4031883104037622,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
144,100,300,0.7,3,wide,5,2,2,2,2,2,10,0.799,0.806,3.8830693433031898,5.169901466400072,4.7226559754835264,4.477651376560774,3.6839650166635938,59,0.40234878957332243,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
