"","Number","N","P","corr","method","beta","S1","S21","S22","S23","S24","S25","S3","No_Predictors","VaddMethod","v1_bias_mean","v2_bias_mean","v3_bias_mean","v4_bias_mean","v5_bias_mean","v1_variance","v2_variance","v3_variance","v4_variance","v5_variance","mse"
"1",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,5,"Method1",0.448450415298834,0.445947057087027,0.39648582424388,0.468368340025347,0.467463188102237,0.144761314233967,0.115166738987991,0.115670726325826,0.18278413589249,0.129071621720394,7.8789568824377
"2",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,6,"Method1",0.448450415298834,0.445947057087027,0.39648582424388,0.468368340025347,0.467463188102237,0.144761314233967,0.115166738987991,0.115670726325826,0.18278413589249,0.129071621720394,7.8789568824377
"3",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,7,"Method1",0.415728798362811,0.433586329403871,0.36699396115324,0.439441330697123,0.456857431585109,0.183830558176481,0.129745129029758,0.145100300234163,0.189636963264565,0.160232904123921,7.73614287095815
"4",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,8,"Method1",0.405982603613942,0.415024846865001,0.34603945496313,0.427483245682756,0.42474700564423,0.181207272850793,0.158980261952037,0.160989697623923,0.247933407313864,0.188254236152395,7.56775505328851
"5",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,9,"Method1",0.399121603688402,0.38523083075446,0.341812072824824,0.42244992437896,0.402786776789238,0.203734591254273,0.175174441620094,0.203110204763749,0.252557377812333,0.19508071236588,7.37890615236063
"6",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,10,"Method1",0.353760809552665,0.381281661506389,0.310610062022109,0.419351555963012,0.389688665367857,0.194927667226288,0.202153824212834,0.189130585000582,0.278728736600496,0.216067875793873,7.19794531611608
"7",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,11,"Method1",0.328373767836347,0.364793870049549,0.308071102985782,0.379526092746816,0.363492243484,0.196543677697514,0.216735706052374,0.198265490436705,0.263015374899371,0.200814203814584,7.0333107218838
"8",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,12,"Method1",0.312399798578359,0.354241662912194,0.326611366664887,0.382488254565911,0.359663274509341,0.182242662025602,0.210605969436916,0.226931966462673,0.279970993099066,0.215376176356967,6.91009658405512
"9",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,13,"Method1",0.305587363082707,0.331481644051668,0.331641353170883,0.37465991693467,0.360458378427668,0.18146276679292,0.208010429723261,0.226225196143494,0.281220190569965,0.22365913455256,6.79578114922697
"10",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,14,"Method1",0.295548826290812,0.337691486023357,0.322059080142764,0.376191024021411,0.374259458538811,0.178113831897918,0.217114005161592,0.216189791967479,0.297794650156933,0.261169660096516,6.65277266847967
"11",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,15,"Method1",0.328554696198582,0.340697790902214,0.33433612279809,0.374997029373589,0.385901162859234,0.207441026297355,0.216402848960551,0.22409965478602,0.29936906549281,0.279197236224563,6.55245216998467
"12",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,16,"Method1",0.34155114746567,0.33903605838891,0.330251137833932,0.370409265136255,0.398510442323316,0.224227948481896,0.221038546244844,0.214836333158716,0.282272639309121,0.290944083995866,6.44076404418304
"13",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,17,"Method1",0.252201857473751,0.257755118023498,0.198594905019085,0.23142269571694,0.247147985198267,0.124717005647699,0.132548488146512,0.100792865717299,0.124422183170849,0.140791361620377,2.3672575234691
"14",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,18,"Method1",0.200668551741809,0.219493239987039,0.180501146465543,0.200289385469794,0.200601587930408,0.0900162897208396,0.108255830333187,0.0891925374599003,0.0901455388231439,0.109958386305506,1.66651265291915
"15",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,19,"Method1",0.177742690572928,0.193327790336179,0.162753826524584,0.184113488800026,0.182785919083827,0.0741782976990124,0.083778550288081,0.0746348301714114,0.0755493553181755,0.0968814238675788,1.335534151878
"16",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,20,"Method1",0.162626720932191,0.177054128634349,0.156659276285304,0.162218931761023,0.165815135066583,0.0669619231777046,0.0737506796768576,0.0620088556000406,0.0727386799804702,0.0875973878905184,1.14850098101674
"17",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,21,"Method1",0.153007342481226,0.171490631637889,0.146375235062352,0.155372354027521,0.156582256618518,0.0600985893764533,0.0738730053309093,0.0567722892096454,0.0687895856584538,0.0833420637907995,1.03842875050431
"18",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,22,"Method1",0.148077153362497,0.162466022133931,0.14922342561895,0.15474641826215,0.155257570647151,0.0582514908424112,0.0670541800309076,0.0586859617951741,0.0664222174129934,0.0814492807228806,0.944400118439335
"19",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,23,"Method1",0.145530879646914,0.153846496172825,0.145162099119107,0.147604152312812,0.154633772339133,0.054919693514724,0.0656502717289639,0.0599461570360276,0.0638546477809486,0.0794114065239969,0.884613097568543
"20",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,24,"Method1",0.143379319846582,0.159478858239372,0.143943178236497,0.141858785694461,0.150475976502301,0.0538557710752767,0.065451877275665,0.0588624556914512,0.0625409626035176,0.0790901458550996,0.828827874296332
"21",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,25,"Method1",0.140065476157934,0.158810216709201,0.138288195991239,0.135505706862509,0.151502320024096,0.0497301329844781,0.0637312847207971,0.0593166647082795,0.0617047795951997,0.0796760281275497,0.783773540936161
"22",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,26,"Method1",0.140191563989683,0.152566058040369,0.128880289193971,0.138507063510633,0.151707036822257,0.0502107452919647,0.0611828284328306,0.0526244227312825,0.0628671755508773,0.0805566532148136,0.745034910725069
"23",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,27,"Method1",0.142293512491262,0.155770459717252,0.131225705867107,0.137992017366218,0.150558415577666,0.0508924633204256,0.0609006182031921,0.0540432211417898,0.0622540827169638,0.0796694488597589,0.735830040383994
"24",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,28,"Method1",0.139944122512472,0.155546223480735,0.128607846484872,0.13582195648857,0.14642874921937,0.0512013419328149,0.0599809110180127,0.0533158173175904,0.061271549942792,0.0772177876335551,0.727494286348063
"25",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,29,"Method1",0.138648180491317,0.155806622771528,0.134885626021642,0.139908770064208,0.147056679318358,0.0513460631069657,0.0593180836941677,0.053360053742155,0.063063913968183,0.0762011046866795,0.717775838088716
"26",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,30,"Method1",0.141568714676425,0.155298919216068,0.136810271036334,0.142396355721802,0.148283298339263,0.0520094501170324,0.0580956532077156,0.053793395643611,0.065091984386895,0.0774591274244093,0.707638745779883
"27",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,31,"Method1",0.145902166499121,0.154941810250849,0.140796918803926,0.144331116329138,0.14908969177561,0.0544752653313399,0.057004625975778,0.0557662354661703,0.0655188319453781,0.0776147679054611,0.697916004615378
"28",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,32,"Method1",0.149946908315381,0.15964202149455,0.139937687408001,0.141616349636457,0.150460467196299,0.0558484345493691,0.057333079619902,0.0554391893413108,0.0657859204366832,0.0779789797787918,0.687652840135447
"29",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,33,"Method1",0.150024890279928,0.162783319778669,0.138369524182611,0.143080323334949,0.151085858356328,0.0573694341141039,0.0578470742601591,0.0542940834088485,0.066490003675439,0.077103797295753,0.678295256900141
"30",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,34,"Method1",0.147927577937562,0.162197395791253,0.138082730786042,0.140013698734619,0.147995927426177,0.0571116079114233,0.0574861463585192,0.0532998679931503,0.0647977369144748,0.0756399629627265,0.669131492714799
"31",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,35,"Method1",0.14760125600798,0.162907639156904,0.138528607868246,0.139695733214018,0.149549056631696,0.0569705443406942,0.0579942626288579,0.0539791572830576,0.0642483412680615,0.076002473974634,0.661461238546572
"32",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,36,"Method1",0.144030911260506,0.166038090713508,0.143477245317662,0.137930849998678,0.152434129644942,0.0580670882597148,0.0600348428523657,0.0553300753169442,0.0647103641585952,0.0772067436006481,0.651753097996317
"33",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,37,"Method1",0.145148771027013,0.169596649418378,0.143128471533582,0.141230514691414,0.148503530143296,0.0577254750143313,0.0609917767052078,0.054306658688741,0.0667631584688892,0.0773767657870508,0.639588158399878
"34",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,38,"Method1",0.143306560810287,0.170545341905138,0.14525477357963,0.142867143980975,0.149837782581785,0.0571071098194667,0.0617763756570434,0.0541076258548154,0.0663410669239822,0.0784353098632009,0.628176414572427
"35",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,39,"Method1",0.143365475153021,0.173727169565315,0.149514340726417,0.140689787441095,0.151804039774734,0.0569012954593533,0.0616528571869139,0.056864616322253,0.0655868491415758,0.0763676945400096,0.618856823727535
"36",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,40,"Method1",0.148472549513855,0.17528353765354,0.158018529012851,0.145197843928069,0.157432141973842,0.0599892996668851,0.0643556127957472,0.0621086407943797,0.066328819399376,0.0789265575352058,0.603330695674468
"37",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,41,"Method1",0.145192942298955,0.18131552540338,0.16118721091408,0.147012607865148,0.157708521597713,0.0602101747730577,0.0666887430560893,0.0638078006026621,0.0691904841578206,0.0802017097069901,0.591328575440666
"38",120,100,300,0.7,1,"wide",5,2,2,2,2,2,10,42,"Method1",0.151491212897612,0.181868840192642,0.162854077252814,0.15100267161063,0.156736169994955,0.063847715641346,0.0651711304885767,0.0641662416501247,0.0700259409556304,0.0808611190395369,0.580613469460129
