"","Number","N","P","corr","method","beta","S1","S21","S22","S23","S24","S25","S3","No_Predictors","VaddMethod","v1_bias_mean","v2_bias_mean","v3_bias_mean","v4_bias_mean","v5_bias_mean","v1_variance","v2_variance","v3_variance","v4_variance","v5_variance","mse"
"1",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,5,"Method1",5.45060866292872,5.85938079825293,5.58446907444937,5.48854701544119,5.41728745822583,11.5852061531247,10.8869106470003,13.0789952674444,11.6636102326616,13.9501355480896,1049.73251598617
"2",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,6,"Method1",5.45060866292872,5.85938079825293,5.58446907444937,5.48854701544119,5.41728745822583,11.5852061531247,10.8869106470003,13.0789952674444,11.6636102326616,13.9501355480896,1049.73251598617
"3",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,7,"Method1",5.29029912949311,5.65650534095781,5.49885302858329,4.71543530343881,5.6108130946522,19.199985741004,16.5602164555876,15.6706240323333,13.1196835565121,22.0574594970657,1026.24957383189
"4",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,8,"Method1",5.08784040310116,5.37698850543456,5.21327802899817,4.60999475607978,5.43847059106915,20.7862136927405,19.3090215260331,16.506517714643,16.1847862094642,22.1995516557049,1011.48739471513
"5",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,9,"Method1",5.02074373837488,5.16728490961556,5.07074459458795,4.56600531402567,5.42412148173267,23.4369564422716,21.6529594039751,18.9360322789439,20.9406110097072,26.5246820235563,990.421949027476
"6",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,10,"Method1",4.96620929862927,5.17857741131847,5.20512332499009,4.23137962642081,5.34615918115229,25.6073549912187,24.2035885894883,25.0355648556035,19.250503773656,28.1172691612726,974.010591724789
"7",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,11,"Method1",4.9218787642897,5.04414858939495,5.01256951261716,4.25682585088631,5.08205783497689,30.5510891655155,24.391196833105,27.4697971317314,22.2731980052563,26.7831374870766,956.73242702858
"8",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,12,"Method1",4.83489133216475,4.84612152727243,5.01044632741746,4.21292911338763,4.83667894707899,31.0122051264744,24.3189958708408,30.3048732092148,23.1654425685234,27.1312972696519,941.101115244487
"9",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,13,"Method1",4.69373510304356,4.74857112048393,5.12562978979277,4.24506962839658,4.98228241520437,29.927708559278,25.5259406747535,32.895856617136,24.1626465727898,33.6537244511524,926.863315148903
"10",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,14,"Method1",4.4846746252673,4.71953942147325,4.93605794024369,4.17117784246739,4.9213695532229,30.013524210496,26.9658914960212,32.8113283934801,24.8890530534655,33.9115433621055,909.80811408148
"11",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,15,"Method1",4.5484949383785,4.52440241125697,4.8275149636258,4.23754943108814,4.97281501176886,33.5711939465828,26.0309626087182,32.7395327535651,26.1467113029823,35.1253589437853,895.00350503315
"12",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,16,"Method1",4.72815579419131,4.54140127113442,4.72539493437754,4.34290455081201,4.90241397087919,35.3623723917024,28.1993398689517,33.3289126913218,27.3667244372339,35.7194844443822,883.013121742169
"13",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,17,"Method1",4.66707925148802,4.61524746098868,4.79833008174788,4.50004346063177,4.98711786969196,35.669033623101,29.4829283107808,33.4262870845537,29.189052962118,38.4200939407591,871.940338392187
"14",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,18,"Method1",4.73061812937328,4.56216403623959,4.96779829714232,4.49734289660032,5.09489741726269,36.445342828695,29.9344959270518,37.0968131706511,29.1681497628099,40.713793920775,859.572651711754
"15",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,19,"Method1",4.81396565303176,4.3270341231569,5.05193435281489,4.4877124391609,5.14498906811734,37.349053258177,28.6487811719364,38.9345682522955,29.304432734489,43.135700673636,847.379392343972
"16",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,20,"Method1",4.80321101755867,4.46956807997867,5.14296583968871,4.67053722546823,5.18170893075395,39.1183135830152,30.8297324665122,40.1558812095015,31.6081397105226,42.828384796741,834.883798328662
"17",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,21,"Method1",4.74260359565277,4.48770174101522,5.16525163055085,4.54393083332581,5.19543943841641,37.3234849269374,31.538429154872,41.3838551999557,30.7350597697992,43.4304615029159,823.868707870497
"18",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,22,"Method1",4.72034642245372,4.24624684593509,5.20648419609588,4.63044027366286,5.22725871327673,38.8166822639915,29.353766916042,42.8111020360661,33.3843799577622,45.3892697967462,809.136764408799
"19",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,23,"Method1",4.7299810900263,4.30218769982522,5.16646096261505,4.70424947429516,5.28963478911752,40.2307995450657,29.9549320771464,43.4598119458305,34.2380249741996,46.4949356556673,794.637865822518
"20",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,24,"Method1",4.8547903171802,4.36787498393109,5.14123524654385,4.76218383301776,5.40042588433572,41.7325943152976,30.4344624911648,43.3158431680892,34.8574430930958,50.0996819433717,782.379766395741
"21",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,25,"Method1",4.84866998298,4.38799346801431,5.08453501383278,4.80155445252918,5.38780696182202,41.2600963479287,30.6812344320457,43.0094661577553,35.2936880374252,50.7374364736675,771.472554291867
"22",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,26,"Method1",5.05875531070845,4.45404372945482,5.14394212860015,4.79393672858702,5.42611727622936,43.4353902707127,31.1281962405963,44.2589417470823,36.2647338045403,50.7542224500261,763.137836181799
"23",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,27,"Method1",2.6024671863453,2.29248065888233,3.05875481209155,2.5460090709354,2.66928631276082,10.5704295307795,8.17667158147857,13.6297041674491,10.4849321647477,11.1601320322091,211.831011213226
"24",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,28,"Method1",1.71706340288008,1.78743583706545,2.27443160901697,1.88486090222183,1.86351357422417,5.53704883169292,4.67507142913605,7.61368156220095,6.23562661589761,5.4028372928917,116.533510634389
"25",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,29,"Method1",1.73510226615283,1.58606889705346,1.69538761409948,1.61820254601799,1.57014817146793,4.80637248019927,3.63259666687237,4.73137739102957,4.0619756746871,3.90545240151207,75.3002036413971
"26",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,30,"Method1",1.49914061978672,1.29485385651556,1.58327190033529,1.30419918120971,1.52770837953897,3.7749616071443,2.64845039980847,3.96823783934804,3.04242830021963,3.58496851512412,54.605781513264
"27",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,31,"Method1",1.45050221309301,1.1981237954575,1.36343492667195,1.21971553144422,1.25946979943325,3.65941140801568,2.10172221657659,2.90036009069641,2.69184528459519,2.54221157688409,40.5606977778783
"28",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,32,"Method1",1.26151702412812,1.04775821139049,1.2495420534245,1.05919856698648,1.12327708703804,2.79445625234012,1.60132519503535,2.42129123435374,1.98599843801944,1.6937366416348,31.63880080632
"29",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,33,"Method1",1.11093075339626,0.939632051724491,1.08262622448295,1.00805878156396,1.08902743499651,2.06377315138345,1.2609366053649,1.99480402093148,1.6464569479302,1.70145534506847,25.2122733040596
"30",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,34,"Method1",1.0265320476439,0.845296360300226,0.95671508693784,0.883049573769174,0.915956714837818,1.71849956909124,1.03955994306107,1.62003949230999,1.39554770805726,1.26193881784399,20.5871069646626
"31",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,35,"Method1",0.899452171913254,0.814388027867664,0.901924720461697,0.825033688612844,0.882898704901862,1.35542484438197,0.986234697002978,1.37474446273613,1.18687838868422,1.11763613657947,16.8737152049709
"32",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,36,"Method1",0.935392614798874,0.755234539811611,0.818781139712789,0.681035221741335,0.768786394190795,1.34775068677133,0.863519686568419,1.11750785883159,0.899792293720415,0.897913261281836,13.7389033175357
"33",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,37,"Method1",0.838489730367228,0.655701316321967,0.75879047729106,0.654650160631475,0.743448042529617,1.15880963811983,0.678710131604478,0.929042438105175,0.775492486375925,0.902357324281208,11.2126297298613
"34",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,38,"Method1",0.681304998594686,0.600031684991759,0.628010994015008,0.641808217153797,0.67126552562926,0.880525927591126,0.572773457712833,0.653176091145536,0.654203314180397,0.709805134698483,9.25757115254923
"35",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,39,"Method1",0.654750735745292,0.545138081993161,0.571366056280171,0.571716466912853,0.645039478800875,0.737941681286852,0.457882506184844,0.532421405934925,0.528880002344987,0.668761347345335,7.41295425358378
"36",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,40,"Method1",0.603219822827284,0.467938111160106,0.533195056046262,0.520336574079192,0.57033621355499,0.615545595062229,0.327945993534676,0.457859308862932,0.421604689548,0.55290613675,5.92745046051357
"37",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,41,"Method1",0.542977256625084,0.457059990983743,0.465598502593496,0.47500456540519,0.535406488732958,0.516930024433358,0.306208607664236,0.356568354237678,0.35225354237239,0.472182879187986,4.65204871125422
"38",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,42,"Method1",0.433176463083218,0.434550516922563,0.430832579607466,0.424242191583677,0.434852782145969,0.31918193900915,0.287165400193467,0.29985738884131,0.309776341088094,0.34037512329063,3.55872732937442
"39",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,43,"Method1",0.405660648783159,0.364982270533984,0.433910775678174,0.358718676069241,0.396836516119023,0.279026513274524,0.235104255062979,0.295378026848007,0.235585899213237,0.285147879167398,2.66810118148531
"40",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,44,"Method1",0.293099727170747,0.340544047766871,0.368438009439254,0.296429652397155,0.339196450800073,0.167660702922282,0.215486542415507,0.235179654761754,0.156250532862475,0.232130942928451,1.89246662434203
"41",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,45,"Method1",0.243769852556329,0.282463958418607,0.268764472903116,0.243448103686072,0.252561665788317,0.11428648263772,0.155315847605124,0.147649324794526,0.110603674960275,0.125837087410706,1.15988182749786
"42",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,46,"Method1",0.172097644568078,0.176331067363714,0.192784489047714,0.193671038982881,0.164607428140569,0.0590276473987839,0.065437074971071,0.0763405822600321,0.0895715427595103,0.075298456607641,0.53742557692212
"43",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,47,"Method1",0.169194308741418,0.172343706968258,0.194806653553397,0.194333174006205,0.163855132539354,0.0574155135832856,0.0637431981548598,0.0800114628879258,0.0894214576161551,0.0750236278617012,0.527845885439259
"44",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,48,"Method1",0.16600687808042,0.172261478815036,0.197794873136563,0.196876556708475,0.167620103639455,0.057562812592864,0.0629093951648847,0.0829129854858814,0.0888543531023232,0.0782662856161107,0.517339947924125
"45",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,49,"Method1",0.168280499876723,0.175760620447155,0.200709300092645,0.198476338424058,0.173592880103273,0.0581040209424892,0.0642831812466526,0.0845740444396727,0.0911585764722976,0.0824914084134141,0.504732630671473
"46",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,50,"Method1",0.170258251407796,0.170686529090795,0.204647412434431,0.202870798048373,0.17172688561767,0.0593554607765647,0.0624378851733695,0.0847832690472379,0.0937501140180306,0.080934914779599,0.494730516209351
"47",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,51,"Method1",0.171330269668597,0.173131686353517,0.202178456372697,0.207999024301514,0.172856820083267,0.0610788779905989,0.062827641833787,0.0845825495581629,0.0967446849440531,0.0821137867858282,0.48713080533839
"48",10,100,100,0.7,1,"close",5,4,4,4,4,4,20,52,"Method1",0.170124456866097,0.181289900755279,0.201674636279992,0.207088773442665,0.177135242306344,0.0620233174856478,0.067034985227868,0.0821126844612876,0.0940890847193152,0.0814935774419936,0.474591865785556
