number,n,p,corr,method,beta,s1,s21,s22,s23,s24,s25,s3,no_predictors,vadd_method,v1_bias,v2_bias,v3_bias,v4_bias,v5_bias,v1_variance,v2_variance,v3_variance,v4_variance,v5_variance,mse
3,100,200,0.3,1,close,5,4,4,4,4,4,20,79,1,0.0789139759922985,0.0805192191655669,0.0778816094874595,0.0751581721862202,0.0731953046121399,0.0971939165757247,0.11341200049278,0.0913194029745833,0.104500140542522,0.0697060739024153,0.213610774468142
3,100,200,0.3,1,close,5,4,4,4,4,4,20,80,1,0.0794750337484214,0.083808894087464,0.0774881533899384,0.0774043104360855,0.0743323832281581,0.097071607432802,0.117339054979796,0.0914089127925162,0.112778230598934,0.0741097914867813,0.205098395514685
3,100,200,0.3,1,close,5,4,4,4,4,4,20,81,1,0.0831887926329326,0.0862296969966368,0.0756239598027673,0.0791534237459301,0.0749207012644628,0.104949008920719,0.124732728814346,0.0900320571003629,0.118628148790376,0.0721310566121931,0.195102206628178
3,100,200,0.3,1,close,5,4,4,4,4,4,20,82,1,0.0857778777085477,0.0878006412583126,0.0751790042023829,0.0825533261148148,0.078135189372802,0.106939594709316,0.129173207975639,0.091267274905367,0.122517448778882,0.0794846734535502,0.185401603094562
3,100,200,0.3,1,close,5,4,4,4,4,4,20,83,1,0.0922893435990253,0.0929081876028003,0.0749873519274407,0.0862620401337818,0.079185193959631,0.112639041333786,0.137467198751779,0.0947221809672807,0.127084691412489,0.0804326816556754,0.171572800471337
3,100,200,0.3,1,close,5,4,4,4,4,4,20,84,1,0.0916730848543099,0.0979936806428408,0.0761153633911655,0.0904710086985688,0.0807972881945235,0.110031348777308,0.141713051973011,0.0951884829766967,0.134631266226245,0.0813712047101635,0.162493995075703
3,100,200,0.3,1,close,5,4,4,4,4,4,20,85,1,0.0939214300753279,0.0974020186707967,0.0791750914885828,0.0890823388606948,0.0805848145285491,0.112259823330924,0.137754503482475,0.101138448755768,0.139245704922416,0.0834132865412214,0.151885878535685
3,100,200,0.3,1,close,5,4,4,4,4,4,20,86,1,0.0967954303458796,0.0998349155421152,0.0839337125329788,0.0887394245371028,0.0876963407742876,0.11416397008328,0.140610543948593,0.106564588357614,0.134958626152711,0.091901006469095,0.139837010971416
3,100,200,0.3,1,close,5,4,4,4,4,4,20,87,1,0.0981559264067904,0.0981696737546655,0.0876620102103043,0.0925045721557641,0.0902667028930604,0.116264167313033,0.136035454000446,0.109754194381397,0.135044970011439,0.105120201661519,0.132667651743994
3,100,200,0.3,1,close,5,4,4,4,4,4,20,88,1,0.0934603073722744,0.103606951786965,0.0945811559218612,0.0958186153045004,0.0864202421383713,0.110383135472987,0.150368292685221,0.124827036231818,0.143772265590059,0.102949721773354,0.121905774602699
3,100,200,0.3,1,close,5,4,4,4,4,4,20,89,1,0.0972514897326106,0.109072886521237,0.102989037189296,0.0978795286913503,0.0959123273403021,0.124440704229938,0.166141805375529,0.150450609584687,0.144739007264946,0.114804264896404,0.112634736255249
3,100,200,0.3,1,close,5,4,4,4,4,4,20,90,1,0.103567162974253,0.109041846983241,0.103839977162313,0.096845948862693,0.0986822487841233,0.146674123873163,0.171357707521443,0.163314687328429,0.139918550480541,0.120356054984935,0.105066049623202
3,100,200,0.3,1,close,5,4,4,4,4,4,20,91,1,0.108863002551009,0.112245226384724,0.110407645798654,0.10518570177431,0.105247528516652,0.156602239426311,0.178855027987054,0.17240167610668,0.154427801170611,0.136860891609617,0.0952483634138855
3,100,200,0.3,1,close,5,4,4,4,4,4,20,92,1,0.118656157814276,0.12336131082456,0.11666753400232,0.12492995479176,0.109189401446321,0.170577296634553,0.206743064883663,0.187542996197088,0.191902045139052,0.144096709000625,0.0844608630368359
3,100,200,0.3,1,close,5,4,4,4,4,4,20,93,1,0.126841558317706,0.127203101510241,0.118957779299167,0.127467076122565,0.111149434769077,0.194366112675259,0.218615911895665,0.191822214246674,0.232943179405621,0.146566460799823,0.0726218883282751
3,100,200,0.3,1,close,5,4,4,4,4,4,20,94,1,0.138124595036588,0.131983540607148,0.122919758510436,0.129069915510869,0.119350603565026,0.220808235473409,0.244928450593527,0.219124845485869,0.252695720722892,0.15617519856592,0.0651395047939078
3,100,200,0.3,1,close,5,4,4,4,4,4,20,95,1,0.147852839008596,0.168776652395837,0.13561393795566,0.147644545484499,0.129761534224538,0.249442510767071,0.346990830234482,0.258245098565507,0.323492814889892,0.203608980870474,0.0553100654279722
3,100,200,0.3,1,close,5,4,4,4,4,4,20,96,1,0.160537063983316,0.192777708486553,0.159263660029596,0.168791274499422,0.146360889496639,0.280857980581933,0.4950903276618,0.318666180393857,0.41151976816963,0.241032414202424,0.0469240317872622
3,100,200,0.3,1,close,5,4,4,4,4,4,20,97,1,0.186924496617798,0.239308974776275,0.1975523282343,0.214707185409656,0.162483387281866,0.401783238014752,0.733756775784434,0.49312644194057,0.598909210667238,0.286244466387595,0.0375324841709708
3,100,200,0.3,1,close,5,4,4,4,4,4,20,98,1,0.286204997216394,0.341472990755627,0.310102559219408,0.282358615890607,0.25282119833014,1.34267311694114,1.81614792541663,1.38626312687471,1.21340471903823,1.00387053494121,0.0238767797804998
3,100,200,0.3,1,close,5,4,4,4,4,4,20,99,1,0.473632621308106,0.495210427586362,0.478023201790389,0.526637833634101,0.461720926186228,3.60832442526779,4.82460075536341,4.26929371431986,5.8201763831638,3.97066592544806,0.0113524883362892
4,100,300,0.3,1,close,5,4,4,4,4,4,20,5,1,1.19920432476602,1.14636716186094,1.13057487812326,1.12355639843129,1.22655088527108,7.46834654374335,10.041101638351,8.24208701074363,7.96778820522088,8.57660461385766,671.542484198103
4,100,300,0.3,1,close,5,4,4,4,4,4,20,6,1,1.19920432476602,1.14636716186094,1.13057487812326,1.12355639843129,1.22655088527108,7.46834654374335,10.041101638351,8.24208701074363,7.96778820522088,8.57660461385766,671.542484198103
4,100,300,0.3,1,close,5,4,4,4,4,4,20,7,1,1.13085196668139,1.09547136834179,1.09917807842763,1.12830675795091,1.1546539365951,7.97839831617086,10.0071001120516,8.00893818977401,8.60861606239285,9.12372459478641,653.234703826671
4,100,300,0.3,1,close,5,4,4,4,4,4,20,8,1,1.08082406781204,1.04460337419149,1.04707331253491,1.09107826009523,1.18110456823356,7.60157640398873,10.1450072193106,8.09727154330738,8.93509871745612,9.71165898128802,635.292900072032
4,100,300,0.3,1,close,5,4,4,4,4,4,20,9,1,1.02424392524699,1.03271310352449,1.00632018880458,1.08511623943841,1.1685303801906,7.22157796581628,10.4485469727759,8.06258293361608,9.32542458407255,9.94103611250509,621.366271625423
4,100,300,0.3,1,close,5,4,4,4,4,4,20,10,1,1.03990542312514,1.05411347583456,0.977247790962327,1.07226471084914,1.12824815457952,8.20815529935614,10.6897259659313,8.21345344917141,9.16687666628284,9.74721093914082,605.551713487189
4,100,300,0.3,1,close,5,4,4,4,4,4,20,11,1,1.00114472778971,1.01588129934434,0.978597534029334,1.05824195043536,1.09706301636553,8.3712855511648,10.9263650988073,8.35814198375175,9.41969347926014,10.0090101185449,590.813981049798
4,100,300,0.3,1,close,5,4,4,4,4,4,20,12,1,1.00131885095482,1.03258085522503,0.962515495935402,1.05063170816846,1.0812052669591,8.87657632065237,11.372038114364,8.63555032877987,9.55773353909949,10.1599869764301,577.773631924647
4,100,300,0.3,1,close,5,4,4,4,4,4,20,13,1,0.996349886685201,1.00866500573651,0.982908646555715,0.96749712163223,1.09393660907047,9.12307710630964,11.3381795562003,8.96022233764447,9.14985608084285,10.2783492767757,565.663705923196
4,100,300,0.3,1,close,5,4,4,4,4,4,20,14,1,1.00047120838882,0.993773548818493,0.93891714831136,0.944382952041347,1.04950665795871,9.11710082788151,11.2038476941982,8.44500177618136,8.85527980632291,10.2666008934519,550.942200667237
4,100,300,0.3,1,close,5,4,4,4,4,4,20,15,1,0.989349493648865,0.978223169688489,0.909546935567241,0.951376358751306,1.03149595746843,9.12561548740603,11.1698465726479,8.16640087520184,9.12142495745878,10.3514830138646,540.833006214204
4,100,300,0.3,1,close,5,4,4,4,4,4,20,16,1,0.970533994250268,0.988366188374592,0.906112425922895,0.938695671908548,1.02808093180908,9.12685259805137,11.3606854155164,8.16808433068486,9.19732820789919,10.0221151779991,527.059727766632
4,100,300,0.3,1,close,5,4,4,4,4,4,20,17,1,0.960091570983821,0.978919603731912,0.91640585512502,0.919362143572201,1.01818240728836,8.85698800156955,11.1400873834357,8.706693849035,9.00473468409049,10.0050127227594,514.510705758263
4,100,300,0.3,1,close,5,4,4,4,4,4,20,18,1,0.961776896099531,1.01453816310384,0.931581324968247,0.906899639297314,0.988798050769232,8.90883639899206,11.677365115745,9.00276949232764,9.05417755678432,9.90023247818293,503.51203672793997
4,100,300,0.3,1,close,5,4,4,4,4,4,20,19,1,0.971812348499008,1.02634633400719,0.926116021262622,0.878956484418734,0.998274370610461,8.97389430544485,11.8368104583573,9.02728466018802,8.77004380910714,10.2986185921721,494.783928465568
4,100,300,0.3,1,close,5,4,4,4,4,4,20,20,1,0.970675250134896,1.05287195541445,0.910834909864474,0.86966902058153694,1.00529942006425,9.19125395305586,12.5051883195456,9.13132109201727,8.8108907136121,10.6977318513398,486.32607249059
4,100,300,0.3,1,close,5,4,4,4,4,4,20,21,1,0.974725294499094,1.06013908753749,0.92022556818207,0.849088268139753,0.981498594384172,9.3524066881942,12.6927749600121,9.4827202948546,8.66282671022672,10.4586431131026,477.283616465451
4,100,300,0.3,1,close,5,4,4,4,4,4,20,22,1,0.978533416738485,1.05571751150276,0.931819990211249,0.901995942038572,0.968906301950678,9.28048163651335,12.4842616498035,9.82685460229911,9.78223034352768,10.1989531135216,467.447899605905
4,100,300,0.3,1,close,5,4,4,4,4,4,20,23,1,1.00511440359491,1.05363699028676,0.916728023558771,0.885178640257946,0.953394857320928,10.1062689380434,12.5013510207874,9.47472001000196,9.58107100249221,10.1146916580793,459.193288725915
4,100,300,0.3,1,close,5,4,4,4,4,4,20,24,1,0.991801876816984,1.0408177490718,0.92677649333512,0.888072231935728,0.896044723753623,10.1466809467411,12.4972364256633,9.54339288631401,9.78797680204547,9.08563196999836,450.826497616921
4,100,300,0.3,1,close,5,4,4,4,4,4,20,25,1,0.996701567888021,1.04742218233449,0.939021275299206,0.911655482549704,0.890921256828015,10.5032174990722,12.7301088753107,9.52401127597546,10.1541311715064,8.90903174520371,442.634159334069
4,100,300,0.3,1,close,5,4,4,4,4,4,20,26,1,1.01012438179228,1.0153819530043,0.943922770078883,0.907457326746846,0.890556578139176,10.8001645071157,12.2114900124478,9.46192163036731,10.1937707453342,9.11633408741517,434.684714512887
4,100,300,0.3,1,close,5,4,4,4,4,4,20,27,1,0.836000412834651,0.753958326842485,0.744322334953612,0.750829549841349,0.74116279199303,7.8281663931227,6.49930910430795,5.51068867130134,6.6400118305043,6.50363167390303,281.91416032924
4,100,300,0.3,1,close,5,4,4,4,4,4,20,28,1,0.717430874062205,0.657523721097624,0.592930791490901,0.693619210815218,0.639223943040549,6.10812802795118,5.17757626111072,3.71209359423024,5.67537882676763,4.95911907428407,200.394305538204
4,100,300,0.3,1,close,5,4,4,4,4,4,20,29,1,0.608451879098619,0.613541120493206,0.519225357531046,0.615539319298844,0.577413518635667,4.46804099768912,4.55638182117507,2.81177495108004,4.58817712180238,3.9726528169774,153.942456266847
4,100,300,0.3,1,close,5,4,4,4,4,4,20,30,1,0.537399360859253,0.524062669203566,0.485041093192057,0.600360294879241,0.512980758823967,3.42376624797353,3.10361318089473,2.70637797896101,4.24714808266052,3.05141070995675,120.507844787655
4,100,300,0.3,1,close,5,4,4,4,4,4,20,31,1,0.471610579641486,0.483263276465957,0.445937149586194,0.530335549395843,0.479859283745998,2.62976047941835,2.62945035889051,2.15843611799009,3.33466258278162,2.62937170701035,96.1529728060927
4,100,300,0.3,1,close,5,4,4,4,4,4,20,32,1,0.457116765544497,0.430870473035812,0.439594465782561,0.447442481665013,0.417328697495124,2.47808662644016,2.23312306020467,2.1930067194166,2.43191888313191,2.07627057767376,77.4321758907146
4,100,300,0.3,1,close,5,4,4,4,4,4,20,33,1,0.445432150960998,0.392891983282261,0.395471248612828,0.434050677696116,0.388004367297422,2.23465692712735,1.8119410247309,1.76818774346084,2.25782472204205,1.8414528434654,65.0398742978578
4,100,300,0.3,1,close,5,4,4,4,4,4,20,34,1,0.368255902454866,0.391564137923531,0.391385876505895,0.404535803519084,0.357563711986776,1.60121922107252,1.64296402352486,1.59981019876262,1.93473717853945,1.50211210733618,53.3600213926089
4,100,300,0.3,1,close,5,4,4,4,4,4,20,35,1,0.346882639635564,0.352876507220311,0.341556322378502,0.390910612312447,0.347610575835054,1.38356559685612,1.31069283672394,1.31256130883675,1.81968431663353,1.38927392642301,43.8421844338101
4,100,300,0.3,1,close,5,4,4,4,4,4,20,36,1,0.326287008704367,0.329031490156923,0.305244907919912,0.363473162614085,0.332274527127624,1.19955140167331,1.20039042249757,0.977294420812403,1.60223279235225,1.17518267736283,36.0535153206321
4,100,300,0.3,1,close,5,4,4,4,4,4,20,37,1,0.310795611934039,0.309947954857068,0.259215986983231,0.324200379739143,0.285840484623132,0.971178641850279,1.01880938544752,0.815224558904241,1.32401122179469,0.934706362894488,29.3471577630803
4,100,300,0.3,1,close,5,4,4,4,4,4,20,38,1,0.261890824963063,0.304176010763973,0.238062326741559,0.3155626473525,0.259928125963203,0.780544554142204,1.00430100463148,0.669038376526721,1.17825872645603,0.786719439261457,24.0495291021602
4,100,300,0.3,1,close,5,4,4,4,4,4,20,39,1,0.226421811884225,0.258802585403104,0.21645215538407,0.257066288379683,0.232009621372969,0.626961358746053,0.702631037419018,0.640398529750386,0.707208506612274,0.624923142716892,19.562237257729
4,100,300,0.3,1,close,5,4,4,4,4,4,20,40,1,0.198149854800708,0.214661207229268,0.192140000698978,0.250594212079882,0.214864901766454,0.494322270648376,0.542910845049849,0.535827324376574,0.680666491077253,0.538700780000458,15.7964005728576
4,100,300,0.3,1,close,5,4,4,4,4,4,20,41,1,0.18131391136897,0.196740975327924,0.186448887402258,0.240394567317987,0.193908276066572,0.418364325887867,0.454002206731589,0.48275224984741,0.603263141899535,0.465789098487866,12.3077861376875
4,100,300,0.3,1,close,5,4,4,4,4,4,20,42,1,0.170708852628239,0.162042082939708,0.175516825182688,0.205806903977866,0.162219313427329,0.373277163518956,0.356534161813409,0.432695066579198,0.476573304713783,0.294090614759999,9.25140217828902
4,100,300,0.3,1,close,5,4,4,4,4,4,20,43,1,0.161434529342429,0.140466902709465,0.148948011097177,0.178940029305041,0.125572878689758,0.319937411007517,0.263377807540238,0.317708891193471,0.381208647902882,0.175386681765775,6.74021632342646
4,100,300,0.3,1,close,5,4,4,4,4,4,20,44,1,0.137231875104492,0.112924808940105,0.110037887845685,0.152240483756658,0.128151214496804,0.247175478056444,0.187943980718007,0.190684008931739,0.276086000955192,0.188152302255356,4.35313085175997
4,100,300,0.3,1,close,5,4,4,4,4,4,20,45,1,0.10086785260619,0.0873577719636933,0.0891281727833091,0.0969813888880504,0.0949405961052009,0.143954335029403,0.122015806223481,0.115077243819574,0.129062764926947,0.130048469356907,2.33588526205479
4,100,300,0.3,1,close,5,4,4,4,4,4,20,46,1,0.0441734707494941,0.0524626538798088,0.0458019063658613,0.0452443738440946,0.0426882813982214,0.0562129723652539,0.0672024893620138,0.0481593724828975,0.0538751310992132,0.0577095163328818,0.546076189846404
4,100,300,0.3,1,close,5,4,4,4,4,4,20,47,1,0.044404606991546997,0.0529234545540919,0.0455609259522941,0.0466560229413178,0.0424257344527854,0.0574894130526159,0.0681375642085219,0.0490125245728528,0.0559506886787964,0.0590376979783136,0.534775940155573
4,100,300,0.3,1,close,5,4,4,4,4,4,20,48,1,0.0456653134395534,0.0530017646372876,0.0457575491914662,0.0464060720536855,0.0445523793348948,0.059870927040764,0.0685002350803918,0.0499730080742615,0.0545852284736059,0.0604075276093132,0.524289837816589
4,100,300,0.3,1,close,5,4,4,4,4,4,20,49,1,0.0474698353367124,0.0532605587764739,0.0460132823422601,0.0464531341728958,0.0447496560407222,0.0615759453237339,0.0685900881289388,0.049852634605643,0.0543263968382522,0.0614766669447542,0.517042272166667
4,100,300,0.3,1,close,5,4,4,4,4,4,20,50,1,0.0476160050890357,0.0530309712122998,0.0464315038973784,0.0472189397213144,0.0466398770102983,0.0609559341679171,0.0684489846063994,0.0503217411482037,0.0547832753543502,0.0626227501302077,0.508000054640495
4,100,300,0.3,1,close,5,4,4,4,4,4,20,51,1,0.0469890001332917,0.0538460885113568,0.046908726507493,0.0473179667902746,0.0475087388482885,0.0601115831871206,0.0679948516002306,0.0528144077733114,0.0553063672336177,0.0621255761365366,0.497975048546696
4,100,300,0.3,1,close,5,4,4,4,4,4,20,52,1,0.0484688164460693,0.0538523542558678,0.0475804715648927,0.0474624377736055,0.0484813385414549,0.060678520191302,0.0694407414738832,0.0526458304973523,0.0570753921444307,0.0641280782340428,0.488752740107916
4,100,300,0.3,1,close,5,4,4,4,4,4,20,53,1,0.0485249282349693,0.054243179154364,0.0498674996212608,0.0491406451695307,0.0501084319249448,0.060302773482883,0.0716120465763021,0.0538494859888761,0.0581667886251185,0.0670914117786141,0.477550638406735
4,100,300,0.3,1,close,5,4,4,4,4,4,20,54,1,0.0501874067044105,0.0554814315269088,0.0496142211238576,0.050114727477379,0.0509218662476471,0.0629823974013387,0.0709098961511605,0.0545409242017319,0.0605204194803653,0.0674802842522156,0.467765531701418
4,100,300,0.3,1,close,5,4,4,4,4,4,20,55,1,0.0490082654119521,0.0565176483712948,0.0507829613320553,0.0494430450290219,0.0500980589268965,0.0620205403656423,0.0705345563708984,0.0537927505745476,0.0618705887972135,0.06760679244008,0.45682739375169
4,100,300,0.3,1,close,5,4,4,4,4,4,20,56,1,0.050674800376822,0.0581213710761459,0.050559131003505,0.0487030308180041,0.0518304575669883,0.0631654160267481,0.072037480695128,0.0532429653441181,0.0628782284023824,0.0709293774589173,0.443273334506403
4,100,300,0.3,1,close,5,4,4,4,4,4,20,57,1,0.0528159990923714,0.0576009882348248,0.0498879660795638,0.0492979706346591,0.0539203556865584,0.0629517639513829,0.0722713983160544,0.0541395955711617,0.0627184850178028,0.0716846630407511,0.433249006226423
4,100,300,0.3,1,close,5,4,4,4,4,4,20,58,1,0.0544958898348278,0.0567042074772122,0.0504799971483955,0.0490678939890665,0.0551313033825683,0.0648207032995148,0.0699391208592313,0.0541487585698088,0.0610420522594184,0.0712280241749704,0.421936371293984
4,100,300,0.3,1,close,5,4,4,4,4,4,20,59,1,0.0536845978696888,0.0573366286557123,0.0520788514123423,0.0505146335267455,0.0559443562150342,0.0644737584907594,0.0707847992296537,0.0555315443254289,0.0604861446750588,0.0739936655430929,0.411993823538551
4,100,300,0.3,1,close,5,4,4,4,4,4,20,60,1,0.0555802774296983,0.0599512283580329,0.0545082541739263,0.0526259319059222,0.0563486969581193,0.0677860692498482,0.073409778054138,0.0576344672623502,0.0637309739741934,0.0751366788956181,0.40284234969273
4,100,300,0.3,1,close,5,4,4,4,4,4,20,61,1,0.0566177467115222,0.0590878424129933,0.0545032530558386,0.0530043844819776,0.0566128843659149,0.0690902860549983,0.0733864855974144,0.0587187977820314,0.0635045705050938,0.0748584267010142,0.395460236529068
4,100,300,0.3,1,close,5,4,4,4,4,4,20,62,1,0.055354826965771,0.0578977211156628,0.0539380561995146,0.0536422251587133,0.0584589916617336,0.0669510778860097,0.0718201279156742,0.0578282280983329,0.0634774735981188,0.0765012937281097,0.385918366096303
4,100,300,0.3,1,close,5,4,4,4,4,4,20,63,1,0.0562739327287896,0.0588901468610566,0.0540287721798633,0.0542868721693921,0.0595293163640818,0.0704250207865903,0.0711950757267313,0.0579161724599264,0.0648487673961445,0.0767424949284507,0.374226183572619
4,100,300,0.3,1,close,5,4,4,4,4,4,20,64,1,0.0587703166052148,0.057859181767728,0.0554086401976524,0.0542149417903934,0.0612748807966275,0.0734813242739655,0.0695686092107394,0.0575964539839132,0.0628035897533537,0.0799946504288571,0.362924845799825
4,100,300,0.3,1,close,5,4,4,4,4,4,20,65,1,0.0601382390314265,0.0567770562013423,0.0553073364872681,0.0557079353954734,0.0610532479277855,0.0756441621773424,0.0683639330358914,0.0559107016081527,0.0638752820013868,0.080181759590273,0.353250203179694
4,100,300,0.3,1,close,5,4,4,4,4,4,20,66,1,0.0587720026626384,0.0556078739564882,0.0559738418585139,0.0551183599101903,0.0605766352227156,0.0729115135741734,0.0662431476215355,0.0536842243792367,0.0630767744459186,0.0788536886827224,0.345078733292352
4,100,300,0.3,1,close,5,4,4,4,4,4,20,67,1,0.0598873287300332,0.0562350250865691,0.0557814990744471,0.0559142124401444,0.0618834277096462,0.0759695305845732,0.0662843106148564,0.0548232997539487,0.0635224419712724,0.0780523945907139,0.335211874882758
4,100,300,0.3,1,close,5,4,4,4,4,4,20,68,1,0.0589936111791319,0.0579289920512688,0.0567711643593771,0.0573642514683839,0.0641506351792874,0.0762950617529477,0.0698668464487789,0.0570393427278037,0.0656567938018395,0.0826880389971905,0.326538529783717
4,100,300,0.3,1,close,5,4,4,4,4,4,20,69,1,0.0616471590053351,0.0582579746254822,0.0586613963074364,0.0594114803484668,0.0652519960617459,0.0799422656058191,0.0693159669868831,0.0598247401473851,0.0675114897851899,0.0854001051540176,0.317011342772312
4,100,300,0.3,1,close,5,4,4,4,4,4,20,70,1,0.062487444408583503,0.0565921180699985,0.0583663801714199,0.0611911729609306,0.0679573530934096,0.0804557390801579,0.0659268773085241,0.062638660871254,0.0703865787269947,0.0906414375597519,0.307048571938841
4,100,300,0.3,1,close,5,4,4,4,4,4,20,71,1,0.0637324471164149,0.0586057465509663,0.059363769342875,0.0647942416880552,0.0687725800252064,0.0856460532543779,0.0695821349818388,0.066728159788704,0.072301069692,0.0899651009315092,0.296737606221891
4,100,300,0.3,1,close,5,4,4,4,4,4,20,72,1,0.0675202934424379,0.0598560772326523,0.0613826765152811,0.0654781659256148,0.0712247679629728,0.0887271472277652,0.0727345816692348,0.0707842266103873,0.0738412410482021,0.0925891120066308,0.283857451293382
4,100,300,0.3,1,close,5,4,4,4,4,4,20,73,1,0.0679764502943603,0.0588477931655154,0.0633202638325789,0.0673305801409735,0.0727508308029958,0.0860241719996083,0.074076091211164,0.0721239144473407,0.0756668571453259,0.0968809206965404,0.274313096046892
4,100,300,0.3,1,close,5,4,4,4,4,4,20,74,1,0.0692822235902193,0.0591039777925279,0.0644283693200532,0.0654585319838546,0.0713940456546284,0.0894437586277293,0.0722403807902016,0.0752969126051997,0.0736136116115789,0.0914138072217375,0.264140905455203
4,100,300,0.3,1,close,5,4,4,4,4,4,20,75,1,0.068314790205208,0.05874331081213,0.0668645994849865,0.0648237103007213,0.0725271924967432,0.0905955740682616,0.0718224461610506,0.0802074961250974,0.0729696405225691,0.0861844817981402,0.253351690886487
4,100,300,0.3,1,close,5,4,4,4,4,4,20,76,1,0.0689187568275707,0.0626243734222626,0.0692895050012693,0.064370585671792,0.0693273584024517,0.0888446145551136,0.0768365970397072,0.0792577298153636,0.0685520596281097,0.0852007982450342,0.242760207686504
4,100,300,0.3,1,close,5,4,4,4,4,4,20,77,1,0.0719779929635439,0.065291079104644,0.0691808631102805,0.0672093010580518,0.0742704727539533,0.0931074088930177,0.0773359389608417,0.0761578711035626,0.0748348388735401,0.0954731988002631,0.232202925317915
4,100,300,0.3,1,close,5,4,4,4,4,4,20,78,1,0.0784153687569417,0.0670304021838234,0.0724422532119002,0.0708000071070298,0.0752947017607465,0.103954740269316,0.0797961069679206,0.0762575711358922,0.0791985422796413,0.102121587044242,0.222422058034673
4,100,300,0.3,1,close,5,4,4,4,4,4,20,79,1,0.080908613970805,0.0697634948169533,0.0734030950415874,0.0714890567524728,0.076882676942204,0.108461384229292,0.0810031351686313,0.0746246109665812,0.0824405701278848,0.108243018883845,0.212034625297817
4,100,300,0.3,1,close,5,4,4,4,4,4,20,80,1,0.0836234896986385,0.071531022200502,0.0763287830444609,0.0774935229639093,0.0774891694638385,0.108404485191521,0.0816181162054177,0.0796151324525548,0.0899268755484492,0.114984508366499,0.200955801260238
4,100,300,0.3,1,close,5,4,4,4,4,4,20,81,1,0.0864714952481987,0.0736698059224968,0.0800495781469276,0.0808795387997095,0.0797652942706323,0.111822122485864,0.0866902128055477,0.0867403391655821,0.095604589744254,0.118352757217432,0.190999469256935
4,100,300,0.3,1,close,5,4,4,4,4,4,20,82,1,0.0883003833715379,0.077898412984110793,0.083726671773686,0.0834210939350892,0.0822938210602138,0.114831461473157,0.0939337153314376,0.0935973849125016,0.0985000155346605,0.123536244122519,0.182268945610697
4,100,300,0.3,1,close,5,4,4,4,4,4,20,83,1,0.0886940681123307,0.0788013295233305,0.0858412704028306,0.0869669083355024,0.0863810638495936,0.116097197707451,0.100183998998227,0.100064827613769,0.104840158141725,0.131622887070681,0.171904512925406
4,100,300,0.3,1,close,5,4,4,4,4,4,20,84,1,0.0936276300058871,0.0780939207463029,0.084536199433762907,0.0863257719612863,0.0892004828601094,0.122778960161138,0.100735661710603,0.0977555687764708,0.103703188538627,0.13499536193629,0.16328492495876
4,100,300,0.3,1,close,5,4,4,4,4,4,20,85,1,0.0986150308160542,0.0805066802690512,0.0900028043439641,0.088318915814595,0.0918493538866627,0.12891716451398,0.106990579107331,0.104902403263784,0.106486074941085,0.141916584489567,0.152484864115678
4,100,300,0.3,1,close,5,4,4,4,4,4,20,86,1,0.0992984513886622,0.0826354128804802,0.0962965317693442,0.0893743201953155,0.0984027256210063,0.136566697951794,0.116409143311339,0.108162896608595,0.109224686022017,0.152675144170432,0.140694300956883
4,100,300,0.3,1,close,5,4,4,4,4,4,20,87,1,0.103180960171807,0.0876796725250602,0.0984556298056476,0.093634976645254,0.101418739245827,0.146264593413917,0.13338715015867,0.113600601280438,0.122389620227829,0.169037510614338,0.130043815992322
4,100,300,0.3,1,close,5,4,4,4,4,4,20,88,1,0.107705072026462,0.0870552060034536,0.107611807915967,0.101184115052466,0.102474316809606,0.158185890202676,0.13758712202739,0.130302407741713,0.138912003638134,0.173769930908684,0.121631123657929
4,100,300,0.3,1,close,5,4,4,4,4,4,20,89,1,0.115069906441106,0.0956608361050708,0.111353864106462,0.101470622091304,0.104835851692166,0.176973309569946,0.146185488644264,0.144427782039087,0.142301242271864,0.17992110864118,0.110164526401317
4,100,300,0.3,1,close,5,4,4,4,4,4,20,90,1,0.116655586213338,0.0927799951114845,0.116633368464071,0.107860016797263,0.10797438777023,0.176974947941523,0.142930770576747,0.16112427936011,0.154382241009284,0.196273422319462,0.0998642658599106
4,100,300,0.3,1,close,5,4,4,4,4,4,20,91,1,0.121366396637961,0.0965838884504796,0.123805350989567,0.110256114533949,0.109478796093832,0.195315048901289,0.150020273812015,0.176952024660652,0.162297523385828,0.189125697236229,0.0900068211667974
4,100,300,0.3,1,close,5,4,4,4,4,4,20,92,1,0.129543865438887,0.112158173704228,0.123624377204922,0.112467245107668,0.11610864388795,0.236184496276396,0.187779096738221,0.180212910495191,0.16758478691792,0.216668233249849,0.0803613303755664
4,100,300,0.3,1,close,5,4,4,4,4,4,20,93,1,0.14041839893668,0.115813452314141,0.130789838452093,0.122580703503349,0.123799208666303,0.271414443388982,0.209110379624319,0.199695621293766,0.186555110384446,0.242583125321904,0.0721934696162635
4,100,300,0.3,1,close,5,4,4,4,4,4,20,94,1,0.157780546412551,0.124055981738491,0.149373894447915,0.138130659763604,0.126742514759095,0.328926916947829,0.255883394567157,0.262094707020691,0.238728050572342,0.254970971630925,0.0594707305459093
4,100,300,0.3,1,close,5,4,4,4,4,4,20,95,1,0.157443377033549,0.160782954410992,0.173253549512771,0.14515875695888,0.141721545995885,0.315879660562592,0.413734711262043,0.351517736141631,0.263365488486294,0.294290142429284,0.0504777666601814
