Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,VselecMethod
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,19,51,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,13,13,20,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,18,15,29,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,17,43,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,19,55,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,16,15,29,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,13,16,15,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,18,19,52,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,13,15,34,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,17,19,41,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,11,12,19,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,14,15,13,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,12,14,25,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,18,17,34,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,20,54,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,15,10,20,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,17,15,21,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,10,14,25,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,16,17,39,AIC
54,100,100,0.5,2,wide,5,4,4,4,4,4,20,5,20,19,55,AIC
