Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,VselecMethod
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,12,12,70,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,12,9,73,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,10,10,74,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,15,14,65,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,9,8,77,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,15,11,68,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,7,14,73,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,9,10,75,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,11,14,69,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,7,11,76,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,13,10,71,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,13,12,69,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,13,10,71,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,13,9,72,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,12,8,74,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,13,6,75,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,13,10,71,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,9,10,75,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,13,11,70,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,10,11,73,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,11,11,72,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,8,8,78,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,11,13,70,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,15,12,67,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,8,10,76,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,13,13,68,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,14,12,68,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,10,8,76,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,13,8,73,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,13,9,72,AIC
60,100,300,0.7,2,wide,5,4,4,4,4,4,20,5,12,7,75,AIC
