Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,VselecMethod
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,11,10,73,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,9,12,73,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,8,9,77,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,13,14,67,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,6,9,79,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,12,12,70,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,13,10,71,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,11,17,66,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,11,10,73,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,10,10,74,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,11,9,74,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,10,11,73,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,6,9,79,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,10,11,73,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,13,11,70,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,13,11,70,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,8,12,74,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,9,9,76,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,12,10,72,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,11,11,72,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,8,10,76,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,8,7,79,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,9,9,76,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,13,8,73,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,12,10,72,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,14,12,68,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,10,7,77,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,13,9,72,AIC
48,100,300,0.7,1,wide,5,4,4,4,4,4,20,5,12,12,70,AIC
