Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
136,100,300,0.3,3,wide,5,2,2,2,2,2,10,4.676299397087371,4.544670399344735,4.521589748741229,4.404834457159366,4.29349563965364,5,5.435229318515164,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
136,100,300,0.3,3,wide,5,2,2,2,2,2,10,4.676299397087371,4.544670399344735,4.521589748741229,4.404834457159366,4.29349563965364,6,5.435229318515164,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
136,100,300,0.3,3,wide,5,2,2,2,2,2,10,4.666512338709225,4.568121533975582,4.462666533837562,4.385145525037366,4.291697960090842,7,5.389187077557539,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
136,100,300,0.3,3,wide,5,2,2,2,2,2,10,4.498387261040074,4.657648146533259,4.589799478008072,4.337541908152223,4.363979442575258,8,4.014977674925547,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
136,100,300,0.3,3,wide,5,2,2,2,2,2,10,4.456842759275281,4.574217775879375,4.649764799203791,4.383915170078505,4.355148935591463,9,3.29956848633917,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
136,100,300,0.3,3,wide,5,2,2,2,2,2,10,4.523077747819155,4.576049187253313,4.69188135846862,4.443577868629766,4.111239102277811,10,3.0844902100418863,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
136,100,300,0.3,3,wide,5,2,2,2,2,2,10,4.519830429966971,4.5063210192082614,4.713975429883572,4.519809294960955,4.1547677118709005,11,2.958511032943648,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
136,100,300,0.3,3,wide,5,2,2,2,2,2,10,4.517633444383374,4.43749705585638,4.718574522599427,4.53780666157461,4.1343922040919026,12,2.941563418883709,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
136,100,300,0.3,3,wide,5,2,2,2,2,2,10,4.51545688965235,4.33293212452634,4.602447585493466,4.633427239391321,4.013696275752998,13,2.6783635070347196,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
136,100,300,0.3,3,wide,5,2,2,2,2,2,10,4.456244741559923,4.286489527734919,4.575705056544314,4.639908066904094,4.039002620724759,14,2.475309734778421,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
