Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
83,100,200,0.7,1,close,5,2,2,2,2,2,10,3.0712578560000905,4.792553485332322,6.557208510015286,5.633298536401265,2.511584900477395,5,334.8969756129655,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
83,100,200,0.7,1,close,5,2,2,2,2,2,10,3.0712578560000905,4.792553485332322,6.557208510015286,5.633298536401265,2.511584900477395,6,334.8969756129655,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
83,100,200,0.7,1,close,5,2,2,2,2,2,10,3.055450071618814,4.807630395041386,6.548703389252924,5.806317693162671,2.4940938694400008,7,334.879803662179,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5.416921256389536,5.502792512540724,5.6287994758328646,3.7595723612885914,4.626428112178099,8,93.53444643121918,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
83,100,200,0.7,1,close,5,2,2,2,2,2,10,6.200891488418062,5.386997603501609,4.787392122120291,2.2148873647609615,5.414675278311883,9,56.09564609891745,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5.698559727589241,5.039759660514825,4.742315965704844,2.979836305351273,5.277729918816303,10,45.580205952096,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5.6731787905220825,5.147360367555844,2.3938310484948353,3.1995868329820585,4.928236407503497,11,40.724078132056675,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5.756989902207237,5.1975828273738705,2.711236758311963,2.9468924669546968,5.005647914356513,12,34.314172322021385,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5.828949111740156,2.852864273225759,2.8621879571253794,3.405541725422743,5.259556600350983,13,30.245706657571322,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5.7535361720019,3.1600826400031985,3.1204910003419717,4.091880111964193,5.206862878426263,14,24.126261077676077,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
83,100,200,0.7,1,close,5,2,2,2,2,2,10,5.881392990161213,4.015058439057259,2.898549244577852,3.8030998364580744,5.202955188393791,15,20.71875269574508,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
