Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
140,100,300,0.5,3,wide,5,2,2,2,2,2,10,4.9001722777542485,4.695438449690209,4.648027953680259,4.408694499276624,4.49465459087661,5,7.266407089231775,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
140,100,300,0.5,3,wide,5,2,2,2,2,2,10,4.9001722777542485,4.695438449690209,4.648027953680259,4.408694499276624,4.49465459087661,6,7.266407089231775,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
140,100,300,0.5,3,wide,5,2,2,2,2,2,10,4.8854357243121775,4.713711103329458,4.487066201108267,4.399410237144837,4.494161540625631,7,7.1869046013818245,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
140,100,300,0.5,3,wide,5,2,2,2,2,2,10,4.601493992943592,4.81558506156401,4.66662379727554,4.3843502612819485,4.5934265084935335,8,4.066886162107759,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
140,100,300,0.5,3,wide,5,2,2,2,2,2,10,4.555921987335684,4.710508998132634,4.723407692470725,4.460321738412562,4.553458444093174,9,3.169699089304861,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
140,100,300,0.5,3,wide,5,2,2,2,2,2,10,4.624181996359924,4.713236404142966,4.7757767831996185,4.519812279458104,4.154920697902096,10,2.908413251739072,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
140,100,300,0.5,3,wide,5,2,2,2,2,2,10,4.630393173063082,4.5290260330361685,4.78838009588317,4.5997908918836306,4.18592757993588,11,2.7637611126906534,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
140,100,300,0.5,3,wide,5,2,2,2,2,2,10,4.628807704684642,4.444721001854598,4.7888197205617855,4.619159517946365,4.158449787405448,12,2.750034737014077,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
140,100,300,0.5,3,wide,5,2,2,2,2,2,10,4.629024154653238,4.341677514302156,4.668666914632987,4.704583338997541,3.9871897453775986,13,2.553268416397992,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
140,100,300,0.5,3,wide,5,2,2,2,2,2,10,4.463707932262096,4.291449314866894,4.644400297159908,4.722617663322376,4.027122173710134,14,2.3481804496524292,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
140,100,300,0.5,3,wide,5,2,2,2,2,2,10,4.352030404491471,4.495430331633541,4.64042111446362,4.7252558963680045,4.140519673005853,15,1.85724728101673,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
140,100,300,0.5,3,wide,5,2,2,2,2,2,10,4.410610086621596,4.458214420908947,4.604211639791299,4.766306281898368,4.111166687508108,16,1.7909522507847637,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
140,100,300,0.5,3,wide,5,2,2,2,2,2,10,4.405478047084559,4.241991384553152,4.562418839669536,4.745878362223735,4.057206564126038,17,1.5481773718172411,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
140,100,300,0.5,3,wide,5,2,2,2,2,2,10,4.363011293211198,4.447601640452519,4.546491447945705,4.765534122641479,3.975153111410846,18,1.2927773328580359,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
140,100,300,0.5,3,wide,5,2,2,2,2,2,10,4.344864884794877,4.438892911794702,4.53773843540014,4.716811886565709,4.017515368920242,19,1.2829320651452985,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
140,100,300,0.5,3,wide,5,2,2,2,2,2,10,4.314802167146049,4.448133480870426,4.527434412803282,4.644642631411991,3.9839142421857754,20,1.2638328472182432,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
140,100,300,0.5,3,wide,5,2,2,2,2,2,10,4.305325262798156,4.486869407022935,4.512240340769946,4.619481366930923,3.999877801182524,21,1.2547827528033024,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
140,100,300,0.5,3,wide,5,2,2,2,2,2,10,4.273518537427132,4.5547995236477785,4.593225081073997,4.619509558281617,4.012343046570478,22,1.1048056115952591,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
140,100,300,0.5,3,wide,5,2,2,2,2,2,10,4.247158343769577,4.591742179951526,4.598687839220243,4.634597156958867,4.037214941490589,23,0.9733632540541408,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
140,100,300,0.5,3,wide,5,2,2,2,2,2,10,4.260420062646176,4.589351213684584,4.622011525974748,4.618884778142978,4.111286143390018,24,0.8480915956096496,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
140,100,300,0.5,3,wide,5,2,2,2,2,2,10,4.273823544816112,4.562334530077131,4.604589288592284,4.633101287314239,4.168787378617093,25,0.7762618180549349,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method3
