Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
95,100,200,0.7,2,close,5,2,2,2,2,2,10,3.0894601043547048,4.317490534141028,5.134250996356975,5.053470063538479,2.899575871570328,5,212.32179980409546,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
95,100,200,0.7,2,close,5,2,2,2,2,2,10,3.0894601043547048,4.317490534141028,5.134250996356975,5.053470063538479,2.899575871570328,6,212.32179980409546,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
95,100,200,0.7,2,close,5,2,2,2,2,2,10,3.183059506130853,4.204484758491678,5.231603015732658,4.188103520408751,2.9898494647846188,7,211.22395372117802,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
95,100,200,0.7,2,close,5,2,2,2,2,2,10,3.563861593249889,4.265627464768677,4.970303597321603,3.756066017397997,3.403640335401785,8,139.63776772614327,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
95,100,200,0.7,2,close,5,2,2,2,2,2,10,5.276728585985164,5.0132980107861576,3.91700132873818,1.6576052571171966,4.889587846268817,9,70.12593540943998,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
95,100,200,0.7,2,close,5,2,2,2,2,2,10,4.775213492405531,4.545352609331482,4.161350348310889,2.9512830550011007,4.742565708614533,10,54.42496698596389,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
95,100,200,0.7,2,close,5,2,2,2,2,2,10,4.706728957323974,4.647165035818078,1.9605739390528123,3.1256835359185486,4.471521964139474,11,49.10316116275846,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
95,100,200,0.7,2,close,5,2,2,2,2,2,10,4.785253507795266,4.897652253127469,2.0729263754334526,3.0512507125667856,4.473347436201546,12,42.675904068966865,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
95,100,200,0.7,2,close,5,2,2,2,2,2,10,4.894524768207793,2.0614311700600396,2.1632973736221737,3.4488403826347636,4.803476204828686,13,36.99669374399133,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
95,100,200,0.7,2,close,5,2,2,2,2,2,10,4.929296929276915,2.410619452206748,2.3268211213573498,4.2774025683291175,4.717508189857858,14,27.151416082494272,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
95,100,200,0.7,2,close,5,2,2,2,2,2,10,5.085180404870322,3.334878824175788,2.129070962719081,4.201204226745156,4.685029908549489,15,23.91092591246728,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
95,100,200,0.7,2,close,5,2,2,2,2,2,10,5.009721932939073,3.033297279411167,1.9880925859125487,3.9624006517667234,4.718586532528414,16,23.04837089821208,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
95,100,200,0.7,2,close,5,2,2,2,2,2,10,2.480173836340074,3.185553857938056,1.5465974844063726,3.5012375544435828,4.224314483475445,17,16.866576835360732,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
95,100,200,0.7,2,close,5,2,2,2,2,2,10,2.509518279763524,2.8135703493146957,1.1666624975887132,3.3245098336921743,4.37402670511402,18,14.76731027135886,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
95,100,200,0.7,2,close,5,2,2,2,2,2,10,1.9525439241913891,2.5267860986856627,1.472470272931175,3.89136335649136,1.6105145318317358,19,8.061959942161478,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
95,100,200,0.7,2,close,5,2,2,2,2,2,10,1.8402314330021392,2.413715060901867,1.231991003242462,3.742327059604079,1.3383560647408788,20,7.003788168588999,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
95,100,200,0.7,2,close,5,2,2,2,2,2,10,1.4910680936023615,2.775502609150139,1.799001903626393,3.858539055381241,1.1940842571696373,21,5.751975124047249,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
95,100,200,0.7,2,close,5,2,2,2,2,2,10,1.4640118915775377,2.618553988008733,1.891876381991374,2.4786948590870934,1.3248002206449043,22,4.587510800003779,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
95,100,200,0.7,2,close,5,2,2,2,2,2,10,1.4821235942414062,2.727288080059669,1.8985030220404653,2.473717403355018,1.4333099085098842,23,4.2514710427754565,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
95,100,200,0.7,2,close,5,2,2,2,2,2,10,1.6195474280949624,2.798651205157772,2.3099487221475687,2.4662552025808617,1.4326717908352713,24,2.846275781128387,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
95,100,200,0.7,2,close,5,2,2,2,2,2,10,1.7094888647410278,3.077241168608975,2.4290673779954037,2.790283872773211,1.4028111777286907,25,2.226693053356978,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
95,100,200,0.7,2,close,5,2,2,2,2,2,10,2.0423563233686353,2.5474735955653767,2.598660816834831,2.724330982121461,2.0792028001364105,26,0.7143796623673034,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
95,100,200,0.7,2,close,5,2,2,2,2,2,10,2.0422190924102086,2.547606871794757,2.5987158134170874,2.724379515447667,2.0791236724441524,27,0.714379291799935,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
95,100,200,0.7,2,close,5,2,2,2,2,2,10,2.0544973146805865,2.536513337115246,2.637474037795092,2.7426219919201293,2.0758387064200523,28,0.7047383554890835,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method3
