Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,prop.s2,prop.s3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.9251993640600973,3.9984585896876537,3.9439450528523365,4.390035470657065,3.9148935121369983,5,4.366483223959802,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.9251993640600973,3.9984585896876537,3.9439450528523365,4.390035470657065,3.9148935121369983,6,4.366483223959802,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.91177271559797,4.0026398201067135,3.9529226785485077,4.346900486306352,3.9159077829269977,7,4.25033086170919,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.9034536191070632,4.057929567042272,3.9294637397437056,4.3850586084904855,3.9115845775793785,8,4.18439424919152,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.900324630737514,4.053482909409737,3.9057539300748707,4.390732921221749,3.9114217684832,9,4.1814261958336445,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.8118922463204967,4.114410617780149,4.0486681010923835,4.4617444019138395,3.9680186097770567,10,3.7062529573054532,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.8763317826440944,4.147663083720014,4.035795460460028,4.508442429477193,3.999617385771637,11,3.5296644590228543,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.9267204964917277,4.072279234115615,4.040511968020711,4.279180742843852,3.8707848016293793,12,2.8403312789941917,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.8869546918001303,4.065934458060953,4.05078745113857,4.253500743059384,3.8323148623390777,13,2.807777467024342,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.939881483004172,4.152084953295709,3.8085439263987686,4.28744416634953,3.8911938815995346,14,2.227048471026823,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.9803815471600617,4.16187184948981,3.806962501493926,4.255461709198291,3.839272617095177,15,2.134402502598857,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.004797672754981,4.106967390446208,3.7839313008514406,4.260556824423926,3.7621836132686157,16,1.7379548703750027,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.010862371147622,4.134203886885581,3.847379019761915,4.287747248906194,3.749373453151519,17,1.6873291543415034,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.02148419874054,4.034036866549695,3.9346908268561056,4.317481731637023,3.7971313034692593,18,1.5578798867147499,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.025640863998622,4.00546712104205,3.933846575589666,4.263918771055895,3.7946378748664342,19,1.5383018980679486,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.9750635972245676,4.034955502330216,3.9381157481251154,4.251195348835516,3.791512089165782,20,1.5007293591849926,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.9499466992671484,3.9241119541078966,3.9170563984005464,4.263111496428203,3.83563467034554,21,1.3095825903988998,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.960359483941908,3.880251575281722,3.92870017767211,4.26146623359649,3.835176350720945,22,1.2906664146474842,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.932653621499328,3.8924163730693127,3.97592144118574,4.20998165400739,3.79780121880464,23,1.2635033745011304,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.919518561697136,3.8987355569655557,3.985397432256689,4.212365964802641,3.772260650881919,24,1.2497520324129365,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.9508606625923908,3.9107296380462557,3.976299548437103,4.188435076155952,3.7553756966473673,25,1.2411095430870476,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.9546680629840596,3.909122072518201,3.976719590487436,4.181769118752246,3.751017718636558,26,1.2401668483913781,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.0372228783773965,3.932347096388363,3.9243786997346164,4.2489505662410325,3.800904015245145,27,1.1649831339693921,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.030476336443265,3.9410079588429134,3.950476996462976,4.251431017996153,3.7861613817259654,28,1.1469315227220427,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.05698482601076,3.9315715483720437,3.941579361141164,4.23348041251406,3.7693747099813355,29,1.1305843264818327,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.0557863035344,3.923546516211413,3.954166389580486,4.242365654947332,3.772544766569083,30,1.121021354246386,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.057132581540516,3.924694453204661,3.9518509324432873,4.243612534626833,3.772289378010441,31,1.120965671929789,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.0539890779941805,3.92776434154431,3.9504912680486446,4.241020507344978,3.7715009916697975,32,1.120093740361562,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.0129491288612895,3.881099617009451,4.003812811461674,4.249207855300268,3.7350427064929637,33,1.0846742170003323,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.006667267802391,3.8607572217584543,4.027011540669916,4.227092866368049,3.7284347187512186,34,1.072911979500058,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.991117767577976,3.8660950210535243,4.045629069345674,4.248060065057264,3.733583224688052,35,1.056390442175023,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.9866855198941775,3.764587029485921,4.1040426282706495,4.2563961355418245,3.7621835409483215,36,1.024984933053856,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.9901050413582366,3.7279561387407054,4.095469608929469,4.240846502458128,3.7265302691515685,37,1.015878685322431,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.990769279205317,3.728627255829529,4.093475103591269,4.241839805243516,3.7288178338853992,38,1.0157931661801785,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.0026720665888815,3.7417351941942902,4.086484167018096,4.231043311674168,3.711672959143674,39,1.0104052137022752,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.917658281617879,3.7466514727953535,4.09899132350867,4.253031761759053,3.7249581597328656,40,0.9611485634232327,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.920097262347186,3.745929715884507,4.098641606752904,4.253088288281883,3.72513141987438,41,0.9608749760722904,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.053552446939166,3.776116580844449,3.996458352731041,4.22409981042425,3.719928972249645,42,0.8319916171091272,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.05813661414988,3.7892408749780038,3.9760469477897042,4.227918266230672,3.712493649624917,43,0.8307364266317292,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.055407005330316,3.799220472049907,3.97299366632628,4.233099699128539,3.7222916587056307,44,0.8284401217523446,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.053054511048413,3.840014034370312,3.9831172908888064,4.294571025447089,3.728839718583858,45,0.7859655545570536,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.040717903890838,3.858004502465362,3.9748312842451266,4.302209884386798,3.7349278296544095,46,0.7799794038199582,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.044247410780669,3.837745322665444,3.9710989688391822,4.291063172812095,3.7316176473170217,47,0.7765732255033788,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.042892562746784,3.8372639383896696,3.9714604931901176,4.290854304223605,3.7320321586426046,48,0.7765279020983157,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.031002174562173,3.8157768708473263,3.948407129863075,4.265709743597986,3.6844118513153923,49,0.7621649420476799,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.02952774901419,3.8091475636239096,3.961980701173501,4.2652141971020106,3.6837303084666964,50,0.7602977580244311,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.035666969104376,3.8058513765974014,3.959074385130373,4.252160088225579,3.6744385813015548,51,0.7588767158071742,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.030180533380401,3.8021336002298933,3.963585323554081,4.252739843816348,3.6769901710803112,52,0.758743743554161,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.034981028275954,3.8068305535819182,3.947788733330306,4.253045330854941,3.684685927120311,53,0.7543820640489215,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.035052939287567,3.8082535849495187,3.9491303137427867,4.253850331566722,3.6852165132324637,54,0.7543561502516785,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.050416018595669,3.8116773042258907,3.940809011228099,4.2968798382073805,3.695102314422171,55,0.7387982082069137,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.044965852948379,3.7088225250900027,3.961706479267099,4.321272216220453,3.7341255524909527,56,0.7210156732772732,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.044765968047572,3.7091647218502595,3.9657802618248765,4.3136266523697335,3.7315418870372032,57,0.7193654835106814,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.9971408277875624,3.6860613146727967,3.9667483689693457,4.325516597399257,3.721299351347076,58,0.7092955861421059,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.995483865089444,3.6767839202449566,3.98507292282315,4.336576334104929,3.7511530736279624,59,0.7058028296710653,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.9891266888604044,3.68271023769606,3.9868280560752827,4.337131024961757,3.747758466881832,60,0.7053292150624162,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.043050641606929,3.6676583055806558,3.9615355471811804,4.3493915031398656,3.7720556668772804,61,0.681886539372601,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.958130789586325,3.358133792856394,4.0264374836711445,4.408757124976695,3.782002098001045,62,0.49320450854633613,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.94594696415375,3.3341330355209693,3.9972852696627053,4.434900002733224,3.798455156628763,63,0.48393026759950375,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.021121824140616,3.289193340353672,3.9371915704147296,4.445478200824088,3.826289031505356,64,0.4600756546957697,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.013244953761136,3.298333967170222,3.9439828307452984,4.4464873718838325,3.8176264519090397,65,0.45913054413517296,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.014260870945792,3.294702388579965,3.9488152003246335,4.447755290123153,3.81776447893097,66,0.4589487426834959,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.897906595589073,3.2287792601498766,3.979862887321445,4.383938789848564,3.8991311412795473,67,0.4298104481169421,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.894851141080566,3.2261960182788774,3.9775394806191446,4.381321755797088,3.8957347894986767,68,0.429774070280053,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.8939119659982024,3.2103012294426927,3.9677097847881506,4.362662009479803,3.8654722012447027,69,0.42765765589639004,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.895988057606363,3.2064214779676328,3.9774538064108578,4.362641266215883,3.84359789474529,70,0.42493256416805025,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.86753228100943,3.2427315476931637,3.975364036760384,4.37816275396298,3.8268194068126196,71,0.39360071228049975,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.870542187304869,3.249810227169882,3.9083760672873966,4.351983863324068,3.80941952492505,72,0.3901249500855604,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.8811279703048585,3.2400587834374797,3.8875952745371793,4.352356977540283,3.819253446028117,73,0.3891705606324425,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.934310937193284,3.1735729060171085,3.8239333082775544,4.379132679460574,3.837482628410467,74,0.3807544526645484,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,3.954683480930092,3.0346131796385887,4.1246433721592215,4.447296029203085,3.923249926410521,75,0.2756394213287532,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.059235894292634,3.053292569146396,4.071763292084256,4.411224348610351,3.9234661661756314,76,0.26428065939270673,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
122,100,100,0.3,2,wide,5,2,2,2,2,2,10,0.867,0.898,4.080692141037051,3.0680672976924086,4.0705008391170185,4.419964764333652,3.9368100643816106,77,0.2625599797963741,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
