Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,prop.s2,prop.s3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.576824386052676,4.026211662757748,4.909834793387106,5.01133480857659,3.9175784185720413,5,6.097144519198117,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.576824386052676,4.026211662757748,4.909834793387106,5.01133480857659,3.9175784185720413,6,6.097144519198117,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.581527321680202,3.925646623307265,4.886484563049891,4.849958916554338,3.8179834337951957,7,5.675180882949061,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.540652993626871,4.008987532475331,4.919231032076192,4.679347169653023,3.7867300719662986,8,5.295121355211386,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.436525387502617,4.215904688199023,4.787282197463589,4.557407001991162,3.9295269344592922,9,4.4435667780202035,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.514711017573448,4.28358415901116,4.837990106381198,4.645385278747869,3.9876420558567878,10,4.090710564634653,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.5256841837739445,4.306807503772096,4.818769258320218,4.621865241415692,3.966578195658934,11,4.081473501495012,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.517071354668937,4.325930237580292,4.8291696009535485,4.621403106125848,3.922258568250681,12,4.046399910983464,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.529388405930074,4.336737851298017,4.844891351397314,4.634164604940327,3.9538037947749247,13,3.977832363983071,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.53258715449827,4.329511259330624,4.866017236744475,4.696683023780976,3.942250125897026,14,3.9286984887508902,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.505451913869015,4.328129361151695,4.847665505293396,4.787826136459786,4.0447907527246185,15,3.797476460290087,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.529065149004093,4.261032988839347,4.740816331254393,4.8235498659916365,4.117661474448659,16,3.644232691752825,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.616636532860292,4.284990159621307,4.650785827655629,4.831729369036653,4.095433275261945,17,3.468158652266818,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.577544958454979,4.289999819385385,4.617380889485617,4.8082942222348946,4.0723081419363805,18,3.3969670935547076,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.574219735130947,4.286687577111047,4.612724794565461,4.8088181975804005,4.07060007578284,19,3.3936976103247494,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.567247417677444,4.2601789742959975,4.68298615953455,4.664970667444441,4.028152343943797,20,3.122075200726004,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.5065164708262415,4.219664898123915,4.674011859579788,4.6224051957902725,4.087020347123901,21,3.0202134711819895,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.483607993778677,4.156457876221664,4.710774181288917,4.596651112169763,4.093534933100063,22,2.912066239950497,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.484649765661509,4.223378135943604,4.6811857820694724,4.62132247560436,4.084593898453985,23,2.7759269313987085,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.483653610319763,4.224234317621512,4.68154919666719,4.6208453070000575,4.084064739284742,24,2.775813072193723,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.522438198420138,4.2068864374685475,4.6935081667207115,4.593386459577231,4.047170852152009,25,2.7178708580997224,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.53959619722952,4.192842623624855,4.6770922826427475,4.610921482752629,4.059065811654702,26,2.656393469982377,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.407480283661319,4.107744289396955,4.760648672556582,4.663188259441902,4.21400590865103,27,2.1232116649327626,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.372890349983978,4.087878814512226,4.767967791358387,4.713300187833609,4.216206816577043,28,1.9903168713083201,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.362158202199136,4.081549607673879,4.7724267684381205,4.703973653164393,4.223932975377287,29,1.987176308987555,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.349900522321097,4.094143700006356,4.771204497044187,4.685309797318606,4.208172497322052,30,1.9750525536119634,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.344110732128866,4.0720080535111105,4.780318420505479,4.676067762355225,4.17164388230218,31,1.9217009447326543,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.326784277704079,4.168660601744325,4.753128089311672,4.655082726233622,4.143759506278479,32,1.534820521958235,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.3183842241310355,4.180518880806483,4.722805218918489,4.646230514769153,4.19362375236508,33,1.4044038078049603,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.296119721064967,4.225968715915559,4.651441826574797,4.545273003780635,4.2384091939684945,34,1.1339729874244775,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.293077755631213,4.218402789761578,4.649450834333481,4.546085674479049,4.243733681001744,35,1.131276095233071,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.341268003784905,4.211870344892838,4.648389878056034,4.597516275127141,4.281688786244754,36,1.1145312468659658,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.281712658427481,4.191683283620698,4.715533926335879,4.56451466107088,4.225337518151304,37,0.8896123148288342,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.283790894822571,4.1667568066756955,4.74537527250673,4.571577621837095,4.2741045139571705,38,0.8415031848367694,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.276268937569538,4.166357073841046,4.759412289990263,4.593180442664997,4.278874640980207,39,0.8369012696267736,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
52,100,300,0.3,2,wide,5,4,4,4,4,4,20,0.867,0.898,4.29167437176342,4.190716886642161,4.826108861197986,4.687477063050987,4.324073724190018,40,0.7529616425838085,4.337979654927858,4.40163586239555,4.521484364422404,4.721712696314266,4.299870958324814,Method4
