Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,prop.s2,prop.s3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
105,100,50,0.7,3,close,5,2,2,2,2,2,10,0.867,0.898,4.930456524312898,0.7809990407564334,4.562621925409933,3.774962719171925,1.7679271535150936,5,170.72114931240603,2.1106225030931705,2.163129758953678,2.261987611325993,2.427147313284432,2.079188285400228,Method4
105,100,50,0.7,3,close,5,2,2,2,2,2,10,0.867,0.898,4.930456524312898,0.7809990407564334,4.562621925409933,3.774962719171925,1.7679271535150936,6,170.72114931240603,2.1106225030931705,2.163129758953678,2.261987611325993,2.427147313284432,2.079188285400228,Method4
105,100,50,0.7,3,close,5,2,2,2,2,2,10,0.867,0.898,3.401369349895443,4.230423892472718,5.061100672837267,4.5680481130428445,3.009564035706503,7,55.23947398852122,2.1106225030931705,2.163129758953678,2.261987611325993,2.427147313284432,2.079188285400228,Method4
105,100,50,0.7,3,close,5,2,2,2,2,2,10,0.867,0.898,3.8570609335211423,4.269571603159161,5.231790571435687,4.710690795805008,3.1067765408469454,8,40.49788431589176,2.1106225030931705,2.163129758953678,2.261987611325993,2.427147313284432,2.079188285400228,Method4
105,100,50,0.7,3,close,5,2,2,2,2,2,10,0.867,0.898,3.9272819667930983,4.259767875308446,5.270645881242672,5.165320870852111,3.1227207472988585,9,40.32252160347925,2.1106225030931705,2.163129758953678,2.261987611325993,2.427147313284432,2.079188285400228,Method4
105,100,50,0.7,3,close,5,2,2,2,2,2,10,0.867,0.898,3.934164193994325,2.9177678876199256,5.380385644403623,5.045573841142005,3.1339277330974364,10,39.013231661968156,2.1106225030931705,2.163129758953678,2.261987611325993,2.427147313284432,2.079188285400228,Method4
105,100,50,0.7,3,close,5,2,2,2,2,2,10,0.867,0.898,4.09419937936923,2.835425761811133,4.241085683982631,4.892745382492556,3.2420636714382383,11,37.82141558434037,2.1106225030931705,2.163129758953678,2.261987611325993,2.427147313284432,2.079188285400228,Method4
105,100,50,0.7,3,close,5,2,2,2,2,2,10,0.867,0.898,4.839019588404446,2.6372371210405823,3.969096811373929,4.866877132276184,3.818923000472854,12,21.60344742220976,2.1106225030931705,2.163129758953678,2.261987611325993,2.427147313284432,2.079188285400228,Method4
105,100,50,0.7,3,close,5,2,2,2,2,2,10,0.867,0.898,4.746470481673556,2.6204100756363164,4.087085106177725,5.20741557763337,1.9109812059915434,13,17.11173090525098,2.1106225030931705,2.163129758953678,2.261987611325993,2.427147313284432,2.079188285400228,Method4
105,100,50,0.7,3,close,5,2,2,2,2,2,10,0.867,0.898,4.859713706065426,2.9427869527556503,4.057023667374435,5.074375387475043,1.8923303893328813,14,15.620183588415891,2.1106225030931705,2.163129758953678,2.261987611325993,2.427147313284432,2.079188285400228,Method4
105,100,50,0.7,3,close,5,2,2,2,2,2,10,0.867,0.898,3.493668976059108,2.95129836928612,3.995001833218183,5.103577618291698,2.0539323628152135,15,14.221343732023024,2.1106225030931705,2.163129758953678,2.261987611325993,2.427147313284432,2.079188285400228,Method4
105,100,50,0.7,3,close,5,2,2,2,2,2,10,0.867,0.898,3.4711010197803778,2.4311374709995337,3.6387023520801325,4.780436907389353,1.8022974661985618,16,11.880461571864119,2.1106225030931705,2.163129758953678,2.261987611325993,2.427147313284432,2.079188285400228,Method4
105,100,50,0.7,3,close,5,2,2,2,2,2,10,0.867,0.898,3.642949293174681,2.4046476023067567,3.3865506636752367,4.6460808247915715,0.9061958648597775,17,9.811059735851334,2.1106225030931705,2.163129758953678,2.261987611325993,2.427147313284432,2.079188285400228,Method4
105,100,50,0.7,3,close,5,2,2,2,2,2,10,0.867,0.898,3.675163700340566,1.8425233538457193,3.44077181164377,4.75738821795008,0.8899304524266202,18,9.184388605072563,2.1106225030931705,2.163129758953678,2.261987611325993,2.427147313284432,2.079188285400228,Method4
