Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,prop.s2,prop.s3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,7.106856276908024,4.447788656405869,9.674202875815146,7.8454183356562694,4.738991975961378,5,526.3144991963425,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,7.106856276908024,4.447788656405869,9.674202875815146,7.8454183356562694,4.738991975961378,6,526.3144991963425,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,6.703985008028465,4.441182496255053,8.44575379347967,7.094102039739563,5.316935908239247,7,487.19102750956876,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,6.701798065722027,3.0068823271850165,8.354816874089439,7.063392303147383,5.421599865944844,8,485.34926755259033,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,4.186079821989217,4.226847318334105,7.6942376652880515,7.453150069623823,5.629648089389757,9,443.9486224944402,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,2.7076629686251774,5.078643955077697,9.990913787671305,5.335788055468524,5.6108632641294,10,298.4780783476483,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,3.283158096690412,3.7322276303378596,9.92403917289274,7.886505489454763,4.512477346780765,11,184.0026977141343,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,3.2771398847440025,3.9623157589568447,9.93769263209427,7.826015922743347,4.456774989925503,12,183.03453582839154,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,3.2090247153856755,3.7607758852324533,9.82136979396868,7.003848170313442,4.415788428695616,13,180.8346034506686,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,3.021187188132489,3.5248468695239037,10.078810034870248,7.406938603622768,4.926322114681289,14,175.55437069146134,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,1.9305641610925195,3.5659871763044775,9.950877432666038,7.259518652687528,4.6632303530095305,15,173.30508714693434,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,1.8240546741873465,3.577016181421842,9.903691837556101,7.605331274663145,1.6373834523379454,16,163.78142011610834,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,3.794602084953117,1.9528719057339516,8.595579088192002,7.438237233604687,2.4137353888942275,17,102.98436053420902,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,3.6729849310751117,1.6941201565175164,8.343250827727337,7.402273962039334,3.1648095930206175,18,93.95830604549045,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,3.8757054533448523,1.2772291612655546,8.511587539122667,7.224417138525361,3.496479858910501,19,88.0247914433319,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,3.923270314621746,1.3575349862943509,8.486409475389733,7.115965360592166,3.434218586961743,20,87.91282059472924,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,3.8917630266212844,1.2641921256829407,8.762147896549111,6.351175286678289,3.9758407268497744,21,75.96940813922872,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,3.9660757927629695,1.0858723468486111,7.836734319139957,5.98350082629766,2.906419942509915,22,69.2785274946127,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,3.9117797964585694,1.1241803037566376,7.860815897695956,5.950818095434463,2.867429973968266,23,69.21026336205269,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,3.8876761773931126,1.054271864004723,7.513032161498391,5.431988329514108,3.006630450348115,24,64.0943787627169,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,3.862313360579636,1.17864027775915,7.441522071141341,5.008208943833745,3.0152721356126437,25,63.864651181440415,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,3.815856828978592,1.273130421027955,7.648832302146323,4.679613306895861,3.298399283706817,26,57.29246083032333,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,3.0525925295989635,2.1459781577783037,7.761297896733064,4.353219776314114,2.054860535611095,27,45.5755348282959,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,2.888835180104574,2.5487582723997804,7.745196327499521,4.386617700147076,1.9359392915219704,28,44.49421035772849,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,2.897426405645424,2.4566893229090523,7.6716012487667165,4.198304082551786,2.1861282095912165,29,43.98095414150375,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,2.9182485060360634,2.2926407898028796,7.6560634968978905,4.463881859154495,1.8217340718020905,30,38.811025078992444,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,2.9277797125313345,2.5746342839429115,7.647562519644807,4.752975413491416,1.9420161033257854,31,38.12570345915141,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,2.4934187066193996,2.6979489980369395,7.545828783104113,4.652630877588305,2.02931692626885,32,37.42054800677542,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
22,100,100,0.7,2,close,5,4,4,4,4,4,20,0.867,0.898,2.518657216761615,2.6926425608045226,7.5111786372161875,4.663239208498773,2.050007001705072,33,37.265779569903145,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
