Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,prop.s2,prop.s3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,0.867,0.898,4.811546734844853,4.246474058712438,4.283876866027389,5.246158247734218,4.662120910990721,5,19.690455837427017,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,0.867,0.898,4.811546734844853,4.246474058712438,4.283876866027389,5.246158247734218,4.662120910990721,6,19.690455837427017,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,0.867,0.898,4.716089377117707,4.087852838063862,4.434522576545437,5.181241026014828,4.494156650739347,7,13.474875472687737,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,0.867,0.898,4.738745916701417,3.8499920418944473,4.42062514049444,5.191621030009453,4.450000257945902,8,13.401111493621855,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,0.867,0.898,4.369722964296631,3.9205942526160182,4.435892809288892,5.230332724981546,4.482948650587257,9,13.201638224468375,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,0.867,0.898,4.466174462915753,4.2061325009064205,4.688737857289852,5.03223853791888,4.261421037987213,10,8.686716165782538,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,0.867,0.898,4.429790793614594,3.8704114465597907,4.701729257239016,5.088251026202747,4.2978437553864,11,6.519161717689221,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,0.867,0.898,4.344104353517843,3.848732643863882,4.607884497976714,5.08247893552336,4.199537326859356,12,5.8357089278976835,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,0.867,0.898,4.464332017040261,3.9588996741626854,4.649653888343921,4.72072232026924,4.065867669741356,13,5.478367878044724,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
66,100,100,0.5,3,wide,5,4,4,4,4,4,20,0.867,0.898,4.409448214915408,4.011594709280505,4.650154515615809,4.694014133774705,3.982501202924412,14,5.346670176888521,3.89788368870347,3.955081857554072,4.062771509956047,4.242686311541387,3.8636411890370606,Method4
