Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,prop.s2,prop.s3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
18,100,100,0.5,2,close,5,4,4,4,4,4,20,0.867,0.898,4.675028884309079,3.2111148574554718,8.361125469559417,5.123086197844744,3.366973809395806,5,356.4297322054836,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
18,100,100,0.5,2,close,5,4,4,4,4,4,20,0.867,0.898,4.675028884309079,3.2111148574554718,8.361125469559417,5.123086197844744,3.366973809395806,6,356.4297322054836,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
18,100,100,0.5,2,close,5,4,4,4,4,4,20,0.867,0.898,4.4857028160117505,3.249344030301506,7.667137399003642,4.907522533826313,3.635263410081925,7,345.9126340363755,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
18,100,100,0.5,2,close,5,4,4,4,4,4,20,0.867,0.898,4.508908013693225,2.4345254420087246,7.529981098134222,4.912897460741729,3.716579027307696,8,344.313456827022,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
18,100,100,0.5,2,close,5,4,4,4,4,4,20,0.867,0.898,3.3120816905289714,3.252948432504486,7.004099735868586,5.091227609392927,3.8227763781236863,9,316.87228013293105,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
18,100,100,0.5,2,close,5,4,4,4,4,4,20,0.867,0.898,2.335274708411731,3.8820907411024175,8.716831587679325,4.181712523003896,4.223315575479275,10,247.53795785405606,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
18,100,100,0.5,2,close,5,4,4,4,4,4,20,0.867,0.898,2.579647030773743,3.260013720564268,8.890713633341251,6.028611727041213,3.369835656172334,11,197.68253431168924,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
18,100,100,0.5,2,close,5,4,4,4,4,4,20,0.867,0.898,2.5605453419540583,3.5662268264583323,8.900829224495387,5.950776344511477,3.277570161947068,12,195.75780516278678,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
18,100,100,0.5,2,close,5,4,4,4,4,4,20,0.867,0.898,2.4870930307864896,3.324187053836988,8.720472841552107,5.428650801161664,3.252383847373845,13,193.1907332974314,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
18,100,100,0.5,2,close,5,4,4,4,4,4,20,0.867,0.898,2.6461478802710174,3.2455148768606854,8.965614559377741,5.776569811075919,3.6716002984745213,14,189.46199835035054,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
18,100,100,0.5,2,close,5,4,4,4,4,4,20,0.867,0.898,1.8012083975977977,3.2861794973207634,8.759247878872065,5.59994870801713,3.2503703826514676,15,184.81028692017327,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
18,100,100,0.5,2,close,5,4,4,4,4,4,20,0.867,0.898,1.7271627520985195,3.3149618896754216,8.733536466224328,6.052665278762858,1.6854431413973838,16,176.0225853973592,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
18,100,100,0.5,2,close,5,4,4,4,4,4,20,0.867,0.898,3.1409797650155302,2.197593732068108,7.81210125969186,6.236153875887425,2.1533876440617976,17,122.98921813206452,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
18,100,100,0.5,2,close,5,4,4,4,4,4,20,0.867,0.898,3.0781915454829694,1.9810532179942186,7.4319139914723165,6.177504952757094,3.040158247825137,18,107.86641275647702,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
18,100,100,0.5,2,close,5,4,4,4,4,4,20,0.867,0.898,3.3273791018395524,1.5075840387533577,7.547324040575554,6.117743099053064,3.3024423762732384,19,99.9227588467499,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method4
