Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,prop.s2,prop.s3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,5.9920771778887625,5.471543604372902,3.227991189947713,6.280624701069928,13.296723884312954,5,1094.4980154539114,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,5.9920771778887625,5.471543604372902,3.227991189947713,6.280624701069928,13.296723884312954,6,1094.4980154539114,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,6.265699397757763,6.1812036318880255,2.2881127801917263,1.1901475426181587,13.373773364096081,7,1079.2732455984437,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,6.564107208616592,6.573324792058613,5.262566761402627,9.923110225506885,11.834980593748154,8,421.16305582265085,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,8.261684779819392,5.48815555444161,4.816333403502899,8.884103293341001,12.429860580032047,9,259.26040586671684,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,9.282970398067393,5.82016599836432,5.006656908319512,9.67190082911519,12.014022777574846,10,188.90483726005704,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,9.450405739344596,6.431950095567634,0.5791521021795558,9.282302965155083,11.828773441053347,11,161.19759001257253,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,9.291426240416527,7.204693889015398,0.8722489807115795,9.218806232316487,11.06180223335497,12,142.6762982882699,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,9.128387527411421,7.176528215078645,0.4113621422002299,8.798841598219054,10.848922675386259,13,141.3180150893094,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,9.657394708610786,7.43338745449488,1.4878353011094254,8.40140506629906,10.911116480622072,14,124.24534464880115,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,9.212633818401915,7.5961233877647505,1.899282700809329,7.509562868192445,10.715498565383331,15,106.40005886908877,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,8.868847922067511,6.906138295451303,3.5762266248247445,8.54916843292125,5.775111040605479,16,91.08598807144779,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,8.868518629458269,6.918253878963613,3.439114159488647,8.410332853982968,5.805810179992022,17,90.9946989206384,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,4.682074246899365,6.847436533879773,3.728838481283188,8.470902192406324,4.9017778899991,18,77.71785893320076,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,4.308192744003518,3.5230141458315134,3.4084594746462082,7.598039689701736,4.58985159646253,19,62.914891119137025,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,4.330559776925932,3.522599126522283,3.3885999639474553,7.211920468142568,4.551767491382563,20,60.77555968675014,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,4.1725440534098315,3.5356906883561234,3.90752168598998,6.62675981271512,5.120065506119077,21,51.28265437102216,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,3.430652590988901,3.48310980125073,4.003869537284478,6.693682214553194,5.033502212958331,22,50.48606107756045,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,2.2744758340910916,3.779049272043771,4.091712407264052,7.121615224691475,4.988217736670863,23,48.39843715184007,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,2.1158673462072812,2.335202527949238,3.904270783404576,6.951300406649727,4.791854109671617,24,45.4791686477336,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,2.105689489781465,2.325670678515993,3.902434460410739,6.9461867718674775,4.793193154924205,25,45.478928609134776,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,2.3155421380942123,2.649781468823942,4.006135890814056,5.377991696429693,5.013157958242371,26,41.96669458004052,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,2.3143813192925364,3.123796904912001,4.1209743923099875,4.770308535748872,5.650790310910076,27,39.03668105197073,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,2.0862255190179235,3.46743738433275,3.4153140700880082,3.259451389255575,5.92325742705801,28,32.75385895929592,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,2.0764473984294187,2.869659367493637,3.11215306671119,3.811508674608683,5.8517697032509135,29,30.509835667720605,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,2.1346496597714832,3.035764165765786,2.6333346432904343,4.098362940380037,6.03331272813589,30,24.99348865953784,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,1.3895218825674083,3.078965408033906,2.4580332337310047,3.9390151444257606,5.713899819068464,31,23.699924566314635,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,1.8233022027110748,2.7557404770535627,2.8049361792016954,3.664286599505548,6.102207940942757,32,21.823769453014258,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,2.359120588066719,2.774165516883589,1.9667488588003477,3.2582431875160642,5.559268278141367,33,16.28534438005995,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,1.8755033549283975,2.7245729627632334,2.614305238992967,4.207293716790722,5.3256441198329005,34,13.137633276898912,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,1.9776863331161767,2.871543908221143,2.6653448008962455,4.270298023203552,5.337944044012092,35,13.008630089756286,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,2.321528227002791,2.5787740692157626,2.65288529951524,3.522407320552952,5.624058075983503,36,12.090749839604907,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,1.4859382633359224,2.5097821280935593,2.953768829965015,3.3635793654441475,4.175596752596024,37,8.25902931377396,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,1.4589104074609935,2.663992760064534,3.0339125955527164,3.3475941505979683,4.133507737604016,38,8.090017282210992,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,1.1018400726687663,2.3977663607800523,3.1250716940384273,3.5991911782793475,3.766753299408906,39,7.217853293345965,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,1.2444679554674114,2.5258654058175134,3.1185678013517837,2.799788811615793,3.631102928816562,40,6.018705670829875,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,1.2156658387314268,2.4812015146444883,3.117838969973605,2.9229817360366,3.641800354073822,41,5.99037272573374,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,1.272001483786651,2.4821201419790717,3.245621707229875,2.899706354282449,3.515564969115805,42,5.9452812423239605,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,1.9428748948848447,2.1940361494199694,3.3102792790204734,3.158583781777131,2.6473191312652316,43,4.642630733468596,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,1.9594893056061777,2.1705875146678633,3.300730088512362,3.1549376829309614,2.66956396492128,44,4.638603244189597,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,1.60722767370576,2.132917316299933,3.429663506555334,3.206186192125885,2.395911758770544,45,4.516627049559398,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,1.5442029420238557,1.7728470047613014,3.2844963454259353,3.2116461932537117,1.9673763319692514,46,4.134866449790564,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,1.5440348305407385,1.7970319720702388,3.2833837528128327,3.1843552168658573,1.9571881283165466,47,4.130635428000682,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,1.6620605618340665,1.7003394174024486,3.3025143950466855,3.0717946127607765,1.9041519843174435,48,4.036996113121406,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,1.6558955918893268,1.738900692230551,3.285985592964061,3.0842781229773855,1.9579301099999762,49,4.030194667505053,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,1.6476648343628255,1.7437100743423952,3.2811758902499157,3.0848917612435245,1.96008697802375,50,4.0300126048914935,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,1.52300723494597,1.5590494656492497,3.2146522615688684,2.950568601157718,2.096318168340165,51,3.881510844543341,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,1.5468514510734153,1.4840658277827792,3.306386076442229,3.2535266641514493,2.077228150576191,52,3.7133824180586736,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,1.6322741321886727,1.083072330546956,3.5110355824537995,3.464496106196327,2.0258960862857487,53,3.3895518204077053,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,1.4977491902299134,0.99850317487298,3.393474898336795,3.3799928555312664,2.0155989907119047,54,3.3476358790320906,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,1.4581757210163004,0.9812824787818722,3.41138389724317,3.380683645524477,2.050073736638974,55,3.3143539787589873,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
35,100,200,0.7,3,close,5,4,4,4,4,4,20,0.867,0.898,1.659372445422114,1.4386040013061152,3.6063353427710636,3.443072456473997,2.1024147417961703,56,3.2135989237605544,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method4
