Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,prop.s2,prop.s3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
71,100,200,0.7,3,wide,5,4,4,4,4,4,20,0.867,0.898,5.0187757132288,4.2762374342959015,4.53985601860008,5.389811096782474,5.465997284880776,5,26.23170767962388,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method4
71,100,200,0.7,3,wide,5,4,4,4,4,4,20,0.867,0.898,5.0187757132288,4.2762374342959015,4.53985601860008,5.389811096782474,5.465997284880776,6,26.23170767962388,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method4
71,100,200,0.7,3,wide,5,4,4,4,4,4,20,0.867,0.898,5.081060225227979,4.437777050925961,4.325911887461009,4.231067900382212,5.483536025887922,7,25.442832767841143,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method4
71,100,200,0.7,3,wide,5,4,4,4,4,4,20,0.867,0.898,5.12640885451583,4.497367170491934,4.777935614787367,5.55820436558122,5.249687780788377,8,10.244128278825457,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method4
71,100,200,0.7,3,wide,5,4,4,4,4,4,20,0.867,0.898,5.356511976657154,4.350274728966292,4.717449607786473,5.4173691289042605,5.330322530248646,9,7.269451914020319,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method4
71,100,200,0.7,3,wide,5,4,4,4,4,4,20,0.867,0.898,5.5023368482954575,4.397681036763578,4.744625062099877,5.529855266453441,5.270946883434289,10,5.835061908451315,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method4
71,100,200,0.7,3,wide,5,4,4,4,4,4,20,0.867,0.898,5.538228225806817,4.528822848406659,3.7955467778000394,5.446341213169667,5.231236904524793,11,4.561912505927153,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method4
71,100,200,0.7,3,wide,5,4,4,4,4,4,20,0.867,0.898,5.513905441839022,4.647047402372505,3.840388610276786,5.4366266441472,5.113895516986471,12,4.128386065870306,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method4
71,100,200,0.7,3,wide,5,4,4,4,4,4,20,0.867,0.898,5.516519620098683,4.647499013472207,3.8477785137616256,5.443360397107145,5.117308848103422,13,4.128036861838644,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method4
71,100,200,0.7,3,wide,5,4,4,4,4,4,20,0.867,0.898,5.607130441407336,4.691495063944441,4.032161865277461,5.375285611253223,5.127961693609131,14,3.627151366213801,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method4
71,100,200,0.7,3,wide,5,4,4,4,4,4,20,0.867,0.898,5.5402771131500606,4.715956384635285,4.094007743991801,5.241230165875116,5.098557784703566,15,3.2239552017016053,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method4
71,100,200,0.7,3,wide,5,4,4,4,4,4,20,0.867,0.898,5.50443618549732,4.644022934081449,4.268835235460151,5.349612819817938,4.583504451393353,16,3.0575093322519606,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method4
71,100,200,0.7,3,wide,5,4,4,4,4,4,20,0.867,0.898,5.504534214369889,4.640416181427677,4.309652976323709,5.390943523557043,4.574365460907386,17,3.049419058518366,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method4
71,100,200,0.7,3,wide,5,4,4,4,4,4,20,0.867,0.898,4.55264197932722,4.624314097001933,4.375529005483007,5.404715468830474,4.368811239129786,18,2.3630153242358736,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method4
71,100,200,0.7,3,wide,5,4,4,4,4,4,20,0.867,0.898,4.507757764415678,4.225219496797916,4.337067728111267,5.299928931234544,4.331364704098723,19,2.1496773820496675,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method4
71,100,200,0.7,3,wide,5,4,4,4,4,4,20,0.867,0.898,4.512362074172417,4.225134064033483,4.332979598085639,5.2204453222437355,4.323524995666912,20,2.0590226695987552,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method4
71,100,200,0.7,3,wide,5,4,4,4,4,4,20,0.867,0.898,4.48439178756897,4.227451395046064,4.424833680497919,5.1168663183498655,4.424119151708169,21,1.7615874625979457,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method4
71,100,200,0.7,3,wide,5,4,4,4,4,4,20,0.867,0.898,4.2978037740321735,4.214227138167594,4.449065465189059,5.133697510852513,4.402348213863217,22,1.7111998964428035,4.180950425011531,4.242302360437123,4.357812502333928,4.5507928286412795,4.144221213735,Method4
