Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
61,100,50,0.3,3,wide,5,4,4,4,4,4,20,3.618607229386602,4.22238524957902,4.422265142156362,3.934491598605644,3.307584321581176,5,9.025535358833968,3.5925823643887465,3.64530049276275,3.744555364622504,3.910378358556679,3.56102190485768,Method1
61,100,50,0.3,3,wide,5,4,4,4,4,4,20,3.618607229386602,4.22238524957902,4.422265142156362,3.934491598605644,3.307584321581176,6,9.025535358833968,3.5925823643887465,3.64530049276275,3.744555364622504,3.910378358556679,3.56102190485768,Method1
61,100,50,0.3,3,wide,5,4,4,4,4,4,20,3.6129868526221474,4.236795778374992,4.410650839834779,3.958906424092316,3.4120527311847044,7,8.96209054649724,3.5925823643887465,3.64530049276275,3.744555364622504,3.910378358556679,3.56102190485768,Method1
61,100,50,0.3,3,wide,5,4,4,4,4,4,20,3.3646519258026717,4.294831837211857,4.437605329901526,3.962030975791722,3.5129509315356877,8,8.378634219417235,3.5925823643887465,3.64530049276275,3.744555364622504,3.910378358556679,3.56102190485768,Method1
61,100,50,0.3,3,wide,5,4,4,4,4,4,20,3.3014679488900414,4.248561763604498,4.392944688157604,3.932636169428832,3.458648978359181,9,8.206613885593292,3.5925823643887465,3.64530049276275,3.744555364622504,3.910378358556679,3.56102190485768,Method1
61,100,50,0.3,3,wide,5,4,4,4,4,4,20,3.3233167423930157,4.302834586627763,4.3655992556337075,3.67398095497548,3.4530594420022775,10,7.773990022923247,3.5925823643887465,3.64530049276275,3.744555364622504,3.910378358556679,3.56102190485768,Method1
61,100,50,0.3,3,wide,5,4,4,4,4,4,20,3.3150564786728713,4.302057769177185,4.427556425773877,3.423234020848977,3.4613592257989176,11,7.516759593872304,3.5925823643887465,3.64530049276275,3.744555364622504,3.910378358556679,3.56102190485768,Method1
61,100,50,0.3,3,wide,5,4,4,4,4,4,20,3.081758448947943,4.362811620301676,4.5597353089683255,3.3957376178480922,3.484119768251895,12,6.997742148528562,3.5925823643887465,3.64530049276275,3.744555364622504,3.910378358556679,3.56102190485768,Method1
61,100,50,0.3,3,wide,5,4,4,4,4,4,20,3.0458220602512007,4.400527383297285,4.120974775198991,3.372739998489053,3.594800551892694,13,6.476624030748553,3.5925823643887465,3.64530049276275,3.744555364622504,3.910378358556679,3.56102190485768,Method1
61,100,50,0.3,3,wide,5,4,4,4,4,4,20,3.0649544623389406,4.4083352328768015,4.139307942531517,3.4201001158150617,3.5574183974337643,14,6.446423026102392,3.5925823643887465,3.64530049276275,3.744555364622504,3.910378358556679,3.56102190485768,Method1
61,100,50,0.3,3,wide,5,4,4,4,4,4,20,3.13366217396928,4.472935345230066,3.7762190325236262,3.3738157633722716,3.6577223188365746,15,5.8604365023946405,3.5925823643887465,3.64530049276275,3.744555364622504,3.910378358556679,3.56102190485768,Method1
61,100,50,0.3,3,wide,5,4,4,4,4,4,20,3.093110301952709,4.492410643241428,3.759809599956101,3.448339052032782,3.677546757590474,16,5.797694970084914,3.5925823643887465,3.64530049276275,3.744555364622504,3.910378358556679,3.56102190485768,Method1
61,100,50,0.3,3,wide,5,4,4,4,4,4,20,3.085941543685346,4.469348070083519,3.7613358842511464,3.4632815508565638,3.657722573213875,17,5.7924013729617645,3.5925823643887465,3.64530049276275,3.744555364622504,3.910378358556679,3.56102190485768,Method1
61,100,50,0.3,3,wide,5,4,4,4,4,4,20,3.171783478312176,4.49055088607525,3.689895033000454,3.3882443156293856,3.7641011931844734,18,5.614090415986,3.5925823643887465,3.64530049276275,3.744555364622504,3.910378358556679,3.56102190485768,Method1
61,100,50,0.3,3,wide,5,4,4,4,4,4,20,3.2308296443196935,4.376433201499011,3.681328498107529,3.4007734258320963,3.859501268111492,19,5.536349802883837,3.5925823643887465,3.64530049276275,3.744555364622504,3.910378358556679,3.56102190485768,Method1
