Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
2,100,100,0.3,1,close,5,4,4,4,4,4,20,6.368938171349593,3.4731788805475388,8.866677723126195,5.438668269384848,3.4017144062291824,5,646.7727573038534,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method1
2,100,100,0.3,1,close,5,4,4,4,4,4,20,6.368938171349593,3.4731788805475388,8.866677723126195,5.438668269384848,3.4017144062291824,6,646.7727573038534,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method1
2,100,100,0.3,1,close,5,4,4,4,4,4,20,6.289993319488203,4.010606142740898,7.8070219941779975,4.488811119652796,3.2599222210819003,7,609.0401510840634,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method1
2,100,100,0.3,1,close,5,4,4,4,4,4,20,2.771173992706633,4.464472155124881,6.675648969778902,4.363119911520522,3.256957563994054,8,555.8273485907354,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method1
2,100,100,0.3,1,close,5,4,4,4,4,4,20,2.3861063967710177,4.654287260458985,6.440802355529032,4.386778277155376,1.3830025545045115,9,539.4320450638725,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method1
2,100,100,0.3,1,close,5,4,4,4,4,4,20,1.5248199684317796,4.150154102284991,5.993494564573548,4.080467926562941,2.289152900903996,10,500.18942596465274,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method1
2,100,100,0.3,1,close,5,4,4,4,4,4,20,1.3167561070700953,4.31144633622367,3.7953613738907723,3.7900906241661523,2.0434046110467325,11,482.8357501241104,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method1
2,100,100,0.3,1,close,5,4,4,4,4,4,20,1.3251323561580828,4.42255378095736,3.6761671181056785,3.44135993662531,1.9001306121756396,12,482.11852176189467,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method1
2,100,100,0.3,1,close,5,4,4,4,4,4,20,1.3639836502873781,4.429410740109865,3.3978806639611765,3.2575654732705366,1.6210851399433315,13,481.1081214568154,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method1
2,100,100,0.3,1,close,5,4,4,4,4,4,20,1.2569153210773476,4.30567593689902,3.022273374457524,3.3876138263890008,1.3834145815802468,14,480.15434860217306,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method1
2,100,100,0.3,1,close,5,4,4,4,4,4,20,1.2688052505451524,4.330969792262854,2.900898385095448,3.241802014549812,0.9477321541612042,15,477.4392252567248,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method1
2,100,100,0.3,1,close,5,4,4,4,4,4,20,1.276020666713295,4.258723407930743,2.9327305717058474,3.2231418532110716,1.004558794086971,16,477.36595432290636,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method1
2,100,100,0.3,1,close,5,4,4,4,4,4,20,3.5831636346626246,6.006445832537976,4.182666978499616,-1.588579952550013,2.0231462780253247,17,424.27023143789535,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method1
2,100,100,0.3,1,close,5,4,4,4,4,4,20,3.3664870284657873,6.274889163031519,4.416254016230258,-1.3450086756716255,2.736411417911918,18,422.23823475631286,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method1
2,100,100,0.3,1,close,5,4,4,4,4,4,20,3.624765793518316,5.183513962146315,4.0883338017535085,-1.2780902389781224,2.996336392682001,19,410.7530264534918,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method1
2,100,100,0.3,1,close,5,4,4,4,4,4,20,3.6276257772208558,5.179137672051195,4.269342884828134,-0.5672341762785903,3.08243457782068,20,406.5923372775973,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method1
2,100,100,0.3,1,close,5,4,4,4,4,4,20,3.4822508255431006,5.116556876106588,4.550456714006372,-0.541336373471612,3.235958775741841,21,404.7889313774651,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method1
2,100,100,0.3,1,close,5,4,4,4,4,4,20,3.5174542897297942,4.940904852849711,4.440807265530664,-0.48920124292829525,3.223145465158052,22,404.56976351941597,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method1
2,100,100,0.3,1,close,5,4,4,4,4,4,20,3.383766243529866,4.893861793516383,4.554737704556725,-0.7151810749576026,3.4138246476312544,23,403.58995653156234,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method1
2,100,100,0.3,1,close,5,4,4,4,4,4,20,3.2330704081050388,5.309079343414237,4.2391649985450925,0.6597435090618683,3.118843116799365,24,379.86668745430507,2.28998536244196,2.34695473861716,2.4542136324095267,2.6334087747885264,2.2558798327742164,Method1
