Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,V1,V2,V3,V4,V5,No_Predictors,MSE,V1_TURE,V2_TURE,V3_TURE,V4_TURE,V5_TURE,VaddMethod
19,100,200,0.5,2,close,5,4,4,4,4,4,20,3.62621840729788,6.5209548925007645,5.823102761339734,4.91625311056151,4.890855355005162,5,310.27091639298027,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
19,100,200,0.5,2,close,5,4,4,4,4,4,20,3.62621840729788,6.5209548925007645,5.823102761339734,4.91625311056151,4.890855355005162,6,310.27091639298027,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
19,100,200,0.5,2,close,5,4,4,4,4,4,20,2.8346287905261836,6.436194781910928,6.1897479519233585,5.1349739078844,4.698911023773562,7,294.85895722499333,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
19,100,200,0.5,2,close,5,4,4,4,4,4,20,3.818091086479949,6.318789579180876,6.3371847603655596,5.413421962723944,4.139677163655399,8,269.5281198697919,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
19,100,200,0.5,2,close,5,4,4,4,4,4,20,3.6439177529663436,6.226820432809629,5.063081533552303,5.201239238261418,4.255929915446037,9,264.1659005644987,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
19,100,200,0.5,2,close,5,4,4,4,4,4,20,3.196357211186696,6.24195682248779,5.044858554876087,5.138222966143799,4.332768001615043,10,262.4999120335031,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
19,100,200,0.5,2,close,5,4,4,4,4,4,20,3.5603662784237633,6.321794555022604,4.981205151315486,5.400533403084662,4.245033280663816,11,255.18039426223888,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
19,100,200,0.5,2,close,5,4,4,4,4,4,20,4.523996621839007,6.281736677461673,5.018737985857955,5.917012930921062,4.229283973836095,12,247.23136344369036,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
19,100,200,0.5,2,close,5,4,4,4,4,4,20,4.939941042587321,6.891107552027301,4.766406860509467,5.181200684493727,4.391200763426269,13,226.26653030031287,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
19,100,200,0.5,2,close,5,4,4,4,4,4,20,4.603930623605953,5.589777395902861,5.0409818302360865,5.513265979449705,4.33427334709971,14,217.56582736634337,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
19,100,200,0.5,2,close,5,4,4,4,4,4,20,4.1515311245668665,5.726486980308628,4.938401556138624,5.587428618795009,4.29495267830564,15,217.14549052878124,2.4562855228644715,2.517392050548362,2.6324401518775797,2.8246485568797013,2.419703228433047,Method1
