Number,N,P,corr,method,beta,S1,S21,S22,S23,S24,S25,S3,S1_Selected,S2_Selected,S3_Selected,No_Selected,VselecMethod
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,31,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,35,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,48,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,27,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,49,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,43,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
30,100,100,0.5,3,close,5,4,4,4,4,4,20,5,20,20,54,AIC
